episode,terminal_cause,success,steps,episode_orbits,a_sat_km,a_tgt_km,hohmann_dv,policy_dv,lambert_dv_immediate,lambert_dv_free,lambert_dv_timematched,ratio_immediate,ratio_free,ratio_timematched,best_tof_immediate_s,best_revs_immediate,best_wait_free_s,best_tof_free_s,best_revs_free,best_wait_tm_s,best_tof_tm_s,best_revs_tm,n_burns,teleport_net_deg,teleport_abs_deg,teleport_coast_deg
ep_0000153.npz,1,1,119,1.216207486935353,6963.132,7033.741,38.0716376171913,260.0,596.6051338826774,596.6051338826774,900.7182682173698,0.4357991328501191,0.4357991328501191,0.2886585175124419,12611.69555907051,1,0.0,12611.69555907051,1,0.0,6752.120040486737,0,34,-68.03427432200584,92.40066473549528,6.689776426079288e-05
ep_0000154.npz,1,1,1130,11.632666692913459,6690.9345,6999.918,172.2488811012572,240.0,902.5612763696786,902.5612763696786,391.8203509130735,0.2659099235514939,0.2659099235514939,0.6125256113949137,17485.242667866507,2,0.0,17485.242667866507,2,63891.88550420168,3908.1120374570337,0,25,15.753111138873932,40.34206791964799,0.0008407632044391726
ep_0000155.npz,1,1,298,3.107051365601754,7036.221,6940.734,51.59610116060321,395.0,840.2638141157452,296.8310390137429,296.8310390137429,0.47009045654986314,1.3307233681236146,1.3307233681236146,15436.930922288086,2,2564.760438650071,8510.038263007167,1,2564.760438650071,8510.038263007167,1,47,26.718293404463743,57.93506796339301,0.00018856873852416108
ep_0000156.npz,1,1,851,8.604452044914101,6761.017,7084.313,177.22217950766935,305.0,1255.3646009038284,1255.3646009038284,178.3405388311948,0.24295730481838365,0.24295730481838365,1.7102112733252004,14022.98836333551,2,0.0,14022.98836333551,2,34815.46481092437,14748.413022397806,2,41,0.07489268751269558,59.583309514385626,0.0005750502868939548
ep_0000157.npz,1,1,687,6.901864392442886,6937.6115,7114.653,94.89981054442796,260.0,711.6097051967954,548.550223624169,229.8252929856749,0.3653688224053902,0.47397665483067075,1.1312941087655044,15394.560439793891,2,6851.2414811303925,9831.34277960766,1,25139.41012342437,8918.184264908798,1,27,19.06603796232075,27.744100512129386,0.0005050595370950767
ep_0000158.npz,1,1,122,1.24141106327848,6966.1675,7054.339,47.42125040315659,240.0,812.3870540438186,812.3870540438186,1275.1240358218502,0.2954256826291755,0.2954256826291755,0.18821698380527652,12695.450488768298,1,0.0,12695.450488768298,1,369.07563025210084,6943.228749750714,0,39,-97.62962948108897,97.8850623837464,7.060376151151896e-05
ep_0000159.npz,1,1,1611,16.173927487932747,6888.109,7117.818,123.74792418000379,175.0,932.0271551058516,932.0271551058516,124.25754750634539,0.18776276961600438,0.18776276961600438,1.4083651537631015,17928.854955999526,2,0.0,17928.854955999526,2,86860.41983981091,8610.49811579584,1,20,-8.88285332740746,22.17532515784053,0.0012449001254042945
ep_0000160.npz,1,1,446,4.602056667190979,6904.731,6989.0065,45.94757356662376,260.0,612.1460753571084,491.2283421372525,220.7864124469985,0.4247352232852648,0.5292854212539598,1.1776086993687396,15447.421515733276,2,6977.749802372739,10149.826432190537,1,1913.954011292017,20676.461544980895,3,31,40.01489883529728,61.19099749609013,0.000334881208217905
ep_0000161.npz,1,1,1340,13.937838121247216,6736.8525,6951.84,119.86553278583506,200.0,1162.2612226554836,1162.2612226554836,306.35967589646873,0.17207835562391796,0.17207835562391796,0.6528274304206669,12650.973762328726,1,0.0,12650.973762328726,1,76442.54858193279,3957.446479622268,0,30,13.781985048194889,15.968186277315313,0.0009890811340336574
ep_0000162.npz,1,1,784,7.7868495388881245,7055.572,7169.0735,59.73566161722101,100.0,425.08494262565443,425.08494262565443,126.17002845828512,0.23524709998505808,0.23524709998505808,0.7925812589719946,16038.73269167505,2,0.0,16038.73269167505,2,0.0,45617.797016525335,7,14,9.038015754713042,10.688916901842576,0.0005646399912293959
ep_0000163.npz,1,1,1036,10.334509160286414,6793.3585,7148.366,192.59823457752918,200.0,913.1554740753279,911.8190088545136,517.7906129763409,0.21902075350588285,0.21934177513062927,0.38625651950383755,17625.2935999564,2,1425.2898052432356,12029.598897424032,1,8618.823529411766,48402.413774511464,8,21,26.593554708220147,29.092782656451913,0.0007529296664354725
ep_0000164.npz,1,1,119,1.2306697902229453,6750.0925,6978.5275,126.8093574957802,175.0,443.55937242621826,372.8444223427766,480.203110790805,0.39453568310995285,0.46936467200014265,0.36442912606669214,15929.085116682216,2,1283.0765279735765,10760.837652752494,1,1227.9345703125,5108.532713368149,0,18,-20.725316126985717,25.974002489222574,7.010817190838544e-05
ep_0000165.npz,1,1,911,9.14494854858962,6818.4055,7118.4415,162.84932089891936,165.0,1325.8624479279351,1325.8624479279351,162.59479106519407,0.1244472986303088,0.1244472986303088,1.0147926567576298,13723.989136677566,1,0.0,13723.989136677566,1,50977.3040309874,3672.036827897562,0,17,11.263165114346394,14.815743300658248,0.0006877899648177444
ep_0000166.npz,1,1,1648,17.65305457237869,7108.4455,6816.871,158.4518192212363,160.0,250.70843761495348,250.70843761495348,158.92702507132242,0.6381915244740722,0.6381915244740722,1.0067513686120788,2991.56086938105,0,0.0,2991.56086938105,0,90585.7681197479,3565.4082274516095,0,19,-5.288350634411773,7.077078346258964,0.0011871157561211463
ep_0000167.npz,1,1,1535,15.976239295333814,7026.7315,6948.9,42.06173431937623,275.0,652.1078665314308,652.1078665314308,142.87196372835595,0.42170937373095674,0.42170937373095674,1.9248003094775161,15257.511172679271,2,0.0,15257.511172679271,2,571.2035107011554,88998.20160399428,15,42,-41.80170161698886,57.00595847796273,0.001094322127748708
ep_0000168.npz,1,1,210,2.0881229707282287,7082.789,7163.6715,42.47009516807702,180.0,434.62922097929703,434.62922097929703,556.5698356218929,0.4141461073289733,0.4141461073289733,0.32340954985257847,16392.581418412086,2,0.0,16392.581418412086,2,1440.1654411764705,10521.711224838755,1,25,69.50275415622042,84.24777432102638,0.00014535311089384294
ep_0000169.npz,1,1,679,7.1222031182624725,7028.752,6912.956,62.80796247757826,265.0,1000.03739587565,1000.03739587565,310.8007697340454,0.26499009046352856,0.26499009046352856,0.8526362409808783,13890.168420670356,1,0.0,13890.168420670356,1,1665.8780445772059,36524.1345187636,5,39,-74.10052566411487,85.70839299572273,0.00046178345765426107
ep_0000170.npz,1,1,692,7.393164110691067,6900.259,6828.794,39.66622073255439,270.0,951.3818043422568,951.3818043422568,302.6630403659476,0.283797733746512,0.283797733746512,0.8920811727574831,14282.71572534043,2,0.0,14282.71572534043,2,3.9609867384453787,37189.60390147296,6,41,-92.16078893574947,108.2445728041049,0.0005149510404503231
ep_0000171.npz,1,1,313,3.358638343729965,7101.293,6808.962,159.12120688448158,195.0,818.3834167098285,691.0470336074275,561.867308652559,0.23827462289493156,0.282180503665654,0.3470570310766769,12054.887506794304,1,6709.862061234151,11183.103435390252,1,1104.7058823529412,17217.245095265287,2,28,-55.28064980482862,65.12195570715019,0.00021983553731341258
ep_0000172.npz,1,1,861,8.710369571186645,6911.787,7081.706,91.65594546932789,210.0,958.5065105653141,958.5065105653141,166.4198136331703,0.2190908436043328,0.2190908436043328,1.2618689771092464,14770.694364242296,2,0.0,14770.694364242296,2,2462.6849724264703,48660.45881265146,8,25,56.03846958695765,82.55478744790423,0.0006197830249856682
ep_0000173.npz,1,1,481,4.832865016372513,7031.293,7114.108,43.95168999287853,310.0,593.135295235379,593.135295235379,329.10456889642194,0.5226463548708226,0.5226463548708226,0.9419498521078428,17914.839273741156,2,0.0,17914.839273741156,2,1189.7206744025736,26322.833138984344,4,46,-64.1305620963352,80.97321368427396,0.0003177875226479895
ep_0000174.npz,1,1,65,0.6788921192647857,7055.647,6932.692,66.35802322072414,255.0,269.5307422877817,269.5307422877817,2734.853970013156,0.9460887386557669,0.9460887386557669,0.09324081022094695,17233.960548357307,2,0.0,17233.960548357307,2,0.0,3900.0,0,32,-56.00406860118771,56.79335208935985,2.289588694888818e-05
ep_0000175.npz,1,1,1772,18.36511400338088,6914.5175,6968.515,29.473620825478974,405.0,1451.2143983680028,1451.2143983680028,260.8597905617038,0.2790766136660801,0.2790766136660801,1.5525581735993967,13196.776037128766,1,0.0,13196.776037128766,1,58095.98033744748,46097.70840402936,8,49,-29.547246423022113,57.59863238135987,0.0013179684646683779
ep_0000176.npz,1,1,136,1.4499578647701181,7080.006,6838.3165,131.4348222153394,295.0,335.22434886617486,241.7009714069277,267.98222562475473,0.8800076754501122,1.2205164020765895,1.1008192775183427,9736.419365174763,1,4231.098877698958,4695.188495803213,0,3017.142857142857,5107.063201340321,0,31,-16.39016214583294,47.71868873495691,7.92101857163801e-05
ep_0000177.npz,1,1,195,2.0351138678355136,6777.311,6936.24,88.36576114834952,105.0,177.60866455869154,159.2290593276018,241.1337618186389,0.5911873739994385,0.6594273711306076,0.4354429641377735,17247.192186514512,3,6464.985247272108,10915.56208316636,1,491.59663865546224,11208.402651831962,2,15,32.84307630298882,36.55509702805984,0.00015109741683950442
ep_0000178.npz,1,1,1040,10.33742794799106,7049.2285,7165.405,61.20819230618963,375.0,686.0002225294419,686.0002225294419,253.21001330090067,0.5466470529955341,0.5466470529955341,1.4809840855478764,16357.849683744405,3,0.0,16357.849683744405,3,33972.14417016806,25582.406970471813,4,45,6.4736720994470085,69.36131031816977,0.0007035045360516733
ep_0000179.npz,1,1,1673,17.50306166830246,7014.2055,6924.9205,48.441296135948505,270.0,381.91144824775733,381.91144824775733,124.6480397766617,0.7069701660915987,0.7069701660915987,2.166099045630985,16752.91637408059,3,0.0,16752.91637408059,3,5061.176470588235,82162.37438873813,14,43,-37.393820256708935,122.8278827850892,0.0012006439173781749
ep_0000180.npz,1,1,1323,13.812352789677476,7042.498,6934.6035,58.29982068032132,265.0,676.7134266810651,676.7134266810651,171.5465750057341,0.3915985549447276,0.3915985549447276,1.544769984426341,15146.11163017797,2,0.0,15146.11163017797,2,600.9392233455882,77245.81391099267,13,38,-80.52940274017188,93.7719854972778,0.0009488036174519875
ep_0000181.npz,1,1,321,3.2230513351158474,6934.994,7117.3565,97.75149147910088,200.0,324.94877430874357,253.18571449955238,206.8254299084838,0.6154816260669259,0.7899339834213024,0.9669990778624082,17121.15710669371,2,2615.779761549208,9833.797050800347,1,14477.32233127626,3794.811273086325,0,22,20.839623003592664,28.95243600160938,0.0002406545640640713
ep_0000182.npz,1,1,420,4.222416918703439,6837.8315,7111.354,148.25737254676005,245.0,409.6442782741949,409.6442782741949,149.31252048839391,0.5980798780643765,0.5980798780643765,1.640853688616447,17904.437542660802,3,0.0,17904.437542660802,3,14890.22288602941,9196.5413654141,1,32,11.422821351466087,34.28161217831804,0.00029189413344044176
ep_0000183.npz,1,1,156,1.5561882245684848,7083.4415,7148.2845,34.10075585899085,285.0,260.25580413034874,243.92352778616333,243.92352778616333,1.0950764420118684,1.168398975640622,1.168398975640622,3139.1987084559696,0,428.41635813698,2595.646844932256,0,428.41635813698,2595.646844932256,0,31,9.633895270844427,41.009033576689,9.860691701236388e-05
ep_0000184.npz,1,1,1897,19.82201181312739,7080.9735,6930.6385,80.93392134029637,260.0,940.8858066335082,618.044105680702,226.94744412484874,0.2763353407681647,0.4206819507058334,1.1456396920556122,15605.934464875241,2,3081.1951424594563,9704.632836440167,1,54021.90716911765,52246.40946849987,8,31,-8.144430602986567,55.273500158535406,0.0013404780981104178
ep_0000185.npz,1,1,307,3.308904111087018,6722.7415,6788.8515,37.58331721079321,360.0,744.4057967968192,649.1521652373863,485.8093744498476,0.4836071958991739,0.5545695127865018,0.7410313981851013,16700.393285753562,2,2158.1393401810146,11133.59552383571,1,1702.679628003545,16717.31205346028,2,52,-59.99134424298375,66.86048637567424,0.00021012669949829868
ep_0000186.npz,1,1,1305,13.405800717466866,6895.8075,7009.7955,62.068210425714824,200.0,1091.651886465486,1091.651886465486,181.83959791110678,0.1832085873524694,0.1832085873524694,1.0998704478975532,13310.34909780023,1,0.0,13310.34909780023,1,570.5948004201681,72911.72455865688,13,25,41.18732725621233,52.992756070423454,0.0009900817518285526
ep_0000187.npz,1,1,1964,21.227071182862666,6855.8995,6776.3285,44.63689623414666,265.0,427.36370030870955,427.36370030870955,98.90091998318539,0.6200807410844092,0.6200807410844092,2.6794492917260415,15719.983798486859,3,0.0,15719.983798486859,3,4595.146894695377,113118.64331505694,20,34,-11.06130372161212,28.49643209963703,0.0014614976518248118
ep_0000188.npz,1,1,606,6.32531816678503,6810.0055,6935.6475,69.61202534806762,340.0,650.3397418110061,364.54917223472575,248.10551589296927,0.5228036642097242,0.9326588177824224,1.3703846880481017,14999.798211473722,2,6897.992930872099,9451.997369216144,1,30508.44677324055,2444.8900314535713,0,41,13.70108347389735,69.13238583193923,0.00042491410281172515
ep_0000189.npz,1,1,1060,11.482340711481191,6992.0165,6766.184,124.96021462156386,185.0,1054.4628656217817,1054.4628656217817,149.6998217623297,0.17544477480571272,0.17544477480571272,1.2358064146109304,13958.359804357062,1,0.0,13958.359804357062,1,42922.53643644958,20421.14878828852,3,20,-25.08966540809172,25.366240214580667,0.0007572795981508967
ep_0000190.npz,1,1,1303,14.23244500124954,7064.5185,6728.787,185.0844607518602,205.0,800.950812380054,586.4918364863181,188.395967835519,0.2559458044506318,0.34953598199790514,1.0881336917941753,15118.022570201856,2,3383.627517319108,9673.673141518204,1,74648.43971573004,3282.8622291357447,0,22,-0.2113057929673001,8.343970288544082,0.0010108911738892954
ep_0000191.npz,1,1,965,10.281187985422225,7082.446,6841.4715,130.96691511002973,190.0,1093.961249434643,1093.961249434643,225.13270627609035,0.1736807406095889,0.1736807406095889,0.8439466799061816,14714.422199831099,2,0.0,14714.422199831099,2,1946.218487394958,52505.29731125539,8,20,-14.805045495363728,14.80583525700723,0.0006970078797431089
ep_0000192.npz,1,1,305,3.29820253786604,6952.0495,6773.948,98.89242160680442,190.0,304.00057890734433,246.97095997954324,243.56385354075454,0.6249988098144698,0.769321219044287,0.7800829114744158,15719.154299420676,2,3991.78099360536,11096.953440488362,1,3747.1854073660716,11282.780583856245,1,20,-18.396388769879156,23.068264869860023,0.00023064123772941587
ep_0000193.npz,1,1,289,3.084651528162495,7078.7265,6833.156,133.63861990520127,290.0,452.2100275528744,306.7719573894408,306.7719573894408,0.6412949345005223,0.9453276057819421,0.9453276057819421,4415.135833839974,0,4091.3068639059666,10338.992315681806,1,4091.3068639059666,10338.992315681806,1,34,24.484100463097114,41.638477348334234,0.00015753584225529428
ep_0000194.npz,4,0,2000,19.902313025636804,6688.4325,7159.969,258.45721534428867,0.0,1380.724266129815,1380.724266129815,258.21496956319305,0.0,0.0,0.0,12764.782820730765,1,0.0,12764.782820730765,1,32188.402704831937,20303.685928156476,3,0,-9.904487221667005e-05,0.0015322845482754453,0.0015322845482754453
ep_0000195.npz,1,1,1159,11.806464660801058,6785.231,7049.136,144.82776892271067,330.0,1340.9848432981576,1340.9848432981576,195.96874144673885,0.24608779260201308,0.24608779260201308,1.6839420285285074,13486.057336729249,2,0.0,13486.057336729249,2,11687.394957983193,36029.50306596681,6,36,-4.244994990798092,34.956195469429474,0.0009090306744463155
ep_0000196.npz,1,1,1598,16.13251152018049,6940.02,7091.586,81.42234500155428,120.0,1100.9698077869193,1100.9698077869193,134.4880418857431,0.10899481452739773,0.10899481452739773,0.8922726386480392,13775.147747365245,1,0.0,13775.147747365245,1,154.21875,92500.53795621998,16,13,8.269537377922664,15.449232508633488,0.0012102661276976517
ep_0000197.npz,1,1,970,9.901233211535718,6813.9385,7039.608,123.58294019615369,185.0,1072.8676133862195,1072.8676133862195,123.18045068307732,0.1724350681218692,0.1724350681218692,1.5018616913163765,14232.051832190993,2,0.0,14232.051832190993,2,49395.683429621844,3774.1721217446343,0,20,-10.491625851179888,18.161204350171964,0.0007191530994022983
ep_0000198.npz,1,1,103,1.0475059620301956,6808.2125,7056.9005,136.02101062591373,215.0,299.11198068634684,299.11198068634684,459.0136415950991,0.7187943442006495,0.7187943442006495,0.46839566522001935,17172.529735060278,2,0.0,17172.529735060278,2,265.33133370535717,5914.668002901376,0,28,-37.03028246244045,39.89636908527938,7.148753715196974e-05
ep_0000199.npz,1,1,1386,13.79907570523365,6934.699,7157.626,118.9907881974732,175.0,809.907856048658,809.907856048658,227.3215584277859,0.21607396285027056,0.21607396285027056,0.7698345955849714,13188.218772804676,1,0.0,13188.218772804676,1,6370.281479779412,73087.33094873135,12,21,31.126498112557353,35.053253064851454,0.0009942134981289394
ep_0000200.npz,1,1,1118,11.401077167992089,6939.682,7044.0775,56.368804243872546,250.0,1037.8711906780845,1037.8711906780845,179.39203190828397,0.24087767561662884,0.24087767561662884,1.3935958991077992,14919.970162718431,2,0.0,14919.970162718431,2,1266.874302455357,65813.12263107175,11,33,-8.098866460610193,41.7672457371858,0.0008082592348893694
