v_tol_ms,di_deg,dv_ms,dv_axis,sep_m,orbits,component,sigma_k,proj_m,floor,crlb,model,ratio
1.0,0.0,1.0,nor,5000.0,1.0,pos_plane,0.0030237118573242356,5.095942673421292e-14,1.063164384928891,1.9113455602454785,1.063164384928891,0.556238707977194
1.0,0.0,1.0,nor,5000.0,1.0,vel_range,0.0030237118573242356,0.992779089871277,0.0011785265878131246,0.0031713952966887283,0.0032249334689566085,1.0168815827922113
1.0,0.0,1.0,nor,5000.0,1.0,vel_inplane,0.0030237118573242356,5.462957900317138,0.0011785265878131246,0.01648441759655326,0.016560398937915964,1.004609282731262
1.0,0.0,1.0,nor,5000.0,1.0,vel_plane,0.0030237118573242356,2.4079065854827266e-14,0.0011785265878131246,0.001722660281631071,0.0011785265878131246,0.6841317469148689
1.0,0.0,1.0,nor,5000.0,3.0,pos_range,0.002297091996667578,5036.256511657402,0.8810366474184905,11.568744526093194,11.60224441580618,1.0028957238737035
1.0,0.0,1.0,nor,5000.0,3.0,pos_inplane,0.002297091996667578,6.113880844160158e-13,0.8810366474184905,1.2447425869681459,0.8810366474184905,0.7078063019957049
1.0,0.0,1.0,nor,5000.0,3.0,pos_plane,0.002297091996667578,5.095942673421292e-14,0.8810366474184905,1.033228353276483,0.8810366474184905,0.8527027395489337
1.0,0.0,1.0,nor,5000.0,3.0,vel_range,0.002297091996667578,0.992779089871277,0.000976636471781244,0.0023631056553748654,0.002480830789303722,1.0498179730817756
1.0,0.0,1.0,nor,5000.0,3.0,vel_inplane,0.002297091996667578,5.462957900317138,0.000976636471781244,0.012703759342318566,0.012586863526392794,0.9907983288429929
1.0,0.0,1.0,nor,5000.0,3.0,vel_plane,0.002297091996667578,2.4079065854827266e-14,0.000976636471781244,0.0013545450893822381,0.000976636471781244,0.7210069856195445
1.0,0.0,1.0,nor,50000.0,1.0,pos_range,0.024704902227581302,50005.69448471631,7.654028507029426,1235.3857930672177,1235.4095037131233,1.0000191929080282
1.0,0.0,1.0,nor,50000.0,1.0,pos_inplane,0.024704902227581302,1.256131013555138e-12,7.654028507029426,9.448398582946037,7.654028507029426,0.8100873856914362
1.0,0.0,1.0,nor,50000.0,1.0,pos_plane,0.024704902227581302,2.19942206828918e-12,7.654028507029426,17.754530936476115,7.654028507029426,0.4311028285914594
1.0,0.0,1.0,nor,50000.0,1.0,vel_range,0.024704902227581302,0.999855420749357,0.008484554437004679,0.01906916655919498,0.026117874876876824,1.3696390346059997
1.0,0.0,1.0,nor,50000.0,1.0,vel_inplane,0.024704902227581302,55.41606488563054,0.008484554437004679,1.3696836349677248,1.3690747557149698,0.9995554599345349
1.0,0.0,1.0,nor,50000.0,1.0,vel_plane,0.024704902227581302,3.2961295025549443e-13,0.008484554437004679,0.012835218880886396,0.008484554437004679,0.661036988597014
1.0,0.0,1.0,nor,50000.0,3.0,pos_range,0.013780444229389486,50005.69448471631,4.856703589596875,689.1006839985223,689.1177985344659,1.0000248360455026
1.0,0.0,1.0,nor,50000.0,3.0,pos_inplane,0.013780444229389486,1.256131013555138e-12,4.856703589596875,6.212299732166636,4.856703589596875,0.7817883551962849
1.0,0.0,1.0,nor,50000.0,3.0,pos_plane,0.013780444229389486,2.19942206828918e-12,4.856703589596875,7.102299384405385,4.856703589596875,0.6838212988121571
1.0,0.0,1.0,nor,50000.0,3.0,vel_range,0.013780444229389486,0.999855420749357,0.005383696435476615,0.010587956253975623,0.014792901103327632,1.3971441464704875
1.0,0.0,1.0,nor,50000.0,3.0,vel_inplane,0.013780444229389486,55.41606488563054,0.005383696435476615,0.7640691265441018,0.7636769685370837,0.9994867506179816
1.0,0.0,1.0,nor,50000.0,3.0,vel_plane,0.013780444229389486,3.2961295025549443e-13,0.005383696435476615,0.009738582709953196,0.005383696435476615,0.5528213494530653
1.0,0.0,1.0,pro,5000.0,1.0,pos_range,0.004816907605340902,5036.256511657402,1.206846897184822,24.259182293450184,24.289182880041302,1.0012366693249681
1.0,0.0,1.0,pro,5000.0,1.0,pos_inplane,0.004816907605340902,6.113880844160158e-13,1.206846897184822,2.7127071782774768,1.206846897184822,0.4448865350631576
1.0,0.0,1.0,pro,5000.0,1.0,pos_plane,0.004816907605340902,5.095942673421292e-14,1.206846897184822,1.207310840560742,1.206846897184822,0.9996157216846455
1.0,0.0,1.0,pro,5000.0,1.0,vel_range,0.004816907605340902,0.992779089871277,0.001337799851005369,0.003335538370843,0.004965725463267459,1.488732825463632
1.0,0.0,1.0,pro,5000.0,1.0,vel_inplane,0.004816907605340902,5.462957900317138,0.001337799851005369,0.019667854982384974,0.026348547557890088,1.3396757084841489
1.0,0.0,1.0,pro,5000.0,1.0,vel_plane,0.004816907605340902,2.4079065854827266e-14,0.001337799851005369,0.0013712244910843968,0.001337799851005369,0.9756242392865994
1.0,0.0,1.0,pro,5000.0,3.0,pos_range,0.001496235040777257,5036.256511657402,1.024786353829095,7.535423467084439,7.604787564375564,1.0092050695749368
1.0,0.0,1.0,pro,5000.0,3.0,pos_inplane,0.001496235040777257,6.113880844160158e-13,1.024786353829095,1.573927047439446,1.024786353829095,0.6511015586753375
1.0,0.0,1.0,pro,5000.0,3.0,pos_plane,0.001496235040777257,5.095942673421292e-14,1.024786353829095,1.0264954307478262,1.024786353829095,0.9983350369933103
1.0,0.0,1.0,pro,5000.0,3.0,vel_range,0.001496235040777257,0.992779089871277,0.001135984220254364,0.002216937023553189,0.0018700173781271597,0.8435139826976209
1.0,0.0,1.0,pro,5000.0,3.0,vel_inplane,0.001496235040777257,5.462957900317138,0.001135984220254364,0.007923761636934484,0.008252429653049636,1.0414787863611588
1.0,0.0,1.0,pro,5000.0,3.0,vel_plane,0.001496235040777257,2.4079065854827266e-14,0.001135984220254364,0.0011595150697977425,0.001135984220254364,0.979706301232046
1.0,0.0,1.0,pro,50000.0,1.0,pos_range,0.0295659881148315,50005.69448471631,8.201394630240936,1478.4677688090171,1478.490516128188,1.0000153857389729
1.0,0.0,1.0,pro,50000.0,1.0,pos_inplane,0.0295659881148315,1.256131013555138e-12,8.201394630240936,25.22759509957195,8.201394630240936,0.32509617337167795
1.0,0.0,1.0,pro,50000.0,1.0,pos_plane,0.0295659881148315,2.19942206828918e-12,8.201394630240936,8.16630282769464,8.201394630240936,1.0042971468590765
1.0,0.0,1.0,pro,50000.0,1.0,vel_range,0.0295659881148315,0.999855420749357,0.009091314349787221,0.022502462624782213,0.030928092421941396,1.3744314539102909
1.0,0.0,1.0,pro,50000.0,1.0,vel_inplane,0.0295659881148315,55.41606488563054,0.009091314349787221,1.5860595601326337,1.6384559384999104,1.0330355679473318
1.0,0.0,1.0,pro,50000.0,1.0,vel_plane,0.0295659881148315,3.2961295025549443e-13,0.009091314349787221,0.009153446688690984,0.009091314349787221,0.9932121373492537
1.0,0.0,1.0,pro,50000.0,3.0,pos_range,0.004309224122175901,50005.69448471631,5.693107367956082,215.48574491969785,215.56093740541257,1.000348944129658
1.0,0.0,1.0,pro,50000.0,3.0,pos_inplane,0.004309224122175901,1.256131013555138e-12,5.693107367956082,10.67085157111247,5.693107367956082,0.5335194974849189
1.0,0.0,1.0,pro,50000.0,3.0,pos_plane,0.004309224122175901,2.19942206828918e-12,5.693107367956082,5.691608014904152,5.693107367956082,1.0002634322405906
1.0,0.0,1.0,pro,50000.0,3.0,vel_range,0.004309224122175901,0.999855420749357,0.006310856999653725,0.011667601081022936,0.007641397744515205,0.6549244948855638
1.0,0.0,1.0,pro,50000.0,3.0,vel_inplane,0.004309224122175901,55.41606488563054,0.006310856999653725,0.23952665987618157,0.23888361861159504,0.9973153666280031
1.0,0.0,1.0,pro,50000.0,3.0,vel_plane,0.004309224122175901,3.2961295025549443e-13,0.006310856999653725,0.006320368481432451,0.006310856999653725,0.9984951064472478
1.0,0.0075225,0.0,none,5000.0,1.0,pos_range,0.4223394869776067,5036.256511657923,1.0652714696001637,2127.0099914212383,2127.010258181441,1.000000125415585
1.0,0.0075225,0.0,none,5000.0,1.0,pos_inplane,0.4223394869776067,1.8735245379691714e-13,1.0652714696001637,1.85371784635542,1.0652714696001637,0.5746675372924663
1.0,0.0075225,0.0,none,5000.0,1.0,pos_plane,0.4223394869776067,1.9906751585621673e-13,1.0652714696001637,1.0575029148152406,1.0652714696001637,1.0073461308485192
1.0,0.0075225,0.0,none,5000.0,1.0,vel_range,0.4223394869776067,0.9927139107978776,0.0011808623087449675,0.4176118859319232,0.4192639467621619,1.0039559717668285
1.0,0.0075225,0.0,none,5000.0,1.0,vel_inplane,0.4223394869776067,5.462950084196717,0.0011808623087449675,2.3091806745434456,2.307219838133559,0.9991508518880731
1.0,0.0075225,0.0,none,5000.0,1.0,vel_plane,0.4223394869776067,1.000081882948527,0.0011808623087449675,0.42177817019794683,0.42237572008873886,1.0014167397295872
1.0,0.0075225,0.0,none,5000.0,3.0,pos_range,0.066461639863991,5036.256511657923,0.8831631294284469,334.71786654048844,334.7190316646627,1.0000034809141989
1.0,0.0075225,0.0,none,5000.0,3.0,pos_inplane,0.066461639863991,1.8735245379691714e-13,0.8831631294284469,1.2919981173263904,0.8831631294284469,0.6835637897491906
1.0,0.0075225,0.0,none,5000.0,3.0,pos_plane,0.066461639863991,1.9906751585621673e-13,0.8831631294284469,0.8785502247766118,0.8831631294284469,1.0052505872991018
1.0,0.0075225,0.0,none,5000.0,3.0,vel_range,0.066461639863991,0.9927139107978776,0.0009789936948247976,0.0656216199407942,0.06598465733855262,1.0055322833859628
1.0,0.0075225,0.0,none,5000.0,3.0,vel_inplane,0.066461639863991,5.462950084196717,0.0009789936948247976,0.36346963332522475,0.3630779409595095,0.9989223518836173
1.0,0.0075225,0.0,none,5000.0,3.0,vel_plane,0.066461639863991,1.000081882948527,0.0009789936948247976,0.06618028637193123,0.06647429134743624,1.0044424856951013
1.0,0.0075225,0.0,none,50000.0,1.0,pos_range,0.4535925545323325,50005.694484715765,7.654098260286984,22682.21070248559,22682.211993920966,1.0000000569360452
1.0,0.0075225,0.0,none,50000.0,1.0,pos_inplane,0.4535925545323325,3.837961300023154e-12,7.654098260286984,15.337408860107145,7.654098260286984,0.49904767683382434
1.0,0.0075225,0.0,none,50000.0,1.0,pos_plane,0.4535925545323325,2.8667225797628458e-12,7.654098260286984,7.6996225176301785,7.654098260286984,0.9940874689325412
1.0,0.0075225,0.0,none,50000.0,1.0,vel_range,0.4535925545323325,0.9997897770925029,0.008484631759072447,0.31000032059818583,0.4535765629580847,1.4631486899202228
1.0,0.0075225,0.0,none,50000.0,1.0,vel_inplane,0.4535925545323325,55.41606433492965,0.008484631759072447,25.150019070301823,25.136315615780383,0.9994551314460981
1.0,0.0075225,0.0,none,50000.0,1.0,vel_plane,0.4535925545323325,1.000057523488942,0.008484631759072447,0.4459446586217358,0.4536979894855336,1.0173863072780391
1.0,0.0075225,0.0,none,50000.0,3.0,pos_range,0.06546171955552044,50005.694484715765,4.856721757958757,3273.4587485374977,3273.4623514137015,1.0000011006328415
1.0,0.0075225,0.0,none,50000.0,3.0,pos_inplane,0.06546171955552044,3.837961300023154e-12,4.856721757958757,7.857384410250972,4.856721757958757,0.6181092211324849
1.0,0.0075225,0.0,none,50000.0,3.0,pos_plane,0.06546171955552044,2.8667225797628458e-12,4.856721757958757,4.852286706511109,4.856721757958757,1.0009140126533944
1.0,0.0075225,0.0,none,50000.0,3.0,vel_range,0.06546171955552044,0.9997897770925029,0.005383716575257292,0.043309916107282145,0.06566901560751807,1.5162582038914747
1.0,0.0075225,0.0,none,50000.0,3.0,vel_inplane,0.06546171955552044,55.41606433492965,0.005383716575257292,3.6296804882883245,3.627634857311138,0.9994364156889878
1.0,0.0075225,0.0,none,50000.0,3.0,vel_plane,0.06546171955552044,1.000057523488942,0.005383716575257292,0.062166901752037006,0.06568648376220884,1.0566150461255135
1.0,0.0075225,1.0,nor,5000.0,1.0,pos_range,0.002997504835842126,5036.256511657923,1.069929978699564,15.096203248236021,15.134070921975086,1.0025084236821924
1.0,0.0075225,1.0,nor,5000.0,1.0,pos_inplane,0.002997504835842126,1.8735245379691714e-13,1.069929978699564,1.4015313857015286,1.069929978699564,0.7634006556078775
1.0,0.0075225,1.0,nor,5000.0,1.0,pos_plane,0.002997504835842126,1.9906751585621673e-13,1.069929978699564,1.9221639473658216,1.069929978699564,0.5566278465298555
1.0,0.0075225,1.0,nor,5000.0,1.0,vel_range,0.002997504835842126,0.9927139107978776,0.0011860263049350579,0.003127642730830862,0.0032033168887612745,1.0241952692308656
1.0,0.0075225,1.0,nor,5000.0,1.0,vel_inplane,0.002997504835842126,5.462950084196717,0.0011860263049350579,0.016372411945330973,0.016418113940602257,1.0027914027220843
1.0,0.0075225,1.0,nor,5000.0,1.0,vel_plane,0.002997504835842126,1.000081882948527,0.0011860263049350579,0.00434614971234634,0.0032238432250179514,0.7417699431429635
1.0,0.0075225,1.0,nor,5000.0,3.0,pos_range,0.002162927195007095,5036.256511657923,0.8827211447272149,10.893056170096488,10.92876339501527,1.003277980427275
1.0,0.0075225,1.0,nor,5000.0,3.0,pos_inplane,0.002162927195007095,1.8735245379691714e-13,0.8827211447272149,1.2424510047581105,0.8827211447272149,0.710467568818997
1.0,0.0075225,1.0,nor,5000.0,3.0,pos_plane,0.002162927195007095,1.9906751585621673e-13,0.8827211447272149,1.0433173390318367,0.8827211447272149,0.8460715754483198
1.0,0.0075225,1.0,nor,5000.0,3.0,vel_range,0.002162927195007095,0.9927139107978776,0.000978503751097193,0.002223813250509846,0.002359618537832691,1.0610686564133518
1.0,0.0075225,1.0,nor,5000.0,3.0,vel_inplane,0.002162927195007095,5.462950084196717,0.000978503751097193,0.011843696250464886,0.01185641001091407,1.00107346221824
1.0,0.0075225,1.0,nor,5000.0,3.0,vel_plane,0.002162927195007095,1.000081882948527,0.000978503751097193,0.0015281922859672935,0.0023741292744184485,1.5535540234164353
1.0,0.0075225,1.0,nor,50000.0,1.0,pos_range,0.02452975567430821,50005.694484715765,7.655005227230981,1226.6274680341792,1226.6513540696765,1.0000194729338123
1.0,0.0075225,1.0,nor,50000.0,1.0,pos_inplane,0.02452975567430821,3.837961300023154e-12,7.655005227230981,9.448906235790915,7.655005227230981,0.8101472314578665
1.0,0.0075225,1.0,nor,50000.0,1.0,pos_plane,0.02452975567430821,2.8667225797628458e-12,7.655005227230981,17.606714822535693,7.655005227230981,0.43477760072725014
1.0,0.0075225,1.0,nor,50000.0,1.0,vel_range,0.02452975567430821,0.9997897770925029,0.008485637139494252,0.01893184954457217,0.025951146250245763,1.3707665587109028
1.0,0.0075225,1.0,nor,50000.0,1.0,vel_inplane,0.02452975567430821,55.41606433492965,0.008485637139494252,1.3600207107931894,1.3593690039217776,0.9995208110683611
1.0,0.0075225,1.0,nor,50000.0,1.0,vel_plane,0.02452975567430821,1.000057523488942,0.008485637139494252,0.03470655440623811,0.025957353060115797,0.74790924954078
1.0,0.0075225,1.0,nor,50000.0,3.0,pos_range,0.013196037760487781,50005.694484715765,4.856654572465405,659.8770326597247,659.8949047579014,1.0000270839827605
1.0,0.0075225,1.0,nor,50000.0,3.0,pos_inplane,0.013196037760487781,3.837961300023154e-12,4.856654572465405,6.187851527827662,4.856654572465405,0.7848692798500946
1.0,0.0075225,1.0,nor,50000.0,3.0,pos_plane,0.013196037760487781,2.8667225797628458e-12,4.856654572465405,6.975112961302587,4.856654572465405,0.6962832859352625
1.0,0.0075225,1.0,nor,50000.0,3.0,vel_range,0.013196037760487781,0.9997897770925029,0.0053836420995775625,0.0102906373959316,0.014249414304552536,1.3846969586340723
1.0,0.0075225,1.0,nor,50000.0,3.0,vel_inplane,0.013196037760487781,55.41606433492965,0.0053836420995775625,0.731630832791006,0.731292294471384,0.9995372825960183
1.0,0.0075225,1.0,nor,50000.0,3.0,vel_plane,0.013196037760487781,1.000057523488942,0.0053836420995775625,0.007146567384748444,0.014252685682415382,1.9943400677690621
1.0,0.0075225,1.0,pro,5000.0,1.0,pos_range,0.0048034401626943415,5036.256511657923,1.2125096657475098,24.191356797728567,24.221724203791506,1.0012552998294744
1.0,0.0075225,1.0,pro,5000.0,1.0,pos_inplane,0.0048034401626943415,1.8735245379691714e-13,1.2125096657475098,2.7084924888388624,1.2125096657475098,0.44766956923233553
1.0,0.0075225,1.0,pro,5000.0,1.0,pos_plane,0.0048034401626943415,1.9906751585621673e-13,1.2125096657475098,1.2219918859452972,1.2125096657475098,0.9922403574795816
1.0,0.0075225,1.0,pro,5000.0,1.0,vel_range,0.0048034401626943415,0.9927139107978776,0.0013440770771863478,0.0033253885759204935,0.004954248787584256,1.4898255269951066
1.0,0.0075225,1.0,pro,5000.0,1.0,vel_inplane,0.0048034401626943415,5.462950084196717,0.0013440770771863478,0.019612138936395986,0.02627535350260232,1.3397495085985147
1.0,0.0075225,1.0,pro,5000.0,1.0,vel_plane,0.0048034401626943415,1.000081882948527,0.0013440770771863478,0.004330224154843514,0.004988322294857295,1.1519778460608499
1.0,0.0075225,1.0,pro,5000.0,3.0,pos_range,0.001459922264812502,5036.256511657923,1.0287069741650134,7.352543012676345,7.424158322123221,1.0097402095198091
1.0,0.0075225,1.0,pro,5000.0,3.0,pos_inplane,0.001459922264812502,1.8735245379691714e-13,1.0287069741650134,1.5754497425542604,1.0287069741650134,0.6529608316779318
1.0,0.0075225,1.0,pro,5000.0,3.0,pos_plane,0.001459922264812502,1.9906751585621673e-13,1.0287069741650134,1.032624789594711,1.0287069741650134,0.9962059641903085
1.0,0.0075225,1.0,pro,5000.0,3.0,vel_range,0.001459922264812502,0.9927139107978776,0.0011403302605959144,0.0021670678133116797,0.001844120528340444,0.8509749981115208
1.0,0.0075225,1.0,pro,5000.0,3.0,vel_inplane,0.001459922264812502,5.462950084196717,0.0011403302605959144,0.007718300003474971,0.008056591932366557,1.0438298496740577
1.0,0.0075225,1.0,pro,5000.0,3.0,vel_plane,0.001459922264812502,1.000081882948527,0.0011403302605959144,0.001759006695702037,0.0018525860797898,1.0532001295483497
1.0,0.0075225,1.0,pro,50000.0,1.0,pos_range,0.02955549993915469,50005.694484715765,8.201935881777326,1477.9433003004046,1477.966058695213,1.000015398692767
1.0,0.0075225,1.0,pro,50000.0,1.0,pos_inplane,0.02955549993915469,3.837961300023154e-12,8.201935881777326,25.218609737822415,8.201935881777326,0.32523346715168877
1.0,0.0075225,1.0,pro,50000.0,1.0,pos_plane,0.02955549993915469,2.8667225797628458e-12,8.201935881777326,8.167975874324226,8.201935881777326,1.0041577017336514
1.0,0.0075225,1.0,pro,50000.0,1.0,vel_range,0.02955549993915469,0.9997897770925029,0.009091914331629515,0.022488490517393562,0.030916391290989435,1.3747650722522873
1.0,0.0075225,1.0,pro,50000.0,1.0,vel_inplane,0.02955549993915469,55.41606433492965,0.009091914331629515,1.5854961858155807,1.6378747210809903,1.0330360525203446
1.0,0.0075225,1.0,pro,50000.0,1.0,vel_plane,0.02955549993915469,1.000057523488942,0.009091914331629515,0.03013942849426203,0.030923954832222156,1.0260299009355631
1.0,0.0075225,1.0,pro,50000.0,3.0,pos_range,0.004298032009359176,50005.694484715765,5.693418882199481,214.92607554554394,215.00147201351217,1.0003508018642078
1.0,0.0075225,1.0,pro,50000.0,3.0,pos_inplane,0.004298032009359176,3.837961300023154e-12,5.693418882199481,10.668911288669147,5.693418882199481,0.5336457233688073
1.0,0.0075225,1.0,pro,50000.0,3.0,pos_plane,0.004298032009359176,2.8667225797628458e-12,5.693418882199481,5.692107444685545,5.693418882199481,1.0002303957763763
1.0,0.0075225,1.0,pro,50000.0,3.0,vel_range,0.004298032009359176,0.9997897770925029,0.0063112023157906585,0.011656953509261417,0.007635220213712928,0.6549927652749723
1.0,0.0075225,1.0,pro,50000.0,3.0,vel_inplane,0.004298032009359176,55.41606433492965,0.0063112023157906585,0.23890191598700394,0.23826361957531617,0.9973282072307762
1.0,0.0075225,1.0,pro,50000.0,3.0,vel_plane,0.004298032009359176,1.000057523488942,0.0063112023157906585,0.007578766507783705,0.007635867937397346,1.0075343962048435
1.0,0.0416939,0.0,none,5000.0,1.0,pos_range,0.23770706412250542,5036.256511657543,1.1720382768831494,1197.1537495539649,1197.1543232786826,1.0000004792406305
1.0,0.0416939,0.0,none,5000.0,1.0,pos_inplane,0.23770706412250542,2.286176866952867e-13,1.1720382768831494,1.692546843388007,1.1720382768831494,0.6924702152036486
1.0,0.0416939,0.0,none,5000.0,1.0,pos_plane,0.23770706412250542,4.08017458486711e-13,1.1720382768831494,1.2179651052414338,1.1720382768831494,0.962292164068871
1.0,0.0416939,0.0,none,5000.0,1.0,vel_range,0.23770706412250542,0.9907767914248043,0.001299214205086317,0.23380124440667285,0.2355182258142277,1.0073437650510035
1.0,0.0416939,0.0,none,5000.0,1.0,vel_inplane,0.23770706412250542,5.462717789362574,0.001299214205086317,1.2996547863592376,1.298527257790081,0.9991324399517543
1.0,0.0416939,0.0,none,5000.0,1.0,vel_plane,0.23770706412250542,5.543012357605315,0.001299214205086317,1.3159978465159408,1.3176138344570396,1.0012279563719477
1.0,0.0416939,0.0,none,5000.0,3.0,pos_range,0.05667746377944407,5036.256511657543,0.9503301092122984,285.4422460234597,285.4438279981436,1.000005542188327
1.0,0.0416939,0.0,none,5000.0,3.0,pos_inplane,0.05667746377944407,2.286176866952867e-13,0.9503301092122984,1.051001883793804,0.9503301092122984,0.9042135165180576
1.0,0.0416939,0.0,none,5000.0,3.0,pos_plane,0.05667746377944407,4.08017458486711e-13,0.9503301092122984,0.9793484080699727,0.9503301092122984,0.9703697901394853
1.0,0.0416939,0.0,none,5000.0,3.0,vel_range,0.05667746377944407,0.9907767914248043,0.0010534488521085606,0.055805902717069415,0.056164596062804606,1.006427516235222
1.0,0.0416939,0.0,none,5000.0,3.0,vel_inplane,0.05667746377944407,5.462717789362574,0.0010534488521085606,0.3098101750876613,0.3096147818026966,0.9993693128868043
1.0,0.0416939,0.0,none,5000.0,3.0,vel_plane,0.05667746377944407,5.543012357605315,0.0010534488521085606,0.31369667417135333,0.3141656483253834,1.0014949924326386
1.0,0.0416939,0.0,none,50000.0,1.0,pos_range,0.16541691348061222,50005.69448471644,7.6705976624702705,8271.787638116268,8271.79119466646,1.0000004299614966
1.0,0.0416939,0.0,none,50000.0,1.0,pos_inplane,0.16541691348061222,5.222674729092283e-12,7.6705976624702705,10.592953131205906,7.6705976624702705,0.724122684907702
1.0,0.0416939,0.0,none,50000.0,1.0,pos_plane,0.16541691348061222,6.624685338396495e-13,7.6705976624702705,7.919727223423498,7.6705976624702705,0.9685431639341822
1.0,0.0416939,0.0,none,50000.0,1.0,vel_range,0.16541691348061222,0.9978388503196732,0.008502921484002732,0.11189364188190083,0.1652782887109901,1.4771017006081057
1.0,0.0416939,0.0,none,50000.0,1.0,vel_inplane,0.16541691348061222,55.41604796812319,0.008502921484002732,9.171709611717958,9.166755555761666,0.9994598546872916
1.0,0.0416939,0.0,none,50000.0,1.0,vel_plane,0.16541691348061222,5.542877343845491,0.008502921484002732,0.9015294635177096,0.9169250879393572,1.0170772282489526
1.0,0.0416939,0.0,none,50000.0,3.0,pos_range,0.030787503050054316,50005.69448471644,4.865673003785951,1539.550471468292,1539.5581603083463,1.0000049942111005
1.0,0.0416939,0.0,none,50000.0,3.0,pos_inplane,0.030787503050054316,5.222674729092283e-12,4.865673003785951,6.031004032025967,4.865673003785951,0.8067766126416348
1.0,0.0416939,0.0,none,50000.0,3.0,pos_plane,0.030787503050054316,6.624685338396495e-13,4.865673003785951,4.8719544095111,4.865673003785951,0.9987107010457884
1.0,0.0416939,0.0,none,50000.0,3.0,vel_range,0.030787503050054316,0.9978388503196732,0.005393639105912892,0.021354536796999418,0.031190850173932052,1.4606193742546905
1.0,0.0416939,0.0,none,50000.0,3.0,vel_inplane,0.030787503050054316,55.41604796812319,0.005393639105912892,1.706951531046259,1.7061302713957125,0.9995188734796452
1.0,0.0416939,0.0,none,50000.0,3.0,vel_plane,0.030787503050054316,5.542877343845491,0.005393639105912892,0.16305683401557253,0.17073656804507123,1.0470985106258426
1.0,0.0416939,1.0,nor,5000.0,1.0,pos_range,0.003181943056776628,5036.256511657543,1.1843027766569822,16.025081439414798,16.0687836567263,1.0027271135860822
1.0,0.0416939,1.0,nor,5000.0,1.0,pos_inplane,0.003181943056776628,2.286176866952867e-13,1.1843027766569822,1.467990015729111,1.1843027766569822,0.8067512476021651
1.0,0.0416939,1.0,nor,5000.0,1.0,pos_plane,0.003181943056776628,4.08017458486711e-13,1.1843027766569822,2.2001911793823696,1.1843027766569822,0.5382726681912413
1.0,0.0416939,1.0,nor,5000.0,1.0,vel_range,0.003181943056776628,0.9907767914248043,0.001312809505375328,0.003243308484814167,0.0034150148062018514,1.0529417174442852
1.0,0.0416939,1.0,nor,5000.0,1.0,vel_inplane,0.003181943056776628,5.462717789362574,0.001312809505375328,0.017551074035017388,0.017431562531721196,0.9931906444552768
1.0,0.0416939,1.0,nor,5000.0,1.0,vel_plane,0.003181943056776628,5.543012357605315,0.001312809505375328,0.019360494092205974,0.017686340143880735,0.9135273128696023
1.0,0.0416939,1.0,nor,5000.0,3.0,pos_range,0.0028575082177413743,5036.256511657543,0.9453780324269961,14.391144368714935,14.422162662561785,1.0021553736834357
1.0,0.0416939,1.0,nor,5000.0,3.0,pos_inplane,0.0028575082177413743,2.286176866952867e-13,0.9453780324269961,1.0730955662294626,0.9453780324269961,0.8809821437887143
1.0,0.0416939,1.0,nor,5000.0,3.0,pos_plane,0.0028575082177413743,4.08017458486711e-13,0.9453780324269961,1.24472695514931,0.9453780324269961,0.7595063548001932
1.0,0.0416939,1.0,nor,5000.0,3.0,vel_range,0.0028575082177413743,0.9907767914248043,0.0010479594336902027,0.002797758764827463,0.0030188814624549517,1.0790356553993765
1.0,0.0416939,1.0,nor,5000.0,3.0,vel_inplane,0.0028575082177413743,5.462717789362574,0.0010479594336902027,0.015324263488503256,0.01564489874206966,1.0209233712149985
1.0,0.0416939,1.0,nor,5000.0,3.0,vel_plane,0.0028575082177413743,5.543012357605315,0.0010479594336902027,0.014719038294793976,0.01587383325305948,1.078455870223121
1.0,0.0416939,1.0,nor,50000.0,1.0,pos_range,0.023684292424959515,50005.69448471644,7.673396017078926,1184.3494910892096,1184.3743487806987,1.0000209884765234
1.0,0.0416939,1.0,nor,50000.0,1.0,pos_inplane,0.023684292424959515,5.222674729092283e-12,7.673396017078926,9.45767571790192,7.673396017078926,0.8113405709771137
1.0,0.0416939,1.0,nor,50000.0,1.0,pos_plane,0.023684292424959515,6.624685338396495e-13,7.673396017078926,16.949427302970314,7.673396017078926,0.4527230259711605
1.0,0.0416939,1.0,nor,50000.0,1.0,vel_range,0.023684292424959515,0.9978388503196732,0.008506023483425568,0.018127095105512633,0.025117248810986304,1.3856190782243922
1.0,0.0416939,1.0,nor,50000.0,1.0,vel_inplane,0.023684292424959515,55.41604796812319,0.008506023483425568,1.3133505660135851,1.3125174478681878,0.9993656544056427
1.0,0.0416939,1.0,nor,50000.0,1.0,vel_plane,0.023684292424959515,5.542877343845491,0.008506023483425568,0.1386605698027262,0.1315544064421856,0.9487513763238489
1.0,0.0416939,1.0,nor,50000.0,3.0,pos_range,0.011136714860487895,50005.69448471644,4.864018144106911,556.8991608769593,556.9204019049467,1.0000381416053026
1.0,0.0416939,1.0,nor,50000.0,3.0,pos_inplane,0.011136714860487895,5.222674729092283e-12,4.864018144106911,5.958203052869048,4.864018144106911,0.8163565593429625
1.0,0.0416939,1.0,nor,50000.0,3.0,pos_plane,0.011136714860487895,6.624685338396495e-13,4.864018144106911,6.539893327131996,4.864018144106911,0.7437457922941346
1.0,0.0416939,1.0,nor,50000.0,3.0,vel_range,0.011136714860487895,0.9978388503196732,0.005391804680156635,0.009330086244157083,0.012351618337685905,1.3238482490363945
