block,a_km,e,i_t_deg,sep_km,da_m,di_deg,dv_ms,dv_axis,orbits,n_obs,rho0_km,rho_mean_km,oop_amp_m,sigma_range_m,sigma_inplane_m,sigma_plane_m,sigma_pos_m,sigma_vrange_ms,sigma_vinplane_ms,sigma_vplane_ms,rel_sigma_range,rel_sigma_plane,plane_over_range,plane_over_inplane,fim_cond
leo,6771.0,0.0,51.6,10.0,0.0,0.0,5.0,nor,0.5,47,9.999999091169256,10.366687616644052,4412.34702519719,17.19394521040458,3.818112313702813,4.0801377449283835,18.07919405161726,0.00293329069668857,0.018269092959890508,0.004927958673093245,0.0017193946773043322,0.0004080138115743879,0.23730084602452778,1.0686269574326528,3885.425305975385
leo,6771.0,0.0,51.6,10.0,0.0,0.0,5.0,nor,1.0,93,9.999999091169256,10.276111086264237,4412.3470251992685,10.794148227156672,1.780571257018635,2.2055155491931075,11.160124048991706,0.0017642246288484518,0.011646257050835494,0.001894306165542025,0.0010794149208162138,0.00022055157496371594,0.2043251123459948,1.2386561562753706,5624.056584198947
leo,6771.0,0.0,51.6,10.0,0.0,0.0,5.0,nor,2.0,186,9.999999091169256,10.32648811421336,4412.347025195517,9.354954757610777,1.1843280426587466,1.7234575981534486,9.585828995042904,0.0012098246793903792,0.010521417199826128,0.0013866613034635017,0.0009354955607817903,0.0001723457754786588,0.18422938889697138,1.455219783772398,27598.23859426627
leo,6771.0,0.0,51.6,10.0,0.0,0.0,5.0,nor,3.0,278,9.999999091169256,10.328629713321106,4412.347025191266,9.046685691080816,0.9186629105972398,0.9436804219704381,9.142045519210876,0.0009397052755019745,0.010082031195005269,0.0016156875198960448,0.0009046686513271498,9.436805077350239e-05,0.10431228122591,1.027232525755213,76054.52762716546
leo,6771.0,0.0,51.6,10.0,0.0,0.0,25.0,pro,0.25,24,9.999999091169256,9.783485823353905,1.157967110482729e-09,42.05640508723405,7.20159585560311,3.7594623674496006,42.8338388312469,0.04046491519462817,0.01040456562603299,0.004062674940194485,0.0042056408909449785,0.00037594627091211294,0.08939095863404553,0.5220318444452279,2319.1955556835937
leo,6771.0,0.0,51.6,10.0,0.0,0.0,25.0,pro,0.5,47,9.999999091169256,23.73131534773825,1.8192954315285682e-09,16.18715492867294,5.612994346095297,2.9354805271636932,17.382368542276268,0.006533221097091692,0.006806708207977028,0.0019630416876661467,0.0016187156399811477,0.0002935480793949212,0.1813462921741709,0.5229794199250838,942.2868575711527
leo,6771.0,0.0,51.6,10.0,0.0,0.0,25.0,pro,1.0,93,9.999999091169256,87.19245913330954,5.301353748169573e-09,9.086158179546922,4.105955270732992,1.7000466220675656,10.114706998534896,0.00286125078389459,0.007109059851031325,0.002133225314034126,0.0009086159005324987,0.00017000467765730432,0.18710290845413588,0.4140441164046277,2348.591313512244
leo,6771.0,0.0,51.6,10.0,0.0,0.0,25.0,pro,2.0,186,9.999999091169256,183.0113508972899,8.241136324214185e-09,8.663511520623326,2.2741086725563058,1.6444142182970567,9.106706333461423,0.002202754853805441,0.009364548633705507,0.001416720068981425,0.0008663512307989958,0.00016444143677464898,0.18980920316000732,0.7231027426884508,17346.003877639014
leo,6771.0,0.0,51.6,10.0,0.0,0.0,25.0,pro,3.0,278,9.999999091169256,278.74996166488296,6.110430457076196e-09,9.878217456364231,1.4302956597055771,1.2194118931833666,10.055440873210317,0.0014505859046749904,0.011429472027118437,0.0014893025586897222,0.0009878218354127085,0.00012194120040072785,0.12344452818233284,0.8525593187036445,29351.064324985786
leo,6771.0,0.0,51.6,10.0,0.0,0.0,25.0,nor,0.25,24,9.999999091169256,13.335932797479769,18797.616215226557,21.419076415079356,5.506527002845359,5.8894375290836685,22.88633104097406,0.010818437184631552,0.01572339226283555,0.01785910847587469,0.0021419078361711048,0.0005889438064333906,0.27496225397176394,1.0695375735087562,403.00136750800795
leo,6771.0,0.0,51.6,10.0,0.0,0.0,25.0,nor,0.5,47,9.999999091169256,15.97560410841284,22061.845422466406,10.68618600402652,4.086176967132231,4.2777343934000704,12.21435323952325,0.003032010344528596,0.009970509841923273,0.00630712289233263,0.0010686186975220047,0.00042777347821737585,0.40030506597847293,1.0468793759567097,870.4187373497961
leo,6771.0,0.0,51.6,10.0,0.0,0.0,25.0,nor,1.0,93,9.999999091169256,14.698635944394628,22061.845422466173,8.937744101457424,1.961914458104622,2.433843053884581,9.46868364531201,0.001981932650884429,0.009423987409130165,0.002164714192065357,0.0008937744913747159,0.00024338432750797405,0.2723106665682797,1.2405449400866757,7208.147069147945
leo,6771.0,0.0,51.6,10.0,0.0,0.0,25.0,nor,2.0,186,9.999999091169256,15.41718986878836,22061.84542246639,7.205506204854331,1.2967462711489577,1.7245295610592644,7.521627002643792,0.0013278962195574775,0.008163769663006125,0.0016682239675215274,0.0007205506859712947,0.0001724529717789827,0.23933496301723442,1.3298897397493785,30178.756360010422
leo,6771.0,0.0,51.6,10.0,0.0,0.0,25.0,nor,3.0,278,9.999999091169256,15.477343151808347,22061.845422463193,6.853014936236648,0.9540717908775177,1.1327747841525746,7.01122281845633,0.0009990487940762145,0.007518011131389097,0.001633747825241172,0.0006853015559059771,0.00011327748871026389,0.16529582887129105,1.1873056042362315,82318.20921199807
leo,6771.0,0.0,51.6,10.0,0.0,0.01,0.0,none,0.25,24,9.999999091169412,10.034639666933215,1181.7195579963125,109193.14762728715,5.529736294354782,5.9006073014797416,109193.14792673428,0.1389121910249986,123.73378241121063,14.600962102884234,10.91931575510953,0.000590060783774503,5.4038256334733516e-05,1.0670684798303267,21458611526.196266
leo,6771.0,0.0,51.6,10.0,0.0,0.01,0.0,none,0.5,47,9.999999091169412,10.034234669049379,1181.7195579963125,55778.942983711364,3.801800417993019,4.098717638159129,55778.94326386343,0.07142408448158037,63.205884170135974,7.456373259386663,5.577894805307277,0.00040987180106631584,7.348145050644007e-05,1.0780991076651134,32432300815.61206
leo,6771.0,0.0,51.6,10.0,0.0,0.01,0.0,none,1.0,93,9.999999091169412,10.034602877476532,1181.7195579963125,7362.846824741024,1.7858069876992073,1.540002625029236,7362.847202360895,0.00977345586712725,8.343234411106081,0.9826534503271008,0.7362847493899125,0.00015400027649893977,0.00020915858521658207,0.8623567023966795,1244806897.435161
leo,6771.0,0.0,51.6,10.0,0.0,0.01,0.0,none,2.0,186,9.999999091169412,10.034602966096784,1181.7195579963125,2491.7307832904007,1.2491014312444613,1.0478882874940547,2491.7313167196103,0.003344205359651458,2.823514595008354,0.3317190960113434,0.24917310097465364,0.0001047888382729356,0.00042054635056131093,0.8389136872976434,400612037.1300133
leo,6771.0,0.0,51.6,10.0,0.0,0.01,0.0,none,3.0,278,9.999999091169412,10.03472734891821,1181.7565976446604,1469.3128172659015,1.023775811037683,0.8538186050167471,1469.313422012125,0.001998508588907966,1.6649579581472367,0.19533677044924377,0.14693129508015565,8.538186826144006e-05,0.0005811006308415205,0.8339898206340021,308010179.50508535
leo,6771.0,0.0,51.6,10.0,0.0,0.01,1.0,pro,0.25,24,9.999999091169412,9.848416823614263,1181.8667942636735,745.0373242040832,7.3561060019321225,3.669303230646256,745.0826736268199,0.05196368941316125,0.7992473067437532,0.09743622614396974,0.07450373919153602,0.00036693035641237873,0.004924992495598982,0.4988105431980579,936803.2197786428
leo,6771.0,0.0,51.6,10.0,0.0,0.01,1.0,pro,0.5,47,9.999999091169412,10.229494650647268,1181.7543216322024,136.52577839749662,5.5784236391571165,2.1556029704044386,136.65669980467945,0.006164621452737805,0.13849634636441044,0.017309917760885585,0.013652579080537809,0.00021556031663122477,0.0157889813609293,0.38641793987703377,103037.0021573365
leo,6771.0,0.0,51.6,10.0,0.0,0.01,1.0,pro,1.0,93,9.999999091169412,12.8201285758114,1181.999826425735,27.078255732860946,3.8309872891015186,1.652776619110969,27.397811366898523,0.00286160839230643,0.02648856216410345,0.003932610238427672,0.0027078258193815874,0.0001652776769320377,0.06103704150726496,0.4314231539772596,8737.457305948628
leo,6771.0,0.0,51.6,10.0,0.0,0.01,1.0,pro,2.0,186,9.999999091169412,16.752316151096615,1181.8382390699655,12.75963004268199,1.953535069937687,1.332258252439141,12.97687828974216,0.0018367958634051503,0.014500639945355788,0.0022151604391002036,0.0012759631202316302,0.0001332258373518857,0.10441198122379958,0.6819730410479075,4948.104975211415
leo,6771.0,0.0,51.6,10.0,0.0,0.01,1.0,pro,3.0,278,9.999999091169412,20.632336804678904,1182.0272410476523,13.039797093209005,1.3601730289351794,1.1713347368052158,13.162765817500182,0.0013923430752604,0.014904483647307374,0.001983358079092803,0.0013039798278305758,0.00011713348432597091,0.08982768124630061,0.8611659780683955,5460.605658645304
leo,6771.0,0.0,51.6,10.0,0.0,0.01,1.0,nor,0.25,24,9.999999091169412,10.071260616300563,1933.623531254225,217.82740678011447,5.5358151829957,5.768630286267643,217.9740844450766,0.007649595598771402,0.24437205218600722,0.044389604685962425,0.021782742657693727,0.0005768630810538455,0.02648257338935673,1.0420561553404237,85019.79433413058
leo,6771.0,0.0,51.6,10.0,0.0,0.01,1.0,nor,0.5,47,9.999999091169412,10.07909874382845,1773.786781633445,71.03658634943469,3.8078374799305315,4.0622020277268724,71.25445748701144,0.002939507083654442,0.08006536214752251,0.013770153239448359,0.007103659280545752,0.00040622023969122514,0.057184645778790295,1.0668002637026888,54566.606943561485
leo,6771.0,0.0,51.6,10.0,0.0,0.01,1.0,nor,1.0,93,9.999999091169412,10.033540775263418,1181.7195579963125,34.765747905515944,1.785446121457296,2.2128607619940297,34.88182618548642,0.0017543065700894723,0.03932934155395975,0.004149880380572625,0.003476575106513374,0.00022128609631056026,0.06365060139100119,1.2393881480936957,26927.262193410515
leo,6771.0,0.0,51.6,10.0,0.0,0.01,1.0,nor,2.0,186,9.999999091169412,10.034489022904902,1252.8715428611856,26.626461151782042,1.2387226016967268,1.7306624906758672,26.711384460711596,0.0012329001547197894,0.030087280521345097,0.002975406331210874,0.0026626463571676495,0.00017306626479637822,0.06499784108786978,1.3971348293034382,44798.59550881814
leo,6771.0,0.0,51.6,10.0,0.0,0.01,1.0,nor,3.0,278,9.999999091169412,10.080888787214107,2039.9369409431574,28.691941713119515,0.9875292285752837,0.932604098412725,28.724074983377868,0.0009954917347988605,0.03246347704214824,0.004776806163701001,0.0028691944320731176,9.326041831706457e-05,0.03250404269385113,0.9443812612596797,243351.53324790546
leo,6771.0,0.0,51.6,10.0,0.0,0.01,5.0,pro,0.25,24,9.999999091169412,9.23495549766726,1182.455744424977,147.2990582324907,7.298845958011553,3.5947670680489012,147.52358475434016,0.04683436600692451,0.12321478691876746,0.01760325149114811,0.014729907161948087,0.0003594767394752357,0.02440454888974966,0.4925117051008753,26426.033266887374
leo,6771.0,0.0,51.6,10.0,0.0,0.01,5.0,pro,0.5,47,9.999999091169412,11.653781147876849,1181.8933782063789,34.74316128119572,5.577584426828461,2.4202072710858467,35.27115120157822,0.00604058333404959,0.023685011638080525,0.004144993034597697,0.0034743164438760772,0.0002420207491041706,0.06965996132297127,0.43391674350002274,2866.249363257106
leo,6771.0,0.0,51.6,10.0,0.0,0.01,5.0,pro,1.0,93,9.999999091169412,24.72213247423862,1184.1518299416925,12.690150500023995,3.9872342498476994,1.7069427537618076,13.410876564976567,0.0028814147511767125,0.010369419227200877,0.002540259772049921,0.0012690151653343793,0.0001706942908894,0.13450926005633898,0.4281019490708397,1778.7653815164686
leo,6771.0,0.0,51.6,10.0,0.0,0.01,5.0,pro,2.0,186,9.999999091169412,44.08405376397202,1184.4372263330538,9.490741786221491,2.2074854825027517,1.5122333323583714,9.860731284224654,0.0021105529509101114,0.010454949831547008,0.001836877454211942,0.0009490742648769212,0.00015122334697947746,0.1593377384425112,0.6850479173452442,5262.83324619262
leo,6771.0,0.0,51.6,10.0,0.0,0.01,5.0,pro,3.0,278,9.999999091169412,63.38629773668314,1183.7434689087147,10.347993090517129,1.4438142633312128,1.2818182733214232,10.526567280657526,0.0014648727506756146,0.011957855706192231,0.0016819018189708906,0.0010347994030974477,0.00012818183898169992,0.1238711953234756,0.8877999794544019,7158.513738311044
leo,6771.0,0.0,51.6,10.0,0.0,0.01,5.0,nor,0.25,24,9.999999091169412,10.354584207752028,4941.239597802419,49.85498022467346,5.530624275632359,5.784426014202222,50.493231649346576,0.00795578526645496,0.05131650442351867,0.022127993353412295,0.004985498475564697,0.0005784426539908599,0.11602503878518204,1.045890251429319,4156.010081310377
leo,6771.0,0.0,51.6,10.0,0.0,0.01,5.0,nor,0.5,47,9.999999091169412,10.538967670590262,5071.782311735162,17.692000767069974,3.837230943845223,4.095893899056235,18.560915367802682,0.0029510468294926162,0.018662483807159957,0.006965314421608324,0.0017692002374973263,0.00040958942713036344,0.23151106271032387,1.0674087536028807,4308.424973647682
leo,6771.0,0.0,51.6,10.0,0.0,0.01,5.0,nor,1.0,93,9.999999091169412,10.251292854168579,3865.1725396600705,9.895884256941892,1.7904619576707679,2.2220150004595256,10.29910820949677,0.001773965352725227,0.010632991770998744,0.001792246858443601,0.0009895885156310203,0.00022220152024030637,0.22453930773298988,1.2410288813676722,4272.815886470196
leo,6771.0,0.0,51.6,10.0,0.0,0.01,5.0,nor,2.0,186,9.999999091169412,10.295458619369366,4223.5016526794025,9.07871376302611,1.2017189629962146,1.7309525187674377,9.320051967623987,0.001225075325786814,0.01019797471391979,0.0012472877842773682,0.0009078714588127461,0.00017309526760817115,0.19066054552979736,1.440397107865968,23292.359890509815
leo,6771.0,0.0,51.6,10.0,0.0,0.01,5.0,nor,3.0,278,9.999999091169412,10.512804259365128,5549.247402366228,9.659543010879705,0.8885484995843486,0.954305522523474,9.747152848163783,0.0009126568654038146,0.010787619643635588,0.0022846962182998367,0.00096595438887686,9.543056092536867e-05,0.09879406525221987,1.074004990127028,118586.21040359471
leo,6771.0,0.0,51.6,10.0,0.0,0.01,25.0,pro,0.25,24,9.999999091169412,9.825729757812587,1185.4006163735803,41.905032299127754,7.191570612354938,3.7846769821205317,42.685761088709896,0.04030897039170917,0.010394670269794168,0.0049557350139175374,0.004190503610758561,0.0003784677326083583,0.09031557248553437,0.5262657055217607,2486.396320819564
leo,6771.0,0.0,51.6,10.0,0.0,0.01,25.0,pro,0.5,47,9.999999091169412,23.76943605331596,1182.5887097550512,16.143513764344842,5.604329331457144,2.9699051852574994,17.344794052523124,0.006516470221788606,0.006827194251525483,0.002217480722660808,0.0016143515231516884,0.00029699054551715913,0.18396894434574343,0.5299305250652203,990.9368600462824
leo,6771.0,0.0,51.6,10.0,0.0,0.01,25.0,pro,1.0,93,9.999999091169412,87.2130166625592,1195.5780045187585,9.094217342120029,4.102832050482941,1.7382207663897096,10.127163044648542,0.002861253151769882,0.0071340013532192985,0.0022451130932657822,0.0009094218168630392,0.0001738220924364544,0.1911347289160453,0.42366364135843804,2403.516775712364
leo,6771.0,0.0,51.6,10.0,0.0,0.01,25.0,pro,2.0,186,9.999999091169412,183.03080081100921,1196.9429438147388,8.425619621861376,2.2771862310498894,1.6547777392994933,8.883407708174817,0.002193953588999098,0.009082520688218975,0.0015412117421684606,0.0008425620387607528,0.00016547778896907695,0.19639834380915502,0.7266765083752343,16545.404229076168
leo,6771.0,0.0,51.6,10.0,0.0,0.01,25.0,pro,3.0,278,9.999999091169412,278.76514967007387,1191.7721509643102,9.462298000933067,1.4030455610743886,1.2312969894293695,9.644672756557906,0.0014268619446538126,0.010938044033911977,0.0016421901266668413,0.0009462298860895731,0.00012312971013334162,0.13012663407006972,0.8775887423687783,27121.57258499207
leo,6771.0,0.0,51.6,10.0,0.0,0.01,25.0,nor,0.25,24,9.999999091169412,13.786340953369974,19979.336906004995,22.647714504580673,5.551087334074142,5.897893354010582,24.052415448074946,0.011238858950078917,0.01633452820988256,0.01988032853885415,0.002264771656287443,0.0005897893890029218,0.26041892009976053,1.0624753312396378,440.2609737157113
leo,6771.0,0.0,51.6,10.0,0.0,0.01,25.0,nor,0.5,47,9.999999091169412,16.384476053722803,22627.51555741904,11.289621284999072,4.119971324854218,4.2981499989841545,12.763377526740033,0.0030636620942761975,0.010411379217761906,0.007256944880090815,0.0011289622311034479,0.0004298150389613209,0.38071693376422305,1.0432475520048046,958.5924890386519
leo,6771.0,0.0,51.6,10.0,0.0,0.01,25.0,nor,1.0,93,9.999999091169412,14.584248817864234,21404.558024800375,8.78127460148798,1.9800194079475275,2.4246615749805533,9.322566397498809,0.002010292987345765,0.009218954658138816,0.002361149896483804,0.0008781275399557147,0.00024246617953412337,0.2761172705577043,1.2245645498464777,7010.080675513392
leo,6771.0,0.0,51.6,10.0,0.0,0.01,25.0,nor,2.0,186,9.999999091169412,15.266877214864754,21748.4174178953,6.8923077720193096,1.2878941824797763,1.7316359798576642,7.222267027481097,0.001324516160846707,0.007785290060363487,0.0016437012638885506,0.0006892308398413378,0.0001731636137234053,0.2512418245290183,1.3445483358916064,27711.276174995823
leo,6771.0,0.0,51.6,10.0,0.0,0.01,25.0,nor,3.0,278,9.999999091169412,15.884269076263974,23190.163803340256,7.187497171738697,0.9626337475662478,1.1408678324650057,7.340869072314162,0.0010072562933127844,0.007903736316948436,0.0018829916575091336,0.0007187497824960483,0.00011408679361505733,0.15872950001996636,1.1851525415033217,89409.6895588656
leo,6771.0,0.0,51.6,10.0,0.0,0.05,0.0,none,0.25,24,9.999999091169158,10.817941721878325,5908.597070043213,23451.413669076308,5.512912717836874,6.077124892014306,23451.415104462092,0.03913946825972069,26.577907726241556,15.680217555113588,2.3451415800413304,0.0006077125444322209,0.00025913682551375456,1.1023437523964308,1052835805.846985
leo,6771.0,0.0,51.6,10.0,0.0,0.05,0.0,none,0.5,47,9.999999091169158,10.808835635515015,5908.597070043213,10659.8863086262,3.8133348075978972,4.2351212308175805,10659.887831990098,0.019931276538670592,12.077782888289793,7.122893915014779,1.0659887277429634,0.00042351216157184945,0.0003972951594606063,1.1106082850053693,1505998389.403922
leo,6771.0,0.0,51.6,10.0,0.0,0.05,0.0,none,1.0,93,9.999999091169158,10.817534903443134,5908.597070043213,2296.84465263198,1.8762594257221865,1.685732677145932,2296.8460375846294,0.0051495897262671874,2.60267412824284,1.5336355747145383,0.22968448613763248,0.00016857328303505306,0.0007339341279412311,0.8984539419420002,477041866.9563494
leo,6771.0,0.0,51.6,10.0,0.0,0.05,0.0,none,2.0,186,9.999999091169158,10.817537134479014,5908.597070043213,1046.9153083849124,1.1079868602420797,1.12503141048897,1046.9164991828304,0.002026867428962735,1.1863154028367504,0.6996533899277722,0.1046915403531813,0.00011250315127353037,0.00107461549322893,1.0153833505238197,575486233.0755782
leo,6771.0,0.0,51.6,10.0,0.0,0.05,0.0,none,3.0,278,9.999999091169158,10.82047565549818,5908.782268245154,794.9684620768974,0.8888618643104289,0.9169117906313196,794.9694877789669,0.0014648587075905837,0.9008212283857338,0.5315641831075527,0.07949685343260895,9.169118739630986e-05,0.0011533939198491456,1.031557126531299,1040999939.8101879
leo,6771.0,0.0,51.6,10.0,0.0,0.05,1.0,pro,0.25,24,9.999999091169158,10.652962025954618,5909.333251287795,629.8545459982244,7.133325607069301,4.384356593762052,629.9101967991843,0.04486575982924784,0.6733687339905666,0.4098154740255526,0.06298546032413532,0.00043843569922259376,0.006960903309530789,0.6146300947509038,724749.347181702
leo,6771.0,0.0,51.6,10.0,0.0,0.05,1.0,pro,0.5,47,9.999999091169158,11.013341704311028,5908.770888201571,127.41318449319486,5.439133770291886,2.5719927784588585,127.55516024732394,0.00585449899219146,0.1291226153360207,0.08016472360196954,0.012741319607289909,0.0002571993012209516,0.020186237308873076,0.47286808655210455,127150.76467878617
leo,6771.0,0.0,51.6,10.0,0.0,0.05,1.0,pro,1.0,93,9.999999091169158,13.486821281208718,5909.9984120378,26.709243320542434,3.8328357166704308,1.837482204776042,27.045344317271944,0.002831483158217572,0.02611326406968091,0.017077918564780224,0.0026709245747961064,0.0001837482371772107,0.06879574171099075,0.4794054169303806,21955.08906792639
leo,6771.0,0.0,51.6,10.0,0.0,0.05,1.0,pro,2.0,186,9.999999091169158,17.327935271256482,5909.1904753468525,8.929148004399847,1.9623871850341394,1.4401621542096819,9.254983229530017,0.0018039739886492664,0.010012949535233842,0.00667846860830533,0.000892914881590843,0.0001440162285096072,0.16128774587452693,0.7338827756280051,9325.24793514087
leo,6771.0,0.0,51.6,10.0,0.0,0.05,1.0,pro,3.0,278,9.999999091169158,21.160666688309078,5910.135485106187,8.286697132631478,1.0614467262341736,1.2565232071076362,8.44836487674367,0.0011229766291432426,0.009281170416395302,0.005387231955815242,0.0008286697885752139,0.0001256523321304351,0.15163136615186293,1.1837835814573188,13593.244329913137
leo,6771.0,0.0,51.6,10.0,0.0,0.05,1.0,nor,0.25,24,9.999999091169158,10.95233313726146,6660.500777528536,274.0215686890983,5.624340279070123,5.862524825799223,274.14197509272833,0.008644875362282907,0.30230836188601473,0.19676728397927942,0.027402159359302583,0.0005862525358603609,0.021394391886175854,1.0423488862534611,140756.3687938881
leo,6771.0,0.0,51.6,10.0,0.0,0.05,1.0,nor,0.5,47,9.999999091169158,10.95693171373384,6367.805150685355,77.93096841600396,3.8573991434942543,4.288220440284422,78.14412454530994,0.0029944373499778804,0.0874006741577541,0.05658945447173303,0.007793097549861137,0.0004288220830011157,0.05502588415677624,1.11168698928053,86515.15095465607
leo,6771.0,0.0,51.6,10.0,0.0,0.05,1.0,nor,1.0,93,9.999999091169158,10.772491108881768,5908.597070043213,42.912126068349345,1.8407352255841338,2.832982111989617,43.04491442114233,0.0017475723568313865,0.04903955924118417,0.029009210348240784,0.004291212996833606,0.0002832982369459792,0.06601821842798734,1.5390492193632066,161922.6917928335
leo,6771.0,0.0,51.6,10.0,0.0,0.05,1.0,nor,2.0,186,9.999999091169158,10.768043824591796,5908.597070043213,28.13075947255783,1.026591209809361,1.8788041404615312,28.21211482702379,0.0010626116117281323,0.03167021892820339,0.017817155804104774,0.0028130762029168243,0.00018788043112130616,0.06678824801350798,1.8301385424977747,378209.3631911495
leo,6771.0,0.0,51.6,10.0,0.0,0.05,1.0,nor,3.0,278,9.999999091169158,10.977544722300813,6754.282422306022,42.44274610937622,0.8198791591790935,1.0766813970358016,42.464316101538124,0.0008742076866261558,0.048062141284929145,0.02846871453366925,0.004244274996670424,0.00010766814948879364,0.02536785424442522,1.3132196189909646,3430907.0347392927
leo,6771.0,0.0,51.6,10.0,0.0,0.05,5.0,pro,0.25,24,9.999999091169158,10.117024932284194,5912.278001739515,131.33277713147794,7.099389272655151,4.261338411812825,131.5935358677285,0.041754765961533366,0.1088734443009058,0.07585571550044866,0.013133278906740686,0.00042613387990964377,0.032446876590044055,0.600240140123926,26147.869991074556
leo,6771.0,0.0,51.6,10.0,0.0,0.05,5.0,pro,0.5,47,9.999999091169158,12.462928777636924,5909.466170985639,33.09996311217003,5.458996584137646,2.899943921833134,33.67221223030082,0.005758456904377122,0.022671980817139194,0.016948649214320474,0.0033099966120397036,0.00028999441853890055,0.08761169648454675,0.5312228863193613,4612.111958932761
leo,6771.0,0.0,51.6,10.0,0.0,0.05,5.0,pro,1.0,93,9.999999091169158,25.248838524386247,5920.758428315402,12.309932935083932,3.964881577796518,1.941967353175078,13.077689856890327,0.0028759448571058924,0.010092486644965743,0.006512367171763759,0.0012309934053848705,0.00019419675296670764,0.15775612778850914,0.48979201902275377,2255.9214775229807
leo,6771.0,0.0,51.6,10.0,0.0,0.05,5.0,pro,2.0,186,9.999999091169158,44.545125320366594,5922.1854100737555,8.177994363664835,2.2643800356927217,1.67684047634505,8.649786282983337,0.0021010696093204176,0.008977752597958199,0.004610143988542962,0.0008177995106906252,0.0001676840628741498,0.20504299731427073,0.7405296151324127,8338.515979246178
leo,6771.0,0.0,51.6,10.0,0.0,0.05,5.0,pro,3.0,278,9.999999091169158,63.79826746093224,5918.716623376958,7.8108043201455555,1.1558780516317633,1.3878612765811447,8.016911944189106,0.0012016713735469096,0.008888571790089964,0.004363206044125903,0.0007810805030015606,0.00013878614027142694,0.1776848093610008,1.2006987022739022,11098.360302259673
leo,6771.0,0.0,51.6,10.0,0.0,0.05,5.0,nor,0.25,24,9.999999091169158,11.57461223690592,9668.11596264171,66.03298836660748,5.643825309404352,5.888936173336963,66.53486218518252,0.009194713970406583,0.06493745153910843,0.05719859372682159,0.006603299436788967,0.0005888936708541694,0.08918173051085122,1.0434299168551835,7227.62565158938
leo,6771.0,0.0,51.6,10.0,0.0,0.05,5.0,nor,0.5,47,9.999999091169158,11.767051095742207,8868.932271815302,20.68225780579817,3.9352205481052893,4.336486043311179,21.49527529276055,0.003063074917369502,0.021448498408655748,0.017975549780250035,0.002068225968546572,0.00043364864374244414,0.20967179135033637,1.10196772717074,7315.9601450452965
leo,6771.0,0.0,51.6,10.0,0.0,0.05,5.0,nor,1.0,93,9.999999091169158,10.796561541922255,5908.597070043213,8.541736503535814,1.8530859051682302,2.8441336667907846,9.191533396683178,0.0017686254317277076,0.009379318143690578,0.004684246105836018,0.0008541737279835242,0.00028441339252744475,0.3329690239933611,1.5348094002865902,5485.313188598636
leo,6771.0,0.0,51.6,10.0,0.0,0.05,5.0,nor,2.0,186,9.999999091169158,10.81354699382851,6264.3567237369425,7.448955964047268,1.0842402346817246,1.8811255271003502,7.758940332901562,0.0011211277650468115,0.008172236452975696,0.003238833328103716,0.0007448956641031421,0.00018811256980628553,0.25253546083232203,1.7349711502382577,24182.999596781272
leo,6771.0,0.0,51.6,10.0,0.0,0.05,5.0,nor,3.0,278,9.999999091169158,11.774734177290087,10199.684099438657,12.142060863018713,0.8101759822531935,1.0917628653190263,12.217936539267189,0.000843439283796211,0.013642477384745402,0.008057157204333972,0.0012142061966526753,0.00010917629645418118,0.0899157793422225,1.3475626150786486,371885.0533370131
leo,6771.0,0.0,51.6,10.0,0.0,0.05,25.0,pro,0.25,24,9.999999091169158,10.726434563614841,5927.002359679837,40.54999567261822,7.060804379870787,4.244324493248114,41.37839288740133,0.03884691767139038,0.010552081262417528,0.014202753797414376,0.004054999935792723,0.00042443248789854495,0.10466892592331731,0.6011106192586212,2637.6845751045257
leo,6771.0,0.0,51.6,10.0,0.0,0.05,25.0,pro,0.5,47,9.999999091169158,24.561534343121345,5912.942828304745,16.069047069868617,5.522282186006559,3.5516914745843553,17.358697722069298,0.006514968360165106,0.00727198293077812,0.005403221150187277,0.0016069048530273308,0.000355169179737306,0.22102688847331844,0.6431564623018228,975.2770958457262
leo,6771.0,0.0,51.6,10.0,0.0,0.05,25.0,pro,1.0,93,9.999999091169158,87.67479804056151,5977.889294236444,9.330996683925438,4.074391510690138,2.35046548248379,10.44953842435919,0.0028796055160665024,0.007646116521651356,0.004209323903956516,0.0009330997531955272,0.00023504656961013617,0.2518986515698747,0.5768874876939988,3017.6117508898715
leo,6771.0,0.0,51.6,10.0,0.0,0.05,25.0,pro,2.0,186,9.999999091169158,183.45300767702375,5984.713989864215,7.319789758015415,2.376892742318255,1.8332575560074036,7.911369949426636,0.002213858421412686,0.007919907543873584,0.0033167290763877317,0.0007319790423260545,0.00018332577226195195,0.25045221469645695,0.7712832486582345,10717.948838856293
leo,6771.0,0.0,51.6,10.0,0.0,0.05,25.0,pro,3.0,278,9.999999091169158,279.108821600141,5958.860028771439,6.897841870233255,1.1909396540158101,1.3883789012881604,7.13625642054659,0.0012171875515924666,0.007821803478896472,0.003292719080203067,0.0006897842497130455,0.00013883790274683285,0.20127728750633297,1.1657844262776804,15151.613957286096
leo,6771.0,0.0,51.6,10.0,0.0,0.05,25.0,nor,0.25,24,9.999999091169158,15.796668397188713,24706.213223092414,28.651233053346914,5.743472204161403,5.995443045923145,29.829950817158274,0.012992590523317126,0.019975735822091067,0.031499941764466605,0.0028651235657259576,0.000599544359080755,0.20925602171327085,1.043870821134849,679.9696952613375
