scenario,arm,t_min,pos_err,vel_err,nees
N4b_300km_coplanar,BO3-BLS-FULL,126.0,2371.5923110513622,2.6388329602489287,0.6268858425803413
N4b_300km_coplanar,BO3-BLS-FULL,131.0,1878.4827559328414,2.0533721726781557,0.5653821151384385
N4b_300km_coplanar,BO3-BLS-FULL,136.0,1339.5485757747863,1.431038994516436,0.5191072388389656
N4b_300km_coplanar,BO3-BLS-FULL,141.0,2178.381052241545,2.384026010970746,0.6420263791676749
N4b_300km_coplanar,BO3-BLS-FULL,146.0,2189.893015122034,2.400416940384536,0.6847701923742001
N4b_300km_coplanar,BO3-BLS-FULL,151.0,2031.6312890137701,2.235236084390062,0.5984735824684916
N4b_300km_coplanar,BO3-BLS-FULL,156.0,3185.6270147712103,3.569760810862298,0.9047581435168404
N4b_300km_coplanar,BO3-BLS-FULL,161.0,3352.6320600808654,3.7730545873298076,0.8567387042182927
N4b_300km_coplanar,BO3-BLS-FULL,166.0,3774.5761092800362,4.260995419277321,1.0399443879462338
N4b_300km_coplanar,BO3-BLS-FULL,171.0,3750.4258905004904,4.237569058674537,1.0927805794105412
N4b_300km_coplanar,BO3-BLS-FULL,176.0,3773.2451653702424,4.276123630150053,1.109587998247829
N4b_300km_coplanar,BO3-BLS-FULL,181.0,3303.4361425665184,3.752883713339369,0.9779908187981391
