alt_km,i_deg,dlam_deg,da_km,dOm_per_rad_deg,di_per_rad_deg,dOm_deg,di_gain_deg,dv_saved_ms,frac_budget,drift_hours,drift_steps,fits_6000,fits_12000
300.0,75.0,360.0,400.0,-0.05136564788847678,0.049615405879550274,0.32273988410663745,0.31174276162388914,42.057807392389876,0.08796314417619906,16.74690593572583,1004.81435614355,True,True
300.0,90.0,180.0,100.0,-1.2152269599757603e-17,1.2152269599757603e-17,3.8177480899041055e-17,3.8177480899041055e-17,5.1506027295902136e-15,1.0772392537497036e-17,33.49381187145166,2009.6287122871,True,True
300.0,90.0,180.0,200.0,-1.2152269599757603e-17,1.2152269599757603e-17,3.8177480899041055e-17,3.8177480899041055e-17,5.1506027295902136e-15,1.0772392537497036e-17,16.74690593572583,1004.81435614355,True,True
300.0,90.0,180.0,400.0,-1.2152269599757603e-17,1.2152269599757603e-17,3.8177480899041055e-17,3.8177480899041055e-17,5.1506027295902136e-15,1.0772392537497036e-17,8.373452967862915,502.407178071775,True,True
300.0,90.0,360.0,100.0,-1.2152269599757603e-17,1.2152269599757603e-17,7.635496179808211e-17,7.635496179808211e-17,1.0301205459180427e-14,2.1544785074994072e-17,66.98762374290332,4019.2574245742,True,True
300.0,90.0,360.0,200.0,-1.2152269599757603e-17,1.2152269599757603e-17,7.635496179808211e-17,7.635496179808211e-17,1.0301205459180427e-14,2.1544785074994072e-17,33.49381187145166,2009.6287122871,True,True
300.0,90.0,360.0,400.0,-1.2152269599757603e-17,1.2152269599757603e-17,7.635496179808211e-17,7.635496179808211e-17,1.0301205459180427e-14,2.1544785074994072e-17,16.74690593572583,1004.81435614355,True,True
300.0,97.4,180.0,100.0,0.0255609831987784,0.02534808992038722,0.08030219703581434,0.07963337296830457,10.743501810623254,0.022469839901737416,33.49381187145166,2009.6287122871,True,True
300.0,97.4,180.0,200.0,0.0255609831987784,0.02534808992038722,0.08030219703581434,0.07963337296830457,10.743501810623254,0.022469839901737416,16.74690593572583,1004.81435614355,True,True
300.0,97.4,180.0,400.0,0.0255609831987784,0.02534808992038722,0.08030219703581434,0.07963337296830457,10.743501810623254,0.022469839901737416,8.373452967862915,502.407178071775,True,True
300.0,97.4,360.0,100.0,0.0255609831987784,0.02534808992038722,0.1606043940716287,0.15926674528790427,21.486998345360025,0.04493966876905359,66.98762374290332,4019.2574245742,True,True
300.0,97.4,360.0,200.0,0.0255609831987784,0.02534808992038722,0.1606043940716287,0.15926674528790427,21.486998345360025,0.04493966876905359,33.49381187145166,2009.6287122871,True,True
300.0,97.4,360.0,400.0,0.0255609831987784,0.02534808992038722,0.1606043940716287,0.15926674528790427,21.486998345360025,0.04493966876905359,16.74690593572583,1004.81435614355,True,True
500.0,0.0,180.0,100.0,-0.18707619324758276,0.0,0.5877171943681504,0.0,0.0,0.0,36.06094440724006,2163.6566644344034,True,True
500.0,0.0,180.0,200.0,-0.18707619324758276,0.0,0.5877171943681504,0.0,0.0,0.0,18.03047220362003,1081.8283322172017,True,True
500.0,0.0,180.0,400.0,-0.18707619324758276,0.0,0.5877171943681504,0.0,0.0,0.0,9.015236101810014,540.9141661086009,True,True
500.0,0.0,360.0,100.0,-0.18707619324758276,0.0,1.1754343887363008,0.0,0.0,0.0,72.12188881448012,4327.313328868807,True,True
500.0,0.0,360.0,200.0,-0.18707619324758276,0.0,1.1754343887363008,0.0,0.0,0.0,36.06094440724006,2163.6566644344034,True,True
500.0,0.0,360.0,400.0,-0.18707619324758276,0.0,1.1754343887363008,0.0,0.0,0.0,18.03047220362003,1081.8283322172017,True,True
500.0,15.0,180.0,100.0,-0.18070172654168482,0.04676904831189569,0.5676912165943487,0.14692873784938337,19.53182885182908,0.04085046710326518,36.06094440724006,2163.6566644344034,True,True
500.0,15.0,180.0,200.0,-0.18070172654168482,0.04676904831189569,0.5676912165943487,0.14692873784938337,19.53182885182908,0.04085046710326518,18.03047220362003,1081.8283322172017,True,True
500.0,15.0,180.0,400.0,-0.18070172654168482,0.04676904831189569,0.5676912165943487,0.14692873784938337,19.53182885182908,0.04085046710326518,9.015236101810014,540.9141661086009,True,True
500.0,15.0,360.0,100.0,-0.18070172654168482,0.04676904831189569,1.1353824331886975,0.2938541112493995,39.06317834440466,0.08169993163531371,72.12188881448012,4327.313328868807,True,True
500.0,15.0,360.0,200.0,-0.18070172654168482,0.04676904831189569,1.1353824331886975,0.2938541112493995,39.06317834440466,0.08169993163531371,36.06094440724006,2163.6566644344034,True,True
500.0,15.0,360.0,400.0,-0.18070172654168482,0.04676904831189569,1.1353824331886975,0.2938541112493995,39.06317834440466,0.08169993163531371,18.03047220362003,1081.8283322172017,True,True
500.0,28.5,180.0,100.0,-0.16440575999763254,0.07844764862000908,0.5164959278164092,0.24644991212324263,32.761563072727284,0.06852021716484907,36.06094440724006,2163.6566644344034,True,True
500.0,28.5,180.0,200.0,-0.16440575999763254,0.07844764862000908,0.5164959278164092,0.24644991212324263,32.761563072727284,0.06852021716484907,18.03047220362003,1081.8283322172017,True,True
500.0,28.5,180.0,400.0,-0.16440575999763254,0.07844764862000908,0.5164959278164092,0.24644991212324263,32.761563072727284,0.06852021716484907,9.015236101810014,540.9141661086009,True,True
500.0,28.5,360.0,100.0,-0.16440575999763254,0.07844764862000908,1.0329918556328184,0.4928959573933745,65.52246057746537,0.13703904230627556,72.12188881448012,4327.313328868807,True,True
500.0,28.5,360.0,200.0,-0.16440575999763254,0.07844764862000908,1.0329918556328184,0.4928959573933745,65.52246057746537,0.13703904230627556,36.06094440724006,2163.6566644344034,True,True
