a_sat_km,a_tgt_km,di_rel_deg,dv_coarse,dv_fine,dv_inplane,dv_plane,dv_radial,dv_tangential,dv_total,episode,episode_orbits,hohmann_dv,inplane_oop_frac,lambert_dv1,lambert_dv2,lambert_dv_boxcredited,lambert_dv_timematched,lambert_revs,lambert_tof_s,lambert_wait_s,lineage,n_burns,plane_opt_dv,plane_ratio,ratio_boxcredited,ratio_inplane,ratio_total,steps,success,teleport_abs_deg,terminal_cause
6687.645,6924.5025,0.9018794990726526,215.71067810058594,20.0,149.99999998722342,114.99999998722342,0.0,149.99999998722342,235.71067810058594,ep_0000187.npz,23.908019957675556,133.17735178435305,0.014385943220881513,74.37424752083277,59.55226952432571,132.92651704515848,133.92651704515802,4,25575.22728244359,67662.81244513694,J2-A3b,22,119.42520586999518,0.9629457964879794,1.128443017402349,1.1200171802918286,1.7600000604891997,2285,1,5.880072006092234,1
7019.126,7120.8735,0.8841236827303146,237.1320343017578,16.0,174.99999996167023,165.99999996167023,0.0,174.99999996167023,253.1320343017578,ep_0000188.npz,12.320794971012687,54.03087174021766,0.0153685949340255,7.619287074983833,62.26658158216143,68.88586865714527,69.88586865730427,4,26980.967456956198,32286.74157303371,J2-A3b,21,115.44851083111396,1.4378704304337582,2.5404339579815716,2.504082775586703,3.6220775267605,1228,1,3.289078244466432,1
6800.0465,7054.1095,0.9422686968471179,406.77669525146484,10.0,290.99999996805855,198.99999996805855,0.0,290.99999996805855,416.77669525146484,ep_0000189.npz,11.285180784766226,139.1265372406533,0.014633631593935726,197.06237468532657,58.777883031928894,254.84025771725547,255.84025771725743,2,15425.42652701947,32882.12501097261,J2-A3b,24,123.62178964732541,1.6097485769764048,1.1418917975311507,1.1374284976278362,1.629050482399321,1109,1,1.9949851071641538,1
6781.7675,6840.937,0.8641519060896315,251.77669525146484,28.0,218.99999996805855,133.99999996805852,0.0,218.99999996805855,279.77669525146484,ep_0000190.npz,24.368738530815545,33.22690221525863,0.012191878160317615,32.85000020975489,72.4166945318953,104.26669474165018,105.26669474165018,6,35852.54991669837,15225.252808988762,J2-A3b,29,115.12627048016039,1.1639393807267528,2.1003830658552296,2.0804300971502645,2.6577893030469344,2287,1,1.7178967401379703,1
6941.0605,7078.622,0.8333901549262915,295.35533905029297,17.0,188.9999999936117,137.9999999936117,0.0,188.9999999936117,312.35533905029297,ep_0000191.npz,15.397364881352521,73.99275556854536,0.01305354386493387,108.64544003006218,36.87343456014286,144.51887459020503,145.5188745902043,7,45130.444256993156,47.814968837780896,J2-A3b,24,109.14816328740581,1.2643364380785234,1.3077876542391886,1.2988005887611116,2.146493641666188,1521,1,7.7150005142176825,1
6846.2925,6778.1875,0.7404754331147232,271.4213562011719,26.0,246.99999997444684,108.99999997444682,0.0,246.99999997444684,297.4213562011719,ep_0000192.npz,12.348554787354265,38.23728507084252,0.009311531398981608,51.796562505037386,86.94635421305306,137.74291671809044,138.74291671809044,0,2799.8468897747707,54821.44602571979,J2-A3b,29,99.10534971794937,1.0998397188916371,1.7931956565139813,1.7802710640451813,2.143686778659106,1143,1,2.9124330405904924,1
6891.674,7038.0975,0.791858762245939,276.4213562011719,8.0,228.99999997444684,113.99999997444684,0.0,228.99999997444684,284.4213562011719,ep_0000193.npz,6.922883853093864,79.52371800601395,0.013600625860723584,126.53023257306282,49.44948073566986,174.97971330873267,175.9797133087343,3,21095.00955278516,1349.9219847261236,J2-A3b,18,104.00707583607482,1.0960792720883898,1.308723140781476,1.3012863566421153,1.616216726652977,678,1,1.2400752961572123,1
6705.6095,6849.984,0.9575214912685143,226.0660171508789,12.0,140.99999998083513,140.99999998083513,0.0,140.99999998083513,238.0660171508789,ep_0000194.npz,8.99655620083994,81.67987200237076,0.014469388819943611,82.27694804110497,1.2690597102466668,82.54600775135164,83.54600775134861,7,43865.996031437695,3418.6806530898875,J2-A3b,20,127.48085083164112,1.1060484697191755,1.70813833184472,1.68769285063246,2.8495199658063375,846,1,0.4328845915562789,1
6920.7105,7051.4665,0.28188333401383,315.71067810058594,20.0,300.9999999872234,63.99999998722342,0.0,300.9999999872234,335.71067810058594,ep_0000195.npz,14.020226816926407,70.6909239085162,0.004841796909485162,167.36165354310677,99.01778550467385,265.37943904778064,266.37943904873424,3,21567.373668831526,50288.76947638694,J2-A3b,25,36.98924726693782,1.7302325598939312,1.1342250216039889,1.129967091537254,1.260272486868506,1377,1,8.108064084586555,1
6808.2695,7064.2515,0.9073037445096594,361.0660171508789,29.0,285.9999999808351,147.99999998083513,0.0,285.9999999808351,390.0660171508789,ep_0000196.npz,20.155870168039403,139.8993476862388,0.01405279757602152,9.488520769309032,147.63437923094875,156.12290000025777,157.12290000025567,3,19857.837509519086,68901.7336727528,J2-A3b,33,118.94915049588651,1.2442291463523587,1.8318901325837715,1.8202311692335729,2.4825535752601575,1985,1,1.6716326270102377,1
7156.965,6788.3355,0.940404389983358,291.77669525146484,13.0,222.99999996805855,154.99999996805855,0.0,222.99999996805855,304.77669525146484,ep_0000197.npz,14.649229374401086,199.9152831724432,0.0157668912634159,94.47815954361141,104.32978898835773,197.80794853196915,198.80794853196915,2,14583.119373156815,48933.08127413975,J2-A3b,20,125.76922341843934,1.232415973917301,1.1273561129522454,1.121685534279326,1.5330206739820338,1359,1,1.2693866353997256,1
6872.2355,7073.5445,0.39030894857520776,215.71067810058594,15.0,192.99999998722342,66.99999998722342,0.0,192.99999998722342,230.71067810058594,ep_0000198.npz,20.075626646885837,109.14825623136039,0.00537373869866405,68.7511299701992,40.50226029036831,108.25339026056751,109.25339026056751,12,72977.76911150623,2031.950930477528,J2-A3b,22,51.13701565699319,1.3102055160323165,1.782854093739416,1.7665355695317246,2.1117026899608775,1981,1,1.2432238424684234,1
7098.557,6744.5455,0.3461114483470663,305.71067810058594,13.0,280.9999999872234,66.99999998722342,0.0,280.9999999872234,318.71067810058594,ep_0000199.npz,9.31719105979895,194.1143523045448,0.005337967716908302,205.3258663164336,265.86068210162586,470.1865484180595,471.1865484180595,8,48185.262280655166,0.0,J2-A3b,25,46.43925194666677,1.442745030952903,0.5976351321249973,0.5963667700842483,0.6764002053339825,856,1,4.980038824927663,1
7129.191,6983.504,0.3864433139328701,200.71067810058594,8.0,161.99999998722342,75.99999998722342,0.0,161.99999998722342,208.71067810058594,ep_0000200.npz,3.5124415631863712,77.59024243191107,0.00615846548043876,94.37091064532576,16.430503475571445,109.8014141208972,110.8014141209019,2,12811.392716567068,7465.610735603933,J2-A3b,18,50.955907067149596,1.4914855678473304,1.4753908343006656,1.4620752024920527,1.8836463393224343,340,1,0.636992951002236,1
7115.107,6775.369,,376.77669525146484,0.0,324.99999996805855,124.99999996805852,10.0,314.99999996805855,376.77669525146484,ep_0000001.npz,7.286194115428226,185.33172705308334,0.006377319944287586,100.5885504859351,84.71008771769749,135.2986382036326,185.29863820363454,0,2777.7315880966894,799.7167968749999,T11-E0_j2,16,,,2.40209365210989,1.753925463882248,2.0333484309658276,674,1,0.6957873804541241,1
7090.0675,6940.036,,340.71067810058594,0.0,294.9999999872234,74.99999998722342,0.0,294.9999999872234,340.71067810058594,ep_0000002.npz,6.642584952086429,80.61087758969279,0.009811227193585154,160.2575231333069,133.18855526772364,243.44607840103055,293.4460783998953,5,32932.47643375533,3093.5067371839887,T11-E0_j2,14,,,1.211767311779275,1.0052954246170245,1.1610674095848046,637,1,0.5886016669087347,1
7141.182,7016.535,,463.1980514526367,0.0,369.9999999425054,224.99999994250535,0.0,369.9999999425054,463.1980514526367,ep_0000003.npz,3.323542496351447,66.06759533414242,0.007430638109176833,157.42518661179258,90.54121474284968,197.96640135464224,247.96640135464074,0,3728.901315064388,9764.314650632023,T11-E0_j2,16,,,1.8690040199279958,1.492137636071641,1.8679871503646672,324,1,0.14193148329143454,1
6876.8615,7087.2985,,281.4213562011719,0.0,214.99999997444684,124.99999997444684,0.0,214.99999997444684,281.4213562011719,ep_0000004.npz,14.995228360050115,113.87299747397446,0.010327488813549416,19.102713259738184,94.3011484443722,63.40386170411038,113.40386170411038,0,3758.4409196229158,81318.7579002809,T11-E0_j2,13,,,3.3909606480721455,1.8958790004472488,2.4815853002911594,1484,1,7.108333479722619,1
6706.568,6964.4865,,221.42135620117188,0.0,179.99999997444684,99.99999997444682,10.0,169.99999997444684,221.42135620117188,ep_0000005.npz,7.478971586371758,144.08585066053638,0.01280040365066672,57.072629060369415,88.2895996215918,95.36222868196123,145.36222868196228,6,36690.40565707446,1525.0127830933989,T11-E0_j2,9,,,1.8875397781941283,1.2382859124172378,1.5232385896175216,721,1,4.156372499245003,1
6880.9705,7146.8635,,266.77669525146484,1.0,215.99999996805855,124.99999996805853,1.0,214.99999996805855,267.77669525146484,ep_0000006.npz,6.136802610310806,142.91025224295117,0.015848172729818776,41.408614881052365,108.61788895453657,100.02650383558893,150.0265038355879,2,11775.51650318464,9035.815429687502,T11-E0_j2,11,,,2.159427668521659,1.4397456079145199,1.7848625969776504,615,1,2.855451085264745,1
7138.154,6827.771,,411.0660171508789,1.0,379.9999999808351,75.99999998083511,0.0,379.9999999808351,412.0660171508789,ep_0000007.npz,12.98368970524808,167.94137857790702,0.0029027663918558383,181.35484714408682,13.697157748484491,181.35484714408682,195.05200489257132,2,14724.635366630435,57308.88205538975,T11-E0_j2,21,,,2.095339639193235,1.9481983801711114,2.1125956504668193,1215,1,2.9121015353602098,1
6851.684,6925.5145,,226.0660171508789,0.0,169.99999998083513,99.99999998083511,0.0,169.99999998083513,226.0660171508789,ep_0000008.npz,7.081917680147392,40.76458250156247,0.014498213354380046,53.26953910526662,16.834234004097627,53.26953910526662,70.10377310936424,6,39918.80523579213,566.8285309866574,T11-E0_j2,12,,,3.191317267545641,2.424976466182917,3.2247339497434515,677,1,1.8825550247572962,1
6676.774,6778.351,,276.0660171508789,0.0,244.99999998083513,74.99999998083511,0.0,244.99999998083513,276.0660171508789,ep_0000009.npz,3.9647905834687274,58.11081209117674,0.005483257518532492,78.81303549102051,21.434208362664112,78.81303549102051,100.24724385368462,3,18307.22695636752,2826.91801264045,T11-E0_j2,13,,,3.1086228116254824,2.443957465189005,2.753851443076178,367,1,0.7500121077986679,1
7113.8215,7170.8955,,326.4213562011719,1.0,274.99999997444684,110.99999997444682,0.0,274.99999997444684,327.4213562011719,ep_0000010.npz,10.136917721937692,29.848144273181788,0.011889113226143532,102.86075398381672,72.60356566976819,125.46431965358491,175.46431965358408,6,40823.08731468149,14963.28064650632,T11-E0_j2,16,,,2.191858217011335,1.5672702035227115,1.866028129522821,1021,1,1.8992899061829247,1
7041.4095,7139.3505,,366.4213562011719,2.0,326.99999997444684,99.99999997444682,0.0,326.99999997444684,368.4213562011719,ep_0000011.npz,12.532847370695714,51.78535145854312,0.01137908850422322,122.23358699100763,69.30542226500921,141.53900925601684,191.53900925601494,12,74758.04300933224,167.28301659058988,T11-E0_j2,16,,,2.310317146440998,1.707224033603369,1.9234794918915572,1254,1,1.2161886381598914,1
6965.9305,7069.696,,421.0660171508789,1.0,339.9999999808351,125.99999998083511,10.0,329.9999999808351,422.0660171508789,ep_0000012.npz,16.86675008737007,55.718326805366814,0.009885031002513265,174.53770299396552,116.56824385408791,241.10594684805343,291.10594684805056,11,70859.42757840149,15839.15532830056,T11-E0_j2,19,,,1.410168452606046,1.1679596506432963,1.4498708175521606,1663,1,0.5390828213474339,1
7032.1865,7133.7515,,375.0,0.0,375.0,0.0,0.0,375.0,375.0,ep_0000013.npz,8.555185275901572,53.785885799594325,0.0023947640804784826,135.21622512429573,85.433782199193,170.65000732348875,220.65000732348975,7,48226.283320671915,411.1244458830758,T11-E0_j2,17,,,2.1974801283725696,1.6995240768345925,1.6995240768345925,855,1,0.4873264492009655,1
7161.9135,6957.7255,,351.4213562011719,0.0,309.99999997444684,99.99999997444682,0.0,309.99999997444684,351.4213562011719,ep_0000014.npz,14.117532315782219,108.67077732100279,0.014558283651725991,118.9249828768523,9.350986853419602,118.9249828768523,128.27596973027235,6,37602.736028957195,2945.822177844101,T11-E0_j2,18,,,2.606685260534821,2.4166646381725907,2.7395727893549386,1359,1,7.641445009736463,1
7123.821,6731.4925,,441.0660171508789,1.0,410.9999999808351,74.99999998083511,1.0,409.9999999808351,442.0660171508789,ep_0000015.npz,8.601999995681629,214.8522184575886,0.009492525377443708,200.19275271098442,237.79335356557675,387.98610627656115,437.9861062765607,0,3643.8723292841228,0.0,T11-E0_j2,20,,,1.059316283062645,0.9383859307201733,1.0093151604944792,788,1,0.04134669928593942,1
7157.2985,6889.668,,321.0660171508789,0.0,289.9999999808351,74.99999998083511,0.0,289.9999999808351,321.0660171508789,ep_0000016.npz,10.890382898607825,143.55052994388643,0.012899905630186533,51.32347173772059,190.29681614361846,191.62028788133904,241.62028788133904,3,22074.278291377577,7829.279922313904,T11-E0_j2,15,,,1.5134096873939453,1.2002303387837019,1.328804050215171,1033,1,5.39365280578743,1
7062.9785,7156.837,,351.4213562011719,49.0,358.99999997444684,99.99999997444682,0.0,358.99999997444684,400.4213562011719,ep_0000017.npz,29.873068551695464,49.42237915680471,0.012042925044139532,177.94128676138692,128.09617881209326,256.0374655734802,306.0374655734802,14,91663.22493986288,70518.89483848315,T11-E0_j2,65,,,1.4021385470690713,1.1730589890414913,1.308406326822851,3000,0,6.957522868937206,4
6975.449,7049.3435,,361.4213562011719,5.0,324.99999997444684,99.99999997444682,0.0,324.99999997444684,366.4213562011719,ep_0000018.npz,21.61536828128927,39.72426359333531,0.012757638024672913,97.3342531284763,58.258010193151904,105.59226332162821,155.5922633216282,18,111082.67146809508,2606.8635884831465,T11-E0_j2,21,,,3.077877012490155,2.088792803936737,2.3550101295443864,2122,1,2.181303074105325,1
7069.0995,6736.548,,345.71067810058594,0.0,299.9999999872234,74.99999998722342,0.0,299.9999999872234,345.71067810058594,ep_0000019.npz,7.152996233244368,183.08474146217304,0.013219128693390937,130.24561710072715,87.02234576311622,167.26796286384337,217.2679628638373,0,2318.435507521221,0.0,T11-E0_j2,18,,,1.7935293456728731,1.3807834161690677,1.5911719037806056,656,1,0.3914573598018885,1
7105.4515,6993.9315,,386.0660171508789,1.0,255.99999998083513,174.99999998083513,1.0,254.99999998083513,387.0660171508789,ep_0000020.npz,17.997096594546363,59.47667389011531,0.015699499873326757,21.30270195986442,79.29027079487817,50.59297275474259,100.59297275474111,15,95417.32537107193,4871.542310393258,T11-E0_j2,18,,,5.059991260482666,2.544909380548846,3.847843507862092,1746,1,1.8752797355726003,1
7022.62,6847.5225,,410.71067810058594,0.0,389.9999999872234,49.99999998722341,0.0,389.9999999872234,410.71067810058594,ep_0000021.npz,10.171803462280089,95.71244338826182,0.006841039597252786,1.3090598243793508,98.38498884989846,49.694048674277816,99.69404867427579,2,15186.193813862888,29532.0354195927,T11-E0_j2,18,,,7.848022256014968,3.9119687200330917,4.119711091706944,956,1,4.874740808805073,1
6991.032,6844.363,,210.71067810058594,0.0,189.99999998722342,49.99999998722341,0.0,189.99999998722342,210.71067810058594,ep_0000022.npz,12.893916716650002,80.47355293373676,0.008428458104538029,166.9051643396697,102.35571267213012,219.26087701179983,269.26087701211213,11,69172.48368016358,2357.6270902826545,T11-E0_j2,11,,,0.8665476603790028,0.7056353752375124,0.7825521495687157,1211,1,3.789217996178607,1
7034.8985,6714.2015,,381.0660171508789,2.0,326.9999999808351,99.99999998083513,0.0,326.9999999808351,383.0660171508789,ep_0000023.npz,7.944868628453177,177.64623426629896,0.01559911053484513,200.23442699214706,2.6120144322929097,200.23442699214706,202.84644142444355,0,4526.5623550185865,0.0,T11-E0_j2,25,,,1.6330858029406683,1.6120568726005302,1.8884532282690487,725,1,3.1730195372805783,1
7057.058,7148.422,,220.71067810058594,8.0,207.99999998722342,49.99999998722341,2.0,205.99999998722342,228.71067810058594,ep_0000024.npz,23.112718484815854,48.1816710493913,0.012603266576503649,35.21415515680997,85.95339514541931,71.16755030222927,121.16755030222927,16,95639.97303746428,1737.8262706285116,T11-E0_j2,17,,,2.9226803382145916,1.7166312223727163,1.887557167988549,2317,1,1.9725709142421624,1
7156.001,7085.8885,,195.71067810058594,0.0,149.99999998722342,74.99999998722342,0.0,149.99999998722342,195.71067810058594,ep_0000025.npz,9.309115715591808,36.83255686617122,0.013939787490213348,58.40794017519287,89.71947560618544,98.12741578137832,148.12741578137832,6,42237.57503618015,8692.58426966292,T11-E0_j2,9,,,1.5286247863840003,1.0126417125146425,1.321231974973734,921,1,0.737286637458943,1
7139.482,6944.2925,,246.0660171508789,0.0,189.99999998083513,99.99999998083513,0.0,189.99999998083513,246.0660171508789,ep_0000026.npz,4.375700133133495,104.27808036946317,0.008901880520264381,51.504643980643486,53.16300853601635,54.667652516659835,104.66765251665983,1,10376.46827286557,10253.883207514045,T11-E0_j2,11,,,3.47554707828241,1.8152695260896679,2.3509270651858065,420,1,1.825953683666377,1
6745.8725,7054.533,,337.1320343017578,0.0,274.99999996167026,149.99999996167023,0.0,274.99999996167026,337.1320343017578,ep_0000027.npz,14.418089467278326,170.02338543760015,0.01371307997388845,69.68738303268664,101.2323347728985,120.91971780558514,170.91971780558515,4,25743.982150962896,46272.817876580055,T11-E0_j2,17,,,2.2742362035926647,1.6089425110944342,1.972458406965269,1417,1,1.4148315503337245,1
6786.4565,7150.292,,306.0660171508789,0.0,274.9999999808351,74.99999998083511,0.0,274.9999999808351,306.0660171508789,ep_0000028.npz,14.109481136480317,197.49576878613698,0.004493503461126462,167.3887679340458,26.240283315302417,167.3887679340458,193.6290512493485,2,15339.342241523686,40130.378774578654,T11-E0_j2,17,,,1.6428820366799646,1.4202414266168153,1.5806823158821253,1415,1,2.9115086954829925,1
7028.1785,6772.931,,432.4873733520508,1.0,310.99999995528196,224.99999995528196,0.0,310.99999995528196,433.4873733520508,ep_0000029.npz,6.641155729891761,140.58212282349177,0.011852301880206717,132.98792542876532,6.114495245614191,132.98792542876532,139.10242067438253,4,23700.518380486326,11642.359221383427,T11-E0_j2,18,,,2.3385581732521152,2.2357626736294214,3.1163179709631246,614,1,0.1560964766831886,1
7032.372,6749.9615,,381.0660171508789,2.0,350.9999999808351,75.99999998083511,1.0,349.9999999808351,383.0660171508789,ep_0000030.npz,10.817114008244287,155.86513795676092,0.009259274365142059,112.95491032347383,159.2045094105496,222.15941973402343,272.15941973402306,9,57548.13168161804,754.6348314606741,T11-E0_j2,16,,,1.5799465104881165,1.2896852893199937,1.4075060033756797,995,1,6.013603665598475,1
7139.9475,6767.6565,,507.84271240234375,0.0,424.9999999488937,199.99999994889365,0.0,424.9999999488937,507.84271240234375,ep_0000031.npz,12.344902379780015,202.72377835912175,0.013227650527237414,93.24789242043686,108.77493806391026,152.0228304843471,202.0228304843471,2,14507.319552569994,3630.860472261236,T11-E0_j2,23,,,2.795632725655989,2.1037226284274984,2.5137887197441864,1140,1,3.476295370859819,1
7092.5415,7016.1435,,306.0660171508789,0.0,249.99999998083513,99.99999998083513,0.0,249.99999998083513,306.0660171508789,ep_0000032.npz,7.447820412963055,40.704351948375916,0.0138883477746768,61.75659677108994,105.20129607897032,116.95789285006026,166.95789285006026,2,15322.47632631713,11637.65987096208,T11-E0_j2,14,,,2.1375214095326984,1.4973835361311874,1.8331928603444185,726,1,1.5434178388858573,1
6948.0985,6865.3065,,511.4213562011719,1.0,419.99999997444684,150.99999997444684,0.0,419.99999997444684,512.4213562011719,ep_0000033.npz,12.294428982660403,45.53307622850025,0.011851076701938539,77.57117966982763,123.26012675149514,150.83130642132278,200.83130642132798,10,64746.35009391224,1575.3094276685392,T11-E0_j2,21,,,2.7845678058455916,2.09130741346332,2.551501383584853,1160,1,6.42500565928993,1
6902.6055,6767.5825,,290.71067810058594,1.0,270.9999999872234,49.99999998722341,1.0,269.9999999872234,291.71067810058594,ep_0000034.npz,7.65613081981624,75.4302934274483,0.004475481993456359,141.9290475838027,68.71303139187815,160.64207897568087,210.64207897567755,7,37816.453547850804,2036.9615190484553,T11-E0_j2,13,,,1.6869801593407496,1.286542562174936,1.3848642185793714,707,1,3.668246527028762,1
7054.1125,7142.7155,,320.0,0.0,320.0,0.0,0.0,320.0,320.0,ep_0000035.npz,7.919876856469168,46.76830982853062,0.002370784780635521,107.79431897582933,57.500238594882205,115.29455757071153,165.2945575699704,6,40656.67734067385,5194.665115870786,T11-E0_j2,14,,,2.775499613706746,1.9359379080859431,1.9359379080859431,793,1,0.1241587849374318,1
6875.069,6958.0895,,496.0660171508789,0.0,464.9999999808351,74.99999998083511,0.0,464.9999999808351,496.0660171508789,ep_0000036.npz,10.657433088959431,45.560981025981164,0.010231007268135991,105.00894163364447,75.24003831587301,130.2489799495175,180.2489799495122,9,58813.98066267279,2328.527804599719,T11-E0_j2,21,,,3.5700855404860907,2.5797649457493836,2.752115530916331,1026,1,0.5584360854425886,1
7161.6445,6932.2135,,351.0660171508789,17.0,300.9999999808351,110.99999998083513,0.0,300.9999999808351,368.0660171508789,ep_0000037.npz,23.607000781341142,122.44309818136844,0.01578269425104737,70.81554170930544,188.94812573427177,209.76366744357722,259.7636674435767,6,40287.53898713352,30826.399008075845,T11-E0_j2,29,,,1.4349482140981298,1.158745574171628,1.4169264731020421,2260,1,3.4054677868778094,1
7157.782,7014.981,,256.0660171508789,0.0,224.99999998083513,74.99999998083511,0.0,224.99999998083513,256.0660171508789,ep_0000038.npz,17.403090121768674,75.57007994846208,0.014237347968159822,40.1943010803865,96.41278170646956,86.60708278685607,136.60708278685715,15,96521.08192942262,4362.729985955057,T11-E0_j2,12,,,2.597939946026935,1.6470595476509378,1.8744710151699016,1696,1,2.1954377316012015,1
6967.48,7108.148,,256.77669525146484,0.0,204.99999996805855,124.99999996805852,0.0,204.99999996805855,256.77669525146484,ep_0000039.npz,2.786668743125694,75.21315284230604,0.015560791309922033,57.61256853381809,18.369716188279902,57.61256853381809,75.98228472209735,2,15763.697213520876,723.6235955056179,T11-E0_j2,10,,,3.558251353569235,2.6979973123714185,3.379428457443955,277,1,1.5404563950377943,1
7010.6385,7134.0275,,271.4213562011719,0.0,179.99999997444684,149.99999997444684,0.0,179.99999997444684,271.4213562011719,ep_0000040.npz,4.812637797502671,65.49131015652256,0.00983674091578469,23.243370103799506,43.00298274528293,23.243370103799506,66.24635284908244,2,12911.415111613629,207.1019136235955,T11-E0_j2,11,,,7.744143778230461,2.7171307133618297,4.09715168500678,481,1,0.2263970818503926,1
7167.4885,6991.237,,245.35533905029297,1.0,210.9999999936117,49.99999999361171,1.0,209.9999999936117,246.35533905029297,ep_0000041.npz,8.178665005360596,93.41265224984272,0.007127981423126241,119.3780819102945,27.11226138919797,119.3780819102945,146.49034329949137,7,44177.54562536777,1254.5507812500002,T11-E0_j2,11,,,1.7674936354913595,1.4403679808588743,1.6817172620493706,793,1,3.165395139622041,1
7153.516,6818.516,,360.35533905029297,0.0,349.9999999936117,24.999999993611706,0.0,349.9999999936117,360.35533905029297,ep_0000042.npz,4.615117304420969,181.1477674551661,0.005908591569776244,230.1750261230885,191.4127080213631,371.5877341444516,421.5877341444492,3,20997.17147740834,3493.2678634129215,T11-E0_j2,14,,,0.9419040722629239,0.8301949313204893,0.8547576455979716,431,1,2.8996364164127564,1
6942.112,6747.852,,401.77669525146484,0.0,324.99999996805855,149.99999996805855,0.0,324.99999996805855,401.77669525146484,ep_0000043.npz,18.76208271513952,108.29205795348207,0.013104397049874332,0.8160261549516538,106.9223972403968,57.738423395348455,107.73842339534846,9,56759.24639032645,41122.72729766503,T11-E0_j2,16,,,5.628833987078375,3.0165653972442503,3.729186696719485,1725,1,10.142375874106786,1
6926.4455,7089.4375,,385.71067810058594,4.0,368.9999999872234,49.99999998722341,0.0,368.9999999872234,389.71067810058594,ep_0000044.npz,9.211226063965224,87.70846397103014,0.0005578266838897048,134.08533952085276,46.700383950420495,134.08533952085276,180.78572347126925,8,48713.69662041366,4426.156074438201,T11-E0_j2,20,,,2.7519787122576296,2.0410903742953215,2.1556496310535236,912,1,4.890200902828693,1
7121.2085,6823.3305,,382.1320343017578,0.0,319.99999996167026,149.99999996167023,0.0,319.99999996167026,382.1320343017578,ep_0000045.npz,7.070451018224134,161.54384156234028,0.013671025095989841,25.91763636097408,185.79710914726869,161.71474550824277,211.7147455082424,0,4278.083319968272,571.9271747717697,T11-E0_j2,14,,,1.9787929601346064,1.5114677024194902,1.804938212425458,661,1,0.6635704193172851,1
6747.2535,7108.5095,,342.1320343017578,2.0,256.99999996167026,174.99999996167026,0.0,256.99999996167026,344.1320343017578,ep_0000046.npz,11.276597006125572,197.81719182005054,0.015970690718968415,138.68229653943072,59.14671836042763,147.82901489985835,197.8290148998604,2,14887.452368060845,41493.02728888694,T11-E0_j2,14,,,1.7384949776995133,1.299101651452704,1.7395427787776983,1121,1,6.3430130463271635,1
7100.895,6915.788,,315.35533905029297,1.0,304.9999999936117,25.999999993611706,0.0,304.9999999936117,316.35533905029297,ep_0000047.npz,12.820478046362313,99.6018159733776,0.009708337064147114,27.083651324785386,123.57088764824132,100.65453897302672,150.65453897302353,10,64056.12545218194,4046.9871949613757,T11-E0_j2,17,,,3.0301663800312597,2.0244992422579817,2.099872603950818,1223,1,0.32997666806865267,1
7015.2095,6796.937,,305.35533905029297,4.0,296.9999999936117,26.999999993611706,0.0,296.9999999936117,309.35533905029297,ep_0000048.npz,13.491739264398696,120.06925637743552,0.0067667701596042995,192.72564968215673,127.38552475050257,270.1111744326593,320.1111744326593,11,69005.16577608258,4438.314606741574,T11-E0_j2,16,,,1.0995472535241446,0.9278026626842749,0.9663996878539802,1254,1,2.8025232117396066,1
7016.0915,7123.641,,216.0660171508789,0.0,184.99999998083513,74.99999998083511,0.0,184.99999998083513,216.0660171508789,ep_0000049.npz,12.313615814701969,57.11364972106912,0.0009925375632072358,63.6856573696677,121.51573017999418,135.2013875496619,185.20138754965942,12,73629.1072170688,50.88258207514045,T11-E0_j2,8,,,1.3683291520427727,0.9989126022677866,1.166654418790159,1228,1,6.299248483729969,1
6959.2375,7078.4105,,200.71067810058594,1.0,180.99999998722342,49.99999998722341,1.0,179.99999998722342,201.71067810058594,ep_0000050.npz,17.7771101624143,63.978193611133975,0.0087166066046562,67.55170130104128,87.03299492945835,104.58469623049963,154.58469623049962,16,96443.05731682904,5919.101123595506,T11-E0_j2,10,,,1.7306547373652847,1.1708791646317707,1.304855415957976,1756,1,1.4026500905369668,1
7105.071,6999.7205,,291.0660171508789,0.0,249.99999998083513,84.99999998083511,0.0,249.99999998083513,291.0660171508789,ep_0000051.npz,6.526922852382387,56.1538537633196,0.013315901670527416,58.545228751472,115.25239127551721,123.79762002698922,173.79762002698922,1,9278.066591379325,550.8612403441011,T11-E0_j2,14,,,2.0194249285756256,1.4384546804611729,1.67474109890388,634,1,2.367619459513467,1
7152.4465,6842.9855,,336.77669525146484,2.0,286.99999996805855,124.99999996805852,2.0,284.99999996805855,338.77669525146484,ep_0000052.npz,12.95106297662238,166.91293468945332,0.01605410698819933,96.58681917425014,69.40167652513375,115.98849569938389,165.98849569938392,1,8518.866128310407,40052.50702247191,T11-E0_j2,18,,,2.474383327738796,1.7290354898319846,2.04096491039362,1216,1,5.026391326538284,1
6986.646,6736.13,,310.71067810058594,4.0,268.9999999872234,74.99999998722342,20.0,248.99999998722342,314.71067810058594,ep_0000053.npz,3.969410037467139,139.1588007171531,0.004077361179573612,103.10525859495603,32.97824881766389,103.10525859495603,136.08350741261992,3,21767.907668948697,8.162800649578651,T11-E0_j2,19,,,2.608984290936865,1.976727416141519,2.312629091388342,364,1,1.2478412725705703,1
