seed,pre,action,dv_pro,dv_rad,dv_mag,e_before,e_after,theta_before_deg,da_m,jump_rad,jump_deg,eoc_before_deg,eoc_after_deg,dlam_before,dlam_after,phi_before,phi_after,u_before_deg,config
0,35,15,-2,0,2.0,0.0,0.0005220865132287145,140.55114590544514,-3544.330596923828,1.7201298163627143e-08,9.855617869219687e-07,0.0,-0.004045911772856816,0.7342602449412521,0.7343132639590664,-0.23372229499653221,-0.2370377201072723,140.55114590544517,e0_sameorbit
0,42,1,5,0,5.0,0.0,0.0013058127369731665,167.6915655756057,8881.044387817383,2.3495951850804886e-09,1.3462188766937153e-07,0.0,0.010114765162723405,0.7342602582965725,0.7341277603916461,-0.23372229924766275,-0.241937787120452,167.6915655756057,e0_sameorbit
0,42,2,10,0,10.0,0.0,0.0026124774012714624,167.6915655756057,17791.175842285156,-4.910583051298545e-10,-2.8135568378788044e-08,0.0,0.020229500727052277,0.7342602582965725,0.7339952545545856,-0.23372229924766275,-0.25016950653887526,167.6915655756057,e0_sameorbit
0,42,3,25,0,25.0,0.0,0.006537583656609058,167.6915655756057,44697.38006591797,-5.867395458380997e-11,-3.361769964994582e-09,0.0,0.05057341198141876,0.7342602582965725,0.7335977496320676,-0.23372229924766275,-0.2749627823026269,167.6915655756057,e0_sameorbit
0,42,4,-5,0,5.0,0.0,0.0013049606932327151,167.6915655756057,-8852.148056030273,1.2882255262525177e-09,7.38098857152887e-08,0.0,-0.010114779910980908,0.7342602582965725,0.7343927659232596,-0.23372229924766275,-0.24200600589670265,167.6915655756057,e0_sameorbit
0,42,5,-10,0,10.0,0.0,0.0026090694591403008,167.6915655756057,-17675.447463989258,-2.144775024248702e-09,-1.228865568945194e-07,0.0,-0.020229561546916564,0.7342602582965725,0.7345252651316274,-0.23372229924766275,-0.25027360781163,167.6915655756057,e0_sameorbit
0,42,6,-25,0,25.0,0.0,0.006516283378005028,167.6915655756057,-43973.9465713501,-4.361227823324043e-09,-2.498799477714943e-07,0.0,-0.050573788242131684,0.7342602582965725,0.7349227681312396,-0.23372229924766275,-0.2749806907445939,167.6915655756057,e0_sameorbit
0,42,7,0,10,10.0,0.0,0.0013053867733106017,167.6915655756057,11.587142944335938,-0.0026107745312358155,-0.14958636190005814,0.0,0.1492538397228857,0.7342602582965725,0.7316493133523094,-0.23372229924766275,-0.2387245481447853,167.6915655756057,e0_sameorbit
0,42,8,0,-10,10.0,0.0,0.0013053867733106017,167.6915655756057,11.587142944335938,0.002610773800035382,0.14958632000535932,0.0,-0.14923395861458683,0.7342602582965725,0.7368708616835811,-0.23372229924766275,-0.24038661859981555,167.6915655756057,e0_sameorbit
0,42,12,1,0,1.0,0.0,0.0002610943920444697,167.6915655756057,1773.8819122314453,3.406849469200779e-09,1.9519809602158936e-07,0.0,0.0020229547304876144,0.7342602582965725,0.7342337639582874,-0.23372229924766275,-0.23536410027283994,167.6915655756057,e0_sameorbit
0,42,13,-1,0,1.0,0.0,0.0002610603114590049,167.6915655756057,-1772.7375030517578,3.786340130318422e-10,2.169413092682597e-08,0.0,-0.002022955240648585,0.7342602582965725,0.7342867621078799,-0.23372229924766275,-0.23538033003221,167.6915655756057,e0_sameorbit
0,42,14,2,0,2.0,0.0,0.0005222228355705738,167.6915655756057,3548.9559173583984,1.6293788540622245e-09,9.335653156562796e-08,0.0,0.00404590840093452,0.7342602582965725,0.7342072611896953,-0.23372229924766275,-0.23700656086875166,167.6915655756057,e0_sameorbit
0,42,15,-2,0,2.0,0.0,0.0005220865132287145,167.6915655756057,-3544.330596923828,2.31872832046065e-09,1.328533465998531e-07,0.0,-0.004045910885100393,0.7342602582965725,0.7343132649109574,-0.23372229924766275,-0.23703772041026863,167.6915655756057,e0_sameorbit
0,49,1,5,0,5.0,0.0,0.0013058127369731665,-165.1680136028534,8881.044387817383,2.3495951850804886e-09,1.3462188766937153e-07,0.0,0.010114765162723405,0.7342602864541021,0.7341277463802678,-0.2337223082104828,-0.24193778266049176,-165.1680136028534,e0_sameorbit
