alt_km,i_t_deg,di_deg,da_km,j2_mode,cap_steps,dPhi_total,max_Phi_gain,dvpl0,dvplT,d_dvpl_ms,dlam0_deg,dlamT_deg,di_rel_T_deg
20200.0,28.5,0.25,200.0,0,12000,-0.3736658609592005,0.0,16.89981575633681,16.89981575633681,0.0,-2.5444437451708134e-13,-67.25985497265634,0.24999999999999742
20200.0,28.5,0.25,200.0,1,12000,-0.3735015824918775,0.0,16.89981575633681,16.640581668188013,-0.2592340881487978,-2.5444437451708134e-13,-67.28475145138938,0.24616512845820576
20200.0,28.5,1.0,0.0,0,12000,-4.524158825347513e-15,2.2620794126737565e-15,67.5984586563593,67.5984586563593,0.0,-4.0711099922733015e-13,-1.2213329976819904e-12,1.0000000000000013
20200.0,28.5,1.0,0.0,1,12000,-4.984936500465609e-05,0.0,67.5984586563593,67.52484298615221,-0.07361567020709003,-4.0711099922733015e-13,-0.023587285479218536,0.9989109583651217
20200.0,28.5,1.0,200.0,0,12000,-0.3736658609592061,0.0,67.5984586563593,67.5984586563593,0.0,-4.579998741307465e-13,-67.25985497265756,1.0000000000000013
20200.0,28.5,1.0,200.0,1,12000,-0.3735319381949818,0.0,67.5984586563593,67.28269983195844,-0.31575882440085934,-4.579998741307465e-13,-67.30208324784999,0.9953287872192208
20200.0,51.6,0.0,0.0,0,12000,-5.654319433712916e-16,1.6962958301138758e-15,0.0,0.0,0.0,-3.053332494204976e-13,-4.0711099922733015e-13,0.0
20200.0,51.6,0.0,0.0,1,12000,-3.957600757383773e-15,1.695582783424172e-15,0.0,0.0,0.0,-3.053332494204976e-13,1.0177774980683254e-12,0.0
20200.0,51.6,0.0,200.0,0,12000,-0.37366586095918747,0.0,0.0,0.0,0.0,-9.66888623164909e-13,-67.25985497265471,0.0
20200.0,51.6,0.0,200.0,1,12000,-0.37423887558167873,0.0,0.0,0.4800211437224071,0.4800211437224071,-9.66888623164909e-13,-67.26215186936851,0.00710097627929813
20200.0,51.6,0.05,0.0,0,12000,-2.826731904104207e-15,5.655198531684391e-16,3.3799657252577116,3.3799657252577116,0.0,1.0177774980683254e-13,-6.106664988409952e-13,0.0499999999999957
20200.0,51.6,0.05,0.0,1,12000,1.5405150743837137e-06,1.5405150743837137e-06,3.3799657252577116,3.3716384262469803,-0.00832729901073126,1.0177774980683254e-13,-0.0014846523549351266,0.049876813846434886
20200.0,51.6,0.05,200.0,0,12000,-0.37366586095920357,0.0,3.3799657252577116,3.3799657252577116,0.0,-3.053332494204976e-13,-67.25985497265695,0.0499999999999957
20200.0,51.6,0.05,200.0,1,12000,-0.3734541396690762,0.0,3.3799657252577116,3.180741365138861,-0.19922436011885036,-3.053332494204976e-13,-67.26360081039707,0.04705286402495692
20200.0,51.6,0.25,0.0,0,12000,2.2620794126737565e-15,2.8275992658421956e-15,16.89981575633681,16.89981575633681,0.0,-5.088887490341627e-13,1.0177774980683254e-13,0.24999999999999797
20200.0,51.6,0.25,0.0,1,12000,7.8012468858156e-06,7.8012468858156e-06,16.89981575633681,16.858115454925038,-0.0417003014117725,-5.088887490341627e-13,-0.007420250398023231,0.24938312393566586
20200.0,51.6,0.25,200.0,0,12000,-0.37366586095919313,0.0,16.89981575633681,16.89981575633681,0.0,-4.579998741307465e-13,-67.25985497265522,0.24999999999999797
20200.0,51.6,0.25,200.0,1,12000,-0.37342117524025326,0.0,16.89981575633681,16.644807078881424,-0.25500867745538613,-4.579998741307465e-13,-67.26939364095989,0.24622763530967717
20200.0,51.6,1.0,0.0,0,12000,-2.7755575615628914e-16,4.246603069191224e-15,67.5984586563593,67.5984586563593,0.0,-7.63333123551244e-13,-8.142219984546603e-13,1.0000000000000004
20200.0,51.6,1.0,0.0,1,12000,3.269752338955212e-05,3.269752338955212e-05,67.5984586563593,67.4307110070287,-0.16774764933059316,-7.63333123551244e-13,-0.02963131167231334,0.9975184065555011
20200.0,51.6,1.0,200.0,0,12000,-0.37366586095919857,0.0,67.5984586563593,67.5984586563593,0.0,-1.0177774980683254e-12,-67.25985497265675,1.0000000000000004
20200.0,51.6,1.0,200.0,1,12000,-0.373393344324858,0.0,67.5984586563593,67.21657903955996,-0.38187961679933835,-1.0177774980683254e-12,-67.29107055542494,0.9943506222387204
20200.0,97.4,0.0,0.0,0,12000,-1.1025922895740192e-14,8.48147915056938e-16,0.0,0.0,0.0,-1.526666247102488e-13,2.1373327459434834e-12,0.0
20200.0,97.4,0.0,0.0,1,12000,-9.33055902760165e-15,8.524700217414046e-16,0.0,0.0,0.0,-1.526666247102488e-13,1.831999496522986e-12,0.0
20200.0,97.4,0.0,200.0,0,12000,-0.3736658609591912,0.0,0.0,0.0,0.0,-2.0355549961366507e-13,-67.25985497265461,0.0
20200.0,97.4,0.0,200.0,1,12000,-0.37373585983265034,0.0,0.0,0.12594702365368046,0.12594702365368046,-2.0355549961366507e-13,-67.24599493114502,0.0018631404857369243
20200.0,97.4,0.05,0.0,0,12000,-2.826731904104207e-15,1.1310397063368782e-15,3.379965725257928,3.379965725257928,0.0,2.0355549961366507e-13,7.124442486478278e-13,0.05000000000000022
20200.0,97.4,0.05,0.0,1,12000,-6.159969801117389e-06,0.0,3.379965725257928,3.383609370277041,0.003643645019113073,2.0355549961366507e-13,0.0004382092481343476,0.0500539006242501
20200.0,97.4,0.05,200.0,0,12000,-0.37366586095919396,0.0,3.379965725257928,3.379965725257928,0.0,3.053332494204976e-13,-67.25985497265522,0.05000000000000022
20200.0,97.4,0.05,200.0,1,12000,-0.373576181196961,0.0,3.379965725257928,3.37113642564139,-0.008829299616537778,3.053332494204976e-13,-67.24556726528711,0.04986938772620233
20200.0,97.4,0.25,0.0,0,12000,-4.524158825347513e-15,5.655198531684391e-16,16.899815756336743,16.899815756336743,0.0,1.0177774980683254e-13,-9.15999748261493e-13,0.24999999999999672
20200.0,97.4,0.25,0.0,1,12000,-3.095669669783002e-05,0.0,16.899815756336743,16.91802919523504,0.01821343889829663,1.0177774980683254e-13,0.0022196977673838397,0.2502694329350089
20200.0,97.4,0.25,200.0,0,12000,-0.37366586095919313,0.0,16.899815756336743,16.899815756336743,0.0,2.0355549961366507e-13,-67.25985497265496,0.24999999999999672
20200.0,97.4,0.25,200.0,1,12000,-0.3735808970298953,0.0,16.899815756336743,16.903305503569797,0.0034897472330541746,2.0355549961366507e-13,-67.24382869225416,0.2500516241245103
20200.0,97.4,1.0,0.0,0,12000,-5.551115123125783e-16,1.9845236565174673e-15,67.59845865635893,67.59845865635893,0.0,-3.562221243239139e-13,-4.579998741307465e-13,0.999999999999995
20200.0,97.4,1.0,0.0,1,12000,-0.0001261685782260602,0.0,67.59845865635893,67.67123571369352,0.07277705733459072,-3.562221243239139e-13,0.009307171432489806,1.001076635610513
20200.0,97.4,1.0,200.0,0,12000,-0.3736658609591928,0.0,67.59845865635893,67.59845865635893,0.0,3.053332494204976e-13,-67.25985497265502,0.999999999999995
20200.0,97.4,1.0,200.0,1,12000,-0.3736039483281729,0.0,67.59845865635893,67.6546971296998,0.05623847334086918,3.053332494204976e-13,-67.23691269143711,1.0008319701940789
