alt_km,di_deg,dv_plane_standalone_ms,inplane_impulse_ms,dv_marginal_ms,save_vs_standalone_pct,marginal_frac_budget
2000.0,1.0,120.43482120854657,10.0,110.84927041374547,7.959119047640407,0.2318392460229654
2000.0,1.0,120.43482120854657,25.0,98.00222014067297,18.6263414872589,0.20496987252315635
2000.0,1.0,120.43482120854657,50.0,80.40148066465571,33.24066922021546,0.16815824395459797
2000.0,1.0,120.43482120854657,100.0,56.53927992531004,53.05404254521551,0.11825088229845354
2000.0,1.0,120.43482120854657,150.0,42.36565743275116,64.82275059022156,0.0886070069727615
2000.0,1.0,120.43482120854657,200.0,33.46208719947353,72.21560437115598,0.06998535071746113
2000.0,1.0,120.43482120854657,300.0,23.271629066849243,80.67699288850044,0.04867219167475398
2000.0,1.5,180.64936567562216,0.0,180.64936567562216,0.0,0.3778248839747873
2000.0,1.5,180.64936567562216,10.0,170.9259332406625,5.38248911010254,0.3574885007395869
2000.0,1.5,180.64936567562216,25.0,157.3710320171618,12.885920507608883,0.32913866976783074
2000.0,1.5,180.64936567562216,50.0,137.44117295568938,23.918264289683876,0.28745572967350624
2000.0,1.5,180.64936567562216,100.0,106.4804913763154,41.05681413378775,0.22270202361005967
2000.0,1.5,180.64936567562216,150.0,84.80671480816866,53.05451835327815,0.17737171156313195
2000.0,1.5,180.64936567562216,200.0,69.507315891433,61.52363135542818,0.14537329518906497
2000.0,1.5,180.64936567562216,300.0,50.191652269160556,72.21598200389711,0.10497493375730974
2000.0,2.0,240.86047083917572,0.0,240.86047083917572,0.0,0.5037553224091098
2000.0,2.0,240.86047083917572,10.0,231.06797052464148,4.065631973738338,0.48327448495183634
2000.0,2.0,240.86047083917572,25.0,217.15442678767906,9.842231051406259,0.4541745596438487
2000.0,2.0,240.86047083917572,50.0,195.9954601468682,18.626971265145542,0.40992096325732363
2000.0,2.0,240.86047083917572,100.0,160.79449076402938,33.24164392612475,0.33629877187497176
2000.0,2.0,240.86047083917572,150.0,133.74947826008315,44.4701416574957,0.27973461692660445
2000.0,2.0,240.86047083917572,200.0,113.07150367427153,53.05518448904378,0.23648700673157924
2000.0,2.0,240.86047083917572,300.0,84.72557286053836,64.82379505223577,0.17720200464589894
2000.0,3.0,361.2677780124213,0.0,361.2677780124213,0.0,0.7555850296007534
2000.0,3.0,361.2677780124213,10.0,351.40615300521944,2.729727257010661,0.7349596190978496
2000.0,3.0,361.2677780124213,25.0,337.1317542415082,6.680923470037015,0.7051049720220705
2000.0,3.0,361.2677780124213,50.0,314.7114029339254,12.88694367779879,0.6582132123982251
2000.0,3.0,361.2677780124213,100.0,274.8525142373092,23.920003120826593,0.5748490669397546
2000.0,3.0,361.2677780124213,150.0,241.17056053597912,33.24326850769207,0.5044038694066503
2000.0,3.0,361.2677780124213,200.0,212.93390201100237,41.059259925561044,0.44534740833835273
2000.0,3.0,361.2677780124213,300.0,169.58961597338595,53.05708776287405,0.35469361732234383
8000.0,0.1,9.191845281645874,0.0,9.191845281645874,0.0,0.019224578309829637
8000.0,0.1,9.191845281645874,10.0,3.5827103216447753,61.0229479297408,0.007493173898110054
8000.0,0.1,9.191845281645874,25.0,1.6362538597625544,82.198853335469,0.0034221953805703884
8000.0,0.1,9.191845281645874,50.0,0.8378797716989297,90.88453138596671,0.0017524104020127727
8000.0,0.1,9.191845281645874,100.0,0.42156152779996603,95.41374430396765,0.0008816883177727643
8000.0,0.1,9.191845281645874,150.0,0.2813695029484222,96.93892255225121,0.0005884792310669988
8000.0,0.1,9.191845281645874,200.0,0.2111136267957363,97.70325086718677,0.0004415403356180144
8000.0,0.1,9.191845281645874,300.0,0.14078366606850068,98.46838516364484,0.00029444649362006834
8000.0,0.25,22.979597891637788,0.0,22.979597891637788,0.0,0.04806141374880536
8000.0,0.25,22.979597891637788,10.0,15.061163565592157,34.45854171768222,0.03150015144206541
8000.0,0.25,22.979597891637788,25.0,8.956765441681334,61.02296705139181,0.018732913072438774
8000.0,0.25,22.979597891637788,50.0,5.027828589372518,78.12046749868442,0.010515612641761622
8000.0,0.25,22.979597891637788,100.0,2.606344439617203,88.65800675926691,0.005451122298790271
8000.0,0.25,22.979597891637788,150.0,1.7499980865283646,92.38455740269858,0.0036600893754918083
8000.0,0.25,22.979597891637788,200.0,1.315826301017296,94.27393678852786,0.002752026931583751
8000.0,0.25,22.979597891637788,300.0,0.8788160028242373,96.17566849094416,0.0018380277896932631
8000.0,0.5,45.959086408540564,0.0,45.959086408540564,0.0,0.09612259874232885
8000.0,0.5,45.959086408540564,10.0,37.03443019222937,19.418698050213468,0.07745684153453772
8000.0,0.5,45.959086408540564,25.0,27.318616414309908,40.55883493534089,0.05713639258286764
8000.0,0.5,45.959086408540564,50.0,17.91345686612999,61.02303534301514,0.0374656713391729
8000.0,0.5,45.959086408540564,100.0,10.055611503946935,78.1205148105853,0.021031129755508356
8000.0,0.5,45.959086408540564,150.0,6.88287868186157,85.02390012569413,0.014395416389429446
8000.0,0.5,45.959086408540564,200.0,5.212664383823295,88.65803306556889,0.010902193365870836
8000.0,0.5,45.959086408540564,300.0,3.4999796103909375,92.38457531710087,0.007320144110467401
8000.0,0.75,68.93835617649388,0.0,68.93835617649388,0.0,0.14418332622637736
8000.0,0.75,68.93835617649388,10.0,59.659866152018495,13.459111210486196,0.12477753200259112
8000.0,0.75,68.93835617649388,25.0,48.33141858928636,29.891831964270033,0.10108428863029334
