cls,nav_seed,component,block,z,rho
NORMBURN,20260857,inplane,vel,0.6743428587855933,11947573.078382578
NORMBURN,20260857,inplane,pos,-0.08968810247314668,12786299.327317521
NORMBURN,20260857,inplane,vel,0.9959292208517045,12786299.327317521
NORMBURN,20260857,plane,pos,-0.9745335749825431,9703912.676180942
NORMBURN,20260857,plane,vel,-0.048028945133701685,9703912.676180942
NORMBURN,20260857,plane,pos,1.3398663855881112,9236174.391519487
NORMBURN,20260857,plane,vel,1.1085034429018708,9236174.391519487
NORMBURN,20260857,plane,pos,0.19574694144853577,11947573.078382578
NORMBURN,20260857,plane,vel,-2.3121407343517464,11947573.078382578
NORMBURN,20260857,plane,pos,-1.317768665359044,12786299.327317521
NORMBURN,20260857,plane,vel,-1.7680394614651485,12786299.327317521
NORMBURN,20260857,range,pos,0.6504965219582799,10668519.69380707
NORMBURN,20260857,range,vel,-0.3460956832967218,10668519.69380707
NORMBURN,20260857,range,pos,-0.19501404050114238,2167179.689118662
NORMBURN,20260857,range,vel,-0.7953287577218268,2167179.689118662
NORMBURN,20260857,range,pos,1.10688305396478,12077836.941442022
NORMBURN,20260857,range,vel,0.9894215283240141,12077836.941442022
NORMBURN,20260857,range,pos,0.969974167973602,5245085.624754836
NORMBURN,20260857,range,vel,-0.8761277835326361,5245085.624754836
NORMBURN,20260857,range,pos,0.43301983891872625,11644412.170872092
NORMBURN,20260857,range,vel,0.5100520319672285,11644412.170872092
NORMBURN,20260857,range,pos,-0.05307382415028411,12826693.675146205
NORMBURN,20260857,range,vel,0.10231253983016429,12826693.675146205
NORMBURN,20260857,inplane,pos,-0.011941421383385031,10668519.69380707
NORMBURN,20260857,inplane,vel,-0.29064942358301143,10668519.69380707
NORMBURN,20260857,inplane,pos,-0.10065403561469252,2167179.689118662
NORMBURN,20260857,inplane,vel,-0.05442182145679425,2167179.689118662
NORMBURN,20260857,inplane,pos,-1.4117559726224624,12077836.941442022
NORMBURN,20260857,inplane,vel,0.3640950028067291,12077836.941442022
NORMBURN,20260857,inplane,pos,0.34066593650836924,5245085.624754836
NORMBURN,20260857,inplane,vel,1.1251271981179287,5245085.624754836
NORMBURN,20260857,inplane,pos,-0.7368587526808545,11644412.170872092
NORMBURN,20260857,inplane,vel,0.7360310339169278,11644412.170872092
NORMBURN,20260857,inplane,pos,-0.29373804745634885,12826693.675146205
