da_m,v_tol_implied_ms,di_deg,dv_ms,dv_axis,orbits,n_obs,rho0_km,rho_mean_km,rho_max_km,oop_amp_m,sigma_range_m,sigma_inplane_m,sigma_plane_m,sigma_vrange_ms,sigma_vinplane_ms,sigma_vplane_ms,range_frac_of_box,vrange_frac_of_box,plane_frac_of_planebox,vplane_frac_of_planebox,gain_vs_drift,fim_cond
60.14087963297178,0.1,0.04169392,0.0,none,3.0,284,5.000383449656476,6.805533767792617,8.248213856372201,4999.93576801339,613.5236988778967,0.45075381777221346,0.5686287224614494,0.011492939133737676,0.6799608036694708,0.6796681511808302,0.12270473977557933,0.011492939133737676,0.0001137257338713149,0.6796678231979167,1.0,2798739474.994535
60.14087963297178,0.1,0.04169392,1.0,pro,1.0,95,5.000383449656476,11.226288337540446,22.583282337442565,5002.463466010789,18.618769612728244,2.473895001072928,1.3165553163551995,0.0013093126080539667,0.015436921587195595,0.017807192488954172,0.0037237539225456486,0.0013093126080539667,0.00026331103868012406,0.017807183895856404,8099.5708993922,16575.510576594843
60.14087963297178,0.1,0.04169392,1.0,pro,3.0,284,5.000383449656476,22.360245486154735,45.23040603097422,5001.9749895586765,3.6759677252330984,1.3331950787270443,0.921872199850572,0.0011705486033096615,0.003780646017812389,0.0038662760763662984,0.0007351935450466197,0.0011705486033096615,0.00018437442275117844,0.003866274210643313,27856.03547654672,6016.349573738541
60.14087963297178,0.1,0.04169392,1.0,rad,1.0,95,5.000383449656476,7.854388775458638,10.27121964624166,4999.656593842595,17.234163633976912,1.909926773406915,1.14178625562269,0.0019086639227392588,0.02030179059585952,0.017599246787086464,0.0034468327267953825,0.0019086639227392588,0.00022835722979799795,0.01759923829433566,9453.302235805993,51102.08311791496
60.14087963297178,0.1,0.04169392,1.0,rad,3.0,284,5.000383449656476,8.07612528739625,10.66593220940349,5000.369719371695,6.743437072531786,0.6616167833121601,0.6492747858497993,0.0007349800532558027,0.006846965454832442,0.006063256911226207,0.0013486874145063573,0.0007349800532558027,0.0001298549450426596,0.0060632539853208755,8277.516742330468,171842.8922438474
60.14087963297178,0.1,0.04169392,1.0,nor,1.0,95,5.000383449656476,6.467626165583137,7.624262426706842,5342.968898114594,13.903083477607842,1.0381122239063834,2.14893431863973,0.0009355867922839814,0.015553687944373163,0.017152947464502327,0.0027806166955215684,0.0009355867922839814,0.00042978682358966823,0.017152939187119205,14525.85506789886,122799.28516691804
60.14087963297178,0.1,0.04169392,1.0,nor,3.0,284,5.000383449656476,6.620870578098865,7.844491430681216,4998.517760926675,9.768803336652583,0.4273106818691769,0.988060893273392,0.00045419005220595715,0.010697480323150833,0.009784468651163485,0.0019537606673305165,0.00045419005220595715,0.00019761216019945516,0.009784463929537895,3944.3909441005667,567893.5582202054
60.14087963297178,0.1,0.04169392,1.0,perp_los,1.0,95,5.000383449656476,5.029644412613707,7.125109544761293,4999.986495527839,12.759271533918659,1.8491998758008443,0.7481924886904286,0.0023429884220574214,0.013088501705058373,0.015326409424630394,0.0025518543067837318,0.0023429884220574214,0.00014963848376317842,0.015326402028667514,17246.94616140752,427920.97490308253
60.14087963297178,0.1,0.04169392,1.0,perp_los,3.0,284,5.000383449656476,5.563845512391263,7.536336275962936,5000.4457390199605,2.3626255652350943,0.46096199533593174,0.411895621823454,0.00045236051640355415,0.0030599554542899794,0.0038874853513504643,0.00047252511304701886,0.00045236051640355415,8.237911667121188e-05,0.003887483475392661,67433.0631770063,197122.45720270873
60.14087963297178,0.1,0.1,0.0,none,1.0,95,5.000383449656569,9.590048408276187,13.162274141227863,11991.763242286064,824.0851269398315,1.2866631012029743,1.2961688941147074,0.011794866255282572,0.9133676175530542,2.186262874806229,0.1648170253879663,0.011794866255282572,0.00025923375461280783,2.186261819795977,1.0,896947450.1080034
60.14087963297178,0.1,0.1,0.0,none,3.0,284,5.000383449656569,9.96261117991649,13.6683653255723,11991.997084584245,381.39609164540144,0.4786050282579966,0.7783016391002682,0.005693947044749092,0.4226972757519687,1.0133074798563422,0.07627921832908029,0.005693947044749092,0.00015566031328276085,1.0133069908713295,1.0,3272095498.864634
60.14087963297178,0.1,0.1,1.0,pro,1.0,95,5.000383449656569,13.747192114327794,22.586111276468937,11998.059591859404,18.97732792304761,2.594058273897961,1.7317621140394257,0.0015324087281569415,0.01565251989274173,0.044136976919732104,0.0037954655846095223,0.0015324087281569415,0.0003463523904616435,0.04413695562084638,1885.7061951069718,66003.7704479496
60.14087963297178,0.1,0.1,1.0,pro,3.0,284,5.000383449656569,24.13896010645001,45.2316031782953,11996.888015183504,2.9798629538956303,1.5058772736083665,1.202152109666154,0.0013223311395071013,0.0029119050866113706,0.007200199685018028,0.0005959725907791261,0.0013223311395071013,0.00024043039947916375,0.007200196210465828,16381.734936526358,9172.328444494065
60.14087963297178,0.1,0.1,1.0,rad,1.0,95,5.000383449656569,10.753741569545321,14.96247652162333,11991.327504805626,19.10944009001084,2.135491246569818,1.5011954060882895,0.0022076883048208957,0.02259978400272902,0.0475134118404043,0.0038218880180021677,0.0022076883048208957,0.000300239053177993,0.04751338891217496,1859.7228512958038,228207.36163377072
60.14087963297178,0.1,0.1,1.0,rad,3.0,284,5.000383449656569,10.951373798915471,15.139527321786264,11993.037886638973,6.876120427830046,0.6878071808550446,0.8325215577557585,0.0007651490862479028,0.006963851331512975,0.014275660094159046,0.0013752240855660093,0.0007651490862479028,0.0001665042960011271,0.014275653205249242,3076.5609832237883,519708.36135523394
60.14087963297178,0.1,0.1,1.0,nor,1.0,95,5.000383449656569,9.805735766432841,13.44200593643653,12295.501482837752,17.84381013485517,1.2328621045917938,2.8139952597802447,0.0011225936101148626,0.020039277389200846,0.051739899324638274,0.0035687620269710335,0.0011225936101148626,0.0005627989993956136,0.051739874356861136,2132.8924901272685,485523.8722386946
60.14087963297178,0.1,0.1,1.0,nor,3.0,284,5.000383449656569,9.65970378708228,13.052835010073213,11988.596093523194,14.799087904389845,0.46043793760099816,1.3906928849462565,0.000510532233430444,0.016262433181511837,0.037231092258265215,0.002959817580877969,0.000510532233430444,0.0002781385510135773,0.03723107429190606,664.1750802987189,4588686.168424598
60.14087963297178,0.1,0.1,1.0,perp_los,1.0,95,5.000383449656569,8.737572122923922,13.014444347099968,11992.109003402202,15.55564425809195,2.0769617583648188,1.0754542742585205,0.0026197988581214654,0.015956222438182534,0.043569532920169234,0.0031111288516183903,0.0026197988581214654,0.00021509083476412767,0.043569511895111164,2806.5200340615957,764151.8801620522
60.14087963297178,0.1,0.1,1.0,perp_los,3.0,284,5.000383449656569,9.092036939394772,13.193335968018792,11993.217249601834,2.8199847223914616,0.544184812966173,0.5783162924213515,0.0005455115905647599,0.0036287966154189472,0.010742870104311346,0.0005639969444782923,0.0005455115905647599,0.00011566324768234873,0.010742864920196377,18291.90619853658,655069.4321567786
60.14087963297178,0.1,0.25,0.0,none,1.0,95,5.000383449655789,20.073292861172693,30.466294709570256,29979.32819855732,299.6661146114417,1.672196588157942,1.9544588675066898,0.0035533580086987045,0.3321449744112969,1.981497074450616,0.05993322292228834,0.0035533580086987045,0.00039089173699551635,1.9814961182528268,1.0,281860625.92760825
60.14087963297178,0.1,0.25,0.0,none,3.0,284,5.000383449655789,20.335241258525834,30.687195133687677,29979.912802754887,156.73794817875745,0.714561636132771,1.1689347376062011,0.001678084501117711,0.1737070853238106,1.0397293679040882,0.03134758963575149,0.001678084501117711,0.0002337869256876147,1.0397288661688417,1.0,1445446057.0885391
60.14087963297178,0.1,0.25,1.0,pro,1.0,95,5.000383449655789,22.913154873463355,34.253732006762924,29995.069030532784,22.584457811908877,3.068160216280014,2.420798859343501,0.002319421429657258,0.01849320879798356,0.13368300115804013,0.004516891562381775,0.002319421429657258,0.00048415972665247545,0.13368293664752845,176.05806979193954,431000.08453215536
60.14087963297178,0.1,0.25,1.0,pro,3.0,284,5.000383449655789,31.310419964195376,50.161658792970755,29992.140096656793,3.4569613552559213,1.8487596571937315,1.7013335584994322,0.0016091272767649462,0.0032969481123099,0.01874839380969018,0.0006913922710511843,0.0016091272767649462,0.0003402666799219962,0.018748384762403186,2055.697771565201,51479.257015451585
60.14087963297178,0.1,0.25,1.0,rad,1.0,95,5.000383449655789,20.76202010607795,31.28553390798775,29978.23885775726,23.871551465895518,2.6835608944471496,2.1954345038358247,0.0032805629621691364,0.02836715069826803,0.151304632649458,0.004774310293179104,0.0032805629621691364,0.0004390868597603463,0.1513045596353935,157.58467576639896,1133656.487017928
60.14087963297178,0.1,0.25,1.0,rad,3.0,284,5.000383449655789,20.94906627006001,31.351496230743642,29982.514800941874,9.729325139773541,0.9892852034968336,1.2300736249049886,0.001006443720071378,0.009848759794878283,0.049014896628959595,0.0019458650279547082,0.001006443720071378,0.00024601470200540635,0.049014872976168786,259.52719938550604,2608993.881755019
60.14087963297178,0.1,0.25,1.0,nor,1.0,95,5.000383449655789,20.323200092713005,30.743092183404563,30265.908626002834,24.660788721310222,1.625852212581104,3.805374332723387,0.0015263193233654346,0.027672331012844185,0.1750943294990591,0.004932157744262045,0.0015263193233654346,0.0007610747954670411,0.17509424500495968,147.6594848736436,2189676.382329597
60.14087963297178,0.1,0.25,1.0,nor,3.0,284,5.000383449655789,19.971593333316218,30.40936611797327,29971.41034776545,22.96782473114765,0.7062369386908893,2.0535775817273176,0.0007818495706074293,0.02531456114949181,0.14716689533136748,0.00459356494622953,0.0007818495706074293,0.00041071547798828033,0.14716682431402317,46.570251539253704,29565907.65059058
60.14087963297178,0.1,0.25,1.0,perp_los,1.0,95,5.000383449655789,19.590391978331315,30.394106098566933,29980.037165382684,21.770311096534442,2.6099394635191606,1.6331252705165251,0.00293122031148977,0.02236310307057521,0.14719038459453584,0.004354062219306888,0.00293122031148977,0.0003266250235994245,0.1471903135658565,189.47242066741325,2844213.1210826766
60.14087963297178,0.1,0.25,1.0,perp_los,3.0,284,5.000383449655789,19.81937645299643,30.445729534654024,29982.91580977139,4.202200412929317,0.8390826503590513,0.8854569312538506,0.0009550051037344587,0.005412992938964457,0.04030095305141081,0.0008404400825858634,0.0009550051037344587,0.00017709136971200674,0.04030093360364946,1391.2167319999728,3901823.9867143095
60.14087963297178,0.1,1.0,0.0,none,1.0,95,5.000383449656265,76.31479602522488,120.0379111768912,119911.60522748766,67.5136864829445,2.7473448987551943,3.4211082848490624,0.02934566508267846,0.07471139591859867,1.730296640067144,0.013502737296588898,0.02934566508267846,0.0006842215930695837,1.7302958050894681,1.0,55129226.067688726
60.14087963297178,0.1,1.0,0.0,none,3.0,284,5.000383449656265,76.64267705796536,120.08896886531528,119913.94353299023,36.722202136597204,1.4935130685951685,2.147812205783325,0.016048858475382354,0.040628897106068575,0.9534089750480317,0.007344440427319441,0.016048858475382354,0.00042956240103934635,0.9534085149678398,1.0,304229160.1388208
60.14087963297178,0.1,1.0,1.0,pro,1.0,95,5.000383449656265,77.52332263018415,121.05016557683943,119974.56555859445,35.36845414122493,4.155383770905458,3.76915705629218,0.01682957807010592,0.0290388843516907,0.8284596484406346,0.007073690828244986,0.01682957807010592,0.0007538313408572741,0.8284592486564035,3.6437744684464253,5006854.940213368
60.14087963297178,0.1,1.0,1.0,pro,3.0,284,5.000383449656265,81.84677922965568,126.48308213667542,119962.85038070622,6.140860591022381,2.940302897400484,2.9361580096090023,0.002275653396173344,0.005891545371302098,0.1149902260183425,0.0012281721182044762,0.002275653396173344,0.0005872315470795818,0.11499017052827828,35.76011915967161,925118.4396401683
60.14087963297178,0.1,1.0,1.0,rad,1.0,95,5.000383449656265,76.56439440794017,120.24641279760694,119907.24807165287,32.870237215067334,3.8654572600034602,3.6716511508065426,0.017412346624570973,0.03907199692335002,0.8297827507237194,0.006574047443013467,0.017412346624570973,0.0007343301615813839,0.8297823503010077,4.218693450572411,9220385.23908818
60.14087963297178,0.1,1.0,1.0,rad,3.0,284,5.000383449656265,76.88061088340052,120.22256000003414,119924.35103035273,19.257472451009992,1.9400430852927784,2.280795971706533,0.005328799813805897,0.019491486155926926,0.3709779938771443,0.0038514944902019984,0.005328799813805897,0.00045615915174008727,0.3709778148567752,3.6362929436077973,37393222.00726823
60.14087963297178,0.1,1.0,1.0,nor,1.0,95,5.000383449656265,76.58227499796692,120.31877461200655,120192.69558875052,34.84464569419332,2.774139784824106,4.559205480650348,0.015673754802965824,0.03869600424176062,0.9050284846169528,0.006968929138838663,0.015673754802965824,0.0009118410109722059,0.9050280478834106,3.754149293296223,15397708.268422045
60.14087963297178,0.1,1.0,1.0,nor,3.0,284,5.000383449656265,76.2568941053822,119.9931757470134,119879.93533174736,28.562078369968706,1.4875562982988104,2.6940743048329407,0.012360170278726526,0.03149471813692819,0.7319498521395923,0.005712415673993741,0.012360170278726526,0.0005388148106460633,0.7319494989274481,1.6530189061089293,179132152.22708473
60.14087963297178,0.1,1.0,1.0,perp_los,1.0,95,5.000383449656265,76.0973976818275,119.98902929908753,119902.84718848755,39.19390883911168,3.265699843637636,3.304683482190915,0.012430500033325232,0.04266411396961514,1.0165359346825358,0.007838781767822336,0.012430500033325232,0.0006609366347125629,1.0165354441395893,2.9671977358687087,65210839.27786035
60.14087963297178,0.1,1.0,1.0,perp_los,3.0,284,5.000383449656265,76.35666593150228,120.00396084422897,119922.19877068595,9.532986069865157,2.166696964973006,1.2394864135548058,0.007644166306836555,0.012173746439273525,0.33820235373443264,0.0019065972139730312,0.007644166306836555,0.0002478972595595556,0.33820219053038497,14.838825130122846,197567788.65629184
300.7043981648589,0.5,0.0,0.0,none,1.0,95,5.0091432539828125,6.41723155449093,7.825795806197515,5.179184025908881e-09,4593.261371075998,1.7868034328523863,0.9028830726739093,0.45432083882862806,5.065834156575147,0.0010174192599323815,0.9186522742151996,0.45432083882862806,0.0001805765976705291,0.0010174187689631746,1.0,757282939.0759048
300.7043981648589,0.5,0.0,0.0,none,3.0,284,5.0091432539828125,9.250255749786445,13.493179686746855,8.830926714819064e-09,633.5441291015122,1.0746251047295732,0.6867516667200623,0.06250708065839987,0.6987994821550673,0.0007695261442762485,0.12670882582030243,0.06250708065839987,0.00013735032051671062,0.0007695257729311642,1.0,20783675.860212654
300.7043981648589,0.5,0.0,1.0,pro,1.0,95,5.0091432539828125,11.63366262519086,24.84975692903664,6.279556585304568e-09,21.55628784479012,2.607810857655293,1.096338446341769,0.001677338053878987,0.017805939576247036,0.0012099884708500275,0.004311257568958024,0.001677338053878987,0.0002192676687906981,0.0012099878869539847,45404.02659166294,5493.15415221523
300.7043981648589,0.5,0.0,1.0,pro,3.0,284,5.0091432539828125,25.264588520039393,52.0207121503333,1.2907336954089751e-08,6.54757004222901,1.410832424000245,0.8927578204049571,0.0015281558323412333,0.0069572757567352116,0.0009795258317106736,0.001309514008445802,0.0015281558323412333,0.00017855154740586038,0.000979525359027445,9362.534598697288,2298.8157035266354
300.7043981648589,0.5,0.0,1.0,rad,1.0,95,5.0091432539828125,8.14755719167832,10.653362221537634,5.293890790014161e-09,18.51623549935454,1.9303900135336922,1.0590379283235287,0.0011776966142161046,0.021811174717223793,0.001185235891299789,0.0037032470998709078,0.0011776966142161046,0.0002118075658837575,0.0011852353193484327,61537.08588924826,7378.67422913667
300.7043981648589,0.5,0.0,1.0,rad,3.0,284,5.0091432539828125,10.649357088145754,16.72524078367057,6.0451389533896895e-09,12.14956470335704,1.2933690168727643,0.7490352047368503,0.0019644601269879535,0.012492103093779038,0.0008424169317274152,0.002429912940671408,0.0019644601269879535,0.0001498070269567223,0.0008424165252079113,2719.1446109002222,11273.436415308137
300.7043981648589,0.5,0.0,1.0,nor,1.0,95,5.0091432539828125,6.442838194233443,7.87489297234591,902.1313143164285,13.798191758412857,1.170792768172629,1.83720820911744,0.0016788947240119736,0.015139510896668085,0.0014919452731739361,0.0027596383516825715,0.0016788947240119736,0.00036744160750770054,0.001491944553215885,110814.85060529501,8480.057518365613
300.7043981648589,0.5,0.0,1.0,nor,3.0,284,5.0091432539828125,9.26832461977234,13.507522431439527,902.154758065186,9.713735372203958,0.9391453217711635,0.8719477396516322,0.0011424632972385851,0.010771535385485805,0.0011601777020943161,0.0019427470744407915,0.0011424632972385851,0.00017438953164389075,0.0011601771422351226,4253.840537525654,8741.380331509687
300.7043981648589,0.5,0.0,1.0,perp_los,1.0,95,5.0091432539828125,4.47370133912813,5.695122938735601,5.2672873189826245e-09,13.929274194775981,1.8341882080342846,0.628183184868939,0.0034232427337868394,0.014258293063734336,0.000640881840279926,0.0027858548389551965,0.0034232427337868394,0.0001256366252404412,0.0006408815310138631,108739.00200349934,44859.0661783978
300.7043981648589,0.5,0.0,1.0,perp_los,3.0,284,5.0091432539828125,7.170631830623229,10.908268801397442,6.5012356502433884e-09,7.856809763555699,1.1929660988749322,0.5366999127486282,0.0006672418049332176,0.00970448187864164,0.0006126340961836725,0.0015713619527111399,0.0006672418049332176,0.00010733997252512415,0.0006126338005489346,6502.214108549917,11342.233090782902
300.7043981648589,0.5,0.00752253,0.0,none,1.0,95,5.009143253982982,6.449041352885117,7.8258482468496435,902.1180264676785,3368.145172295661,1.5614867738987406,0.9131600822376037,0.33295736084593897,3.7146574438383824,0.6713480337603657,0.6736290344591321,0.33295736084593897,0.00018263199939131167,0.6713477097924355,1.0,512727121.3398226
300.7043981648589,0.5,0.00752253,0.0,none,3.0,284,5.009143253982982,9.273857964473766,13.493203421007948,902.1310966430581,562.9526399663597,0.9745848076099536,0.6910233436416224,0.05556831548634523,0.6208899895684958,0.11188143610083945,0.11259052799327193,0.05556831548634523,0.0001382046558212353,0.11188138211096318,1.0,29862089.787187867
300.7043981648589,0.5,0.00752253,1.0,pro,1.0,95,5.009143253982982,11.6576764978191,24.849774706087914,902.5913682729794,21.48905529401657,2.603391992197138,1.1124028768785232,0.001673759223422758,0.017748979467097442,0.0038657270656891674,0.004297811058803314,0.001673759223422758,0.0002224805545979939,0.0038657252002311147,24566.707627367963,5852.226822575361
300.7043981648589,0.5,0.00752253,1.0,pro,3.0,284,5.009143253982982,25.279524161842442,52.020719505049186,902.49832888913,6.332961392805961,1.4122130376137279,0.8991530002590233,0.0014970550820792323,0.006715800529894226,0.0014904980678431669,0.0012665922785611923,0.0014970550820792323,0.00017983058325722303,0.001490497348583484,7901.872888696047,2511.6247665892497
300.7043981648589,0.5,0.00752253,1.0,rad,1.0,95,5.009143253982982,8.174146986935295,10.691363956464379,902.0851521373773,18.47327128313154,1.9323902198280405,1.0687816433791066,0.0011634091439129066,0.021760969580778115,0.003640256484710414,0.0036946542566263082,0.0011634091439129066,0.0002137563087128778,0.003640254728056191,33242.52377681366,8216.640213935229
300.7043981648589,0.5,0.00752253,1.0,rad,3.0,284,5.009143253982982,10.670527018897154,16.725260226842295,902.2138900501322,11.711618176683949,1.2592763055608767,0.7541680269229346,0.0019111961450240214,0.01199688688679764,0.0021742259366203504,0.0023423236353367896,0.0019111961450240214,0.00015083359129806716,0.0021742248874186835,2310.520946865507,13807.22709044896
300.7043981648589,0.5,0.00752253,1.0,nor,1.0,95,5.009143253982982,6.498170242386623,7.878046603844316,1456.357840775127,13.61762458529308,1.1748633935306165,1.8512120998646782,0.0016407825447987286,0.014979895868262856,0.003890463595114243,0.0027235249170586163,0.0016407825447987286,0.0003702423853955803,0.0038904617177192486,61175.691837663566,11260.306642084532
300.7043981648589,0.5,0.00752253,1.0,nor,3.0,284,5.009143253982982,9.263995386175896,13.506523162955197,901.8796326958771,8.749910926013182,0.9404011665961288,0.8900139533440478,0.0010810889807736355,0.009621458052914582,0.001096679092602998,0.0017499821852026364,0.0010810889807736355,0.00017800277404492909,0.0010966785633859037,4139.391050101135,5163.997394440274
300.7043981648589,0.5,0.00752253,1.0,perp_los,1.0,95,5.009143253982982,4.522491440965951,5.710935612005297,902.1249492903704,13.93772102080371,1.836427290991192,0.6432489497626181,0.00342235448105341,0.014272145908973985,0.0030098298368041584,0.002787544204160742,0.00342235448105341,0.0001286497779377753,0.0030098283843707063,58398.012839354466,76982.10668715452
300.7043981648589,0.5,0.00752253,1.0,perp_los,3.0,284,5.009143253982982,7.200467438422697,10.93169977244424,902.2108030238046,7.361911296406931,1.1360565033148369,0.5412932571272627,0.0006378939177296558,0.009117966809450671,0.0016607440413552708,0.0014723822592813862,0.0006378939177296558,0.00010825864131505554,0.0016607432399411272,5847.396716415883,19503.2019996755
300.7043981648589,0.5,0.04169392,0.0,none,1.0,95,5.009143253982696,7.3039055652061196,8.734123925852801,5000.02440860442,1453.6949239833386,1.4054029315688101,1.064353365271845,0.1422493319970362,1.6032380065976652,1.6063209132918288,0.2907389847966677,0.1422493319970362,0.00021287065317413786,1.60632013814029,1.0,561560782.8536288
300.7043981648589,0.5,0.04169392,0.0,none,3.0,284,5.009143253982696,9.92900449711047,13.788653640010134,5000.096850575253,411.3415544604307,0.6994998402549901,0.783938522954469,0.0404063719947964,0.4535804573837967,0.454702768454219,0.08226831089208614,0.0404063719947964,0.00015678768994831403,0.45470254903134544,1.0,232531627.32534888
300.7043981648589,0.5,0.04169392,1.0,pro,1.0,95,5.009143253982696,12.305789444377625,24.850303086224788,5002.64792404916,20.51233075477696,2.550606670305401,1.4075213658720946,0.0016091958866855192,0.016908326017591537,0.01951786463567708,0.004102466150955392,0.0016091958866855192,0.0002815042468844188,0.019517855217071695,5022.46046044354,14116.170643138366
300.7043981648589,0.5,0.04169392,1.0,pro,3.0,284,5.009143253982696,25.691982565359645,52.02093761232844,5002.132249656001,4.390787071990371,1.4755404985332037,1.031851738602697,0.0013343478130611705,0.004529965886961451,0.004596996312496508,0.0008781574143980743,0.0013343478130611705,0.00020637032844738094,0.004596994094154746,8776.480984778666,4707.005102093983
300.7043981648589,0.5,0.04169392,1.0,rad,1.0,95,5.009143253982696,8.900095274868224,11.764864429261092,4999.842201319001,18.631375308090057,1.9952505797411328,1.2556608244569478,0.0010692050211834614,0.021987981807192893,0.019475883805674506,0.0037262750616180113,0.0010692050211834614,0.0002511321414378747,0.01947587440732753,6087.748738187323,34095.02910484199
300.7043981648589,0.5,0.04169392,1.0,rad,3.0,284,5.009143253982696,11.262049275841038,16.725838142418056,5000.555736248497,8.991566038319691,0.9500006902102954,0.8405790206141133,0.001443684464722978,0.00911138259879524,0.008711813431567753,0.0017983132076639383,0.001443684464722978,0.00016811578842229895,0.008711809227566217,2092.8326076475773,67368.21485265312
300.7043981648589,0.5,0.04169392,1.0,nor,1.0,95,5.009143253982696,7.437244300071673,8.991203727928024,5343.21464373262,14.766017331299937,1.2519221494824726,2.169066970061467,0.0017061699638167116,0.016435389516437585,0.018061167134298034,0.0029532034662599874,0.0017061699638167116,0.0004338133534979735,0.018061158418641417,9692.142711882507,67451.39446390289
300.7043981648589,0.5,0.04169392,1.0,nor,3.0,284,5.009143253982696,9.803607066306943,13.52273267099311,4998.703101818576,11.927712190924868,0.7208951720391077,1.1170288314390058,0.0012492417729565663,0.012938432485139961,0.012131789846972201,0.0023855424381849736,0.0012492417729565663,0.0002234057454236858,0.012131783992615523,1189.2984894828903,148280.72777853502
300.7043981648589,0.5,0.04169392,1.0,perp_los,1.0,95,5.009143253982696,5.686297237722285,7.53394895317674,5000.062010731025,15.030757909808855,1.904558947562813,0.8620619531919169,0.003580554684623971,0.015450950016411925,0.017584505318106965,0.003006151581961771,0.003580554684623971,0.00017241237453659663,0.017584496832469855,9353.72910330947,313671.93174892163
300.7043981648589,0.5,0.04169392,1.0,perp_los,3.0,284,5.009143253982696,8.004574578111253,11.811332366647067,5000.538416587658,4.721892765075229,0.7821338137941566,0.6213555553080319,0.0004884243761747182,0.005865908054205937,0.0058537301463308985,0.0009443785530150459,0.0004884243761747182,0.00012427109945578778,0.0058537273215354966,7588.796900795852,97601.26335854198
300.7043981648589,0.5,0.1,0.0,none,1.0,95,5.009143253983431,10.32471661126506,13.954690871651007,11992.209682851266,791.3215076492492,1.5718088634621308,1.4431043641123444,0.0741900323255309,0.8727879464090997,2.0960968371448536,0.15826430152984983,0.0741900323255309,0.00028862084586784155,2.0960958256454236,1.0,533112147.99082625
300.7043981648589,0.5,0.1,0.0,none,3.0,284,5.009143253983431,12.458001849605738,17.541953751901307,11992.38342986822,307.63780570865487,0.6755854243708393,1.0453373205549379,0.02906593926650923,0.33922813214294234,0.8159162262994749,0.061527561141730976,0.02906593926650923,0.00020906744458594237,0.8159158325682392,1.0,698729394.3826001
300.7043981648589,0.5,0.1,1.0,pro,1.0,95,5.009143253983431,14.689076309788362,24.852898549472755,11998.50200160025,20.61132165322236,2.641745129485186,1.8424268119003142,0.001601558174620395,0.01692748834370659,0.04756203944539725,0.004122264330644472,0.001601558174620395,0.0003684853279668011,0.04756201649370201,1473.9890522787014,57475.868973964956
300.7043981648589,0.5,0.1,1.0,pro,3.0,284,5.009143253983431,27.303109002688405,52.02200907948074,11997.265192546101,3.3873007059699916,1.6556193899677798,1.3161780928512241,0.0014294812414298904,0.0033235542166948438,0.0081834358394762,0.0006774601411939983,0.0014294812414298904,0.00026323559398637485,0.008183431890450305,8248.441615786838,8270.151852196128
300.7043981648589,0.5,0.1,1.0,rad,1.0,95,5.009143253983431,11.595856841887072,16.037870340985723,11991.772671403134,20.532484221954245,2.208067368285138,1.6274775432863091,0.001188663004523416,0.024337521118048273,0.052192461000298104,0.004106496844390849,0.001188663004523416,0.0003254954782588708,0.052192435814131306,1485.3299697478378,179855.04066488164
300.7043981648589,0.5,0.1,1.0,rad,3.0,284,5.009143253983431,13.600903004331833,18.678279738792735,11993.48403513372,8.324933305442011,0.8746842791076789,1.0294131553301147,0.001341278590559755,0.008412185597018453,0.018438109182653484,0.0016649866610884021,0.001341278590559755,0.00020588261183841287,0.018438100285098465,1365.582316380473,288050.26445738866
300.7043981648589,0.5,0.1,1.0,nor,1.0,95,5.009143253983431,10.522643077343156,14.231677574828522,12296.010318761451,18.550733205139476,1.4504159618762853,2.811188987317049,0.002067974791182509,0.02074722956996661,0.053331234068527834,0.0037101466410278954,0.002067974791182509,0.0005622377449553906,0.053331208332830934,1819.6329000761582,335576.6181539937
300.7043981648589,0.5,0.1,1.0,nor,3.0,284,5.009143253983431,12.213505022514916,17.055898586390978,11989.040620721948,17.446767920905867,0.6714621896628946,1.5140792816265585,0.0016817805227119474,0.01900412900119833,0.04388783559215446,0.003489353584181173,0.0016817805227119474,0.0003028158280449989,0.043887814413495194,310.9205604413368,2016090.6513934147
300.7043981648589,0.5,0.1,1.0,perp_los,1.0,95,5.009143253983431,9.173243924967506,13.24747969507064,11992.290817745474,18.14318841100587,2.121556412693179,1.2180854789109574,0.004074063770110563,0.01866988367244269,0.049808478761139606,0.003628637682201174,0.004074063770110563,0.00024361707303051738,0.04980845472539517,1902.2987315218463,681928.3240288828
300.7043981648589,0.5,0.1,1.0,perp_los,3.0,284,5.009143253983431,10.892565535275045,15.992979039498785,11993.440022325816,4.606242342436537,0.789462649128225,0.802649807063068,0.0005344355818244673,0.00573352597556172,0.014277550800530928,0.0009212484684873074,0.0005344355818244673,0.00016052994642054027,0.014277543910708738,4460.523621103464,384956.2551984793
300.7043981648589,0.5,0.25,0.0,none,1.0,95,5.00914325398279,20.51024300705579,30.817383991728768,29980.44429699897,302.45801686811114,1.9554623130297673,2.142821956384256,0.020817766145645355,0.3336983405953667,1.9977146355584992,0.06049160337362223,0.020817766145645355,0.0004285643512527415,1.99771367153471,1.0,210474466.3918723
300.7043981648589,0.5,0.25,0.0,none,3.0,284,5.00914325398279,21.915265399935627,32.59808148996144,29980.878663380438,151.87450376590863,0.9103046970796531,1.5405358053133782,0.01067867007323805,0.16747460223673674,1.0059997725964054,0.030374900753181725,0.01067867007323805,0.00030810713228820194,1.005999287137824,1.0,670538063.4533362
