geom,rho0_km,rho_over_r,window_min,burn_dir,dv_ms,k,D_final,t_D3_min,t_1sig_min,dbeta_max_mrad
A6_wide_e30_90deg,14215.728999611663,1.2395434632900901,360.0,radial,1.0,0.5,20819.65505380622,2.0,1.0,1750.994579872203
A6_wide_e30_90deg,14215.728999611663,1.2395434632900901,360.0,radial,1.0,2.0,26226.128286891795,3.0,2.0,3127.8619280468743
A6_wide_e30_90deg,14215.728999611663,1.2395434632900901,360.0,radial,3.0,0.5,20820.101962732628,2.0,1.0,1751.3952302494476
A6_wide_e30_90deg,14215.728999611663,1.2395434632900901,360.0,radial,3.0,2.0,26219.353789518394,3.0,2.0,3126.459372765586
A6_wide_e30_90deg,14215.728999611663,1.2395434632900901,360.0,radial,10.0,0.5,20821.41619989051,2.0,1.0,1752.7637561847237
A6_wide_e30_90deg,14215.728999611663,1.2395434632900901,360.0,radial,10.0,2.0,26195.64584198197,3.0,2.0,3123.0431181374884
A6_wide_e30_90deg,14215.728999611663,1.2395434632900901,360.0,radial,25.0,0.5,20822.8986765425,2.0,1.0,1755.5175897120757
A6_wide_e30_90deg,14215.728999611663,1.2395434632900901,360.0,radial,25.0,2.0,26144.853870577525,3.0,2.0,3133.674736546686
A6_wide_e30_90deg,14215.728999611663,1.2395434632900901,360.0,prograde,0.0,0.5,20819.419787797066,2.0,1.0,1750.7926544754212
A6_wide_e30_90deg,14215.728999611663,1.2395434632900901,360.0,prograde,0.0,2.0,26229.51568194485,3.0,2.0,3128.5620327653005
A6_wide_e30_90deg,14215.728999611663,1.2395434632900901,360.0,prograde,0.01,0.5,20819.413040739186,2.0,1.0,1750.7884054589545
A6_wide_e30_90deg,14215.728999611663,1.2395434632900901,360.0,prograde,0.01,2.0,26229.48702149329,3.0,2.0,3128.538628621994
A6_wide_e30_90deg,14215.728999611663,1.2395434632900901,360.0,prograde,0.03,0.5,20819.399541307484,2.0,1.0,1750.779906184995
A6_wide_e30_90deg,14215.728999611663,1.2395434632900901,360.0,prograde,0.03,2.0,26229.429713378086,3.0,2.0,3128.4918194356414
A6_wide_e30_90deg,14215.728999611663,1.2395434632900901,360.0,prograde,0.1,0.5,20819.35223748673,2.0,1.0,1750.7501456950854
A6_wide_e30_90deg,14215.728999611663,1.2395434632900901,360.0,prograde,0.1,2.0,26229.229269269377,3.0,2.0,3128.3279778345996
A6_wide_e30_90deg,14215.728999611663,1.2395434632900901,360.0,prograde,0.3,0.5,20819.216605526653,2.0,1.0,1750.6650040215063
A6_wide_e30_90deg,14215.728999611663,1.2395434632900901,360.0,prograde,0.3,2.0,26228.65772345792,3.0,2.0,3127.85977794792
A6_wide_e30_90deg,14215.728999611663,1.2395434632900901,360.0,prograde,1.0,0.5,20818.736321995075,2.0,1.0,1750.3657046672406
A6_wide_e30_90deg,14215.728999611663,1.2395434632900901,360.0,prograde,1.0,2.0,26226.670770328277,3.0,2.0,3126.2201315915518
A6_wide_e30_90deg,14215.728999611663,1.2395434632900901,360.0,prograde,3.0,0.5,20817.316510248456,2.0,1.0,1749.4993829607824
A6_wide_e30_90deg,14215.728999611663,1.2395434632900901,360.0,prograde,3.0,2.0,26221.10966298401,3.0,2.0,3123.131827741311
A6_wide_e30_90deg,14215.728999611663,1.2395434632900901,360.0,prograde,10.0,0.5,20811.79938213611,2.0,1.0,1746.3364923251534
A6_wide_e30_90deg,14215.728999611663,1.2395434632900901,360.0,prograde,10.0,2.0,26203.02041166776,3.0,2.0,3139.7558495881713
A6_wide_e30_90deg,14215.728999611663,1.2395434632900901,360.0,prograde,25.0,0.5,20797.20310869652,2.0,1.0,1738.86921577113
A6_wide_e30_90deg,14215.728999611663,1.2395434632900901,360.0,prograde,25.0,2.0,26163.53210145422,3.0,2.0,3137.4669054463393
