rung,ep,cause,cause_name,success,steps,ep_reward,init_attempts,di_rel_deg,da0_km,de0,e_sat0,e_tgt0,e_max_pair,a_sat_km,a_tgt_km,band_pos,dlam0_deg,rp_sat_km,rp_tgt_km,dv_spent,dv_frac_budget,fuel_end,exhausted,n_decisions,n_normal,n_combined,n_plane,frac_plane,n_warp,frac_warp,n_inplane,n_coast,dv_normal_cmd,di_end_deg,de_end,da_end_km,r_min_km,relv_at_rmin,r_min_velok_km,need_seq,need_comb,margin_seq,margin_comb,feas_seq,feas_comb,dv_pl,dv_hoh,dv_e,t_hoh_steps
W3,187,1,success,1,2048,5.467334270477295,2,0.9463713746031032,131.6415,0.08392785566366981,0.05641087144613266,0.03323989734053612,0.05641087144613266,684.295,552.6535,0.2260558823529412,145.43070727619798,286.29966074045745,322.51196843855644,430.0,0.8993372298958614,0.0162265133112669,0,11,0,0,0,0.0,11,1.0,0,0,0.0,0.1953151423505458,0.003846858715703435,3.5585,28.124982421875,49.521610260009766,28.124982421875,505.53147046065567,409.1049353952388,-27.401592472849302,69.02494259256758,0,1,117.5131100308813,71.11797695724437,316.90038347253,48.461460479412175
W3,188,1,success,1,1018,5.808493614196777,1,0.41214996961998046,176.7545,0.09959938974854891,0.11123523116111755,0.13319997489452362,0.13319997489452362,1251.8785,1428.633,0.5599285294117647,-93.09790493856282,403.94584793938697,389.72208021350207,395.35533905029297,0.826878547548906,0.027743395417928696,0,12,1,0,1,0.08333333333333333,7,0.5833333333333334,4,0,10.0,0.1540413363925769,0.003074841445782901,19.0545,28.99251171875,42.2492561340332,28.99251171875,485.8578998422593,443.31285157733396,-7.7280218544529475,34.81702641047241,0,1,45.413674497963044,82.40301535946837,358.0412099848279,56.15874515369655
W3,189,1,success,1,880,6.344077110290527,1,0.8561256325644584,340.4055,0.05418985615236952,0.052915461361408234,0.0014507018495351076,0.052915461361408234,718.863,378.4575,0.24639,22.59078713045236,343.69962836582215,368.6660495213913,341.77669525146484,0.7148197822102661,0.045289553701877594,0,7,0,0,0,0.0,7,1.0,0,0,0.0,0.029655790916962757,0.006557891411311558,11.75,11.82438671875,60.222442626953125,28.48914453125,500.2201589761362,418.935368080475,-22.090280988329823,59.194509907331394,0,1,107.84999653942648,186.72689076071913,205.64327167599063,47.737194451586774
W3,190,1,success,1,1815,7.014391899108887,1,0.36626582599289254,90.818,0.02996263032347318,0.03287529572844505,0.00499351741746068,0.03287529572844505,1999.876,1909.058,0.9999270588235294,-21.228422259742462,1724.6809759938567,1867.7113861594153,276.0660171508789,0.5773870863554763,0.06637703627347946,0,6,0,0,0,0.0,6,1.0,0,0,0.0,0.14586834803999552,0.005530012911579386,20.963,28.492572265625,49.5040397644043,28.492572265625,184.5224304967966,150.01219629029302,293.6074474910098,328.1176816975134,1,1,43.12156206672545,37.74007554555641,103.66079288451473,63.000303265286135
W3,191,1,success,1,2067,6.4089226722717285,2,0.770624684204004,144.71,0.03819928614384504,0.013660866767168045,0.03615457937121391,0.03615457937121391,415.967,560.677,0.06821588235294118,22.093830796517484,323.2511480598338,310.0651337278821,335.35533905029297,0.7013896317494834,0.04737108573317528,0,10,0,0,0,0.0,10,1.0,0,0,0.0,0.06459381935232461,0.001070654198638459,5.638,29.89377734375,32.32557678222656,29.89377734375,325.40851286202974,256.70480115560366,152.72136512577663,221.4250768322027,1,1,99.39674819167703,80.41439005592599,145.59737461442668,47.11416736390458
W3,192,4,safety_cap,0,3000,0.0,1,0.5273085865324085,359.43,0.18030974683567422,0.07890663295984268,0.10149071365594864,0.10149071365594864,1110.653,1470.083,0.47685470588235296,-136.45446604990562,520.3009527960941,674.2858904944733,461.0,0.9641731697255631,0.005805619992315769,0,199,0,0,0,0.0,97,0.48743718592964824,40,62,0.0,0.5273085865324085,0.059409538385595546,3.9265,64.0800625,780.7278442382812,nan,883.2579732143611,822.6353987980001,-405.1280952265547,-344.50552081019373,0,0,63.73883652798058,169.2323432102798,650.2867934761008,55.61465142379216
W3,193,1,success,1,1683,5.561905860900879,1,0.9142883752459664,250.982,0.06952515787191535,0.08394252508878708,0.05391264334321022,0.08394252508878708,1628.871,1879.853,0.7816888235294117,146.66842451712523,957.3416278754398,1435.027704933744,420.35533905029297,0.8791655957986654,0.01944631151854992,0,37,6,1,7,0.1891891891891892,16,0.43243243243243246,14,0,130.0,0.06988058587311281,0.0021280133519058185,1.4005,29.922966796875,39.912506103515625,29.922966796875,456.7750766608249,373.38151336731516,21.354801326981487,104.7483646204912,1,1,105.11488622562383,108.18230768003724,243.47788275516382,60.7426608661434
W3,194,4,safety_cap,0,3000,0.0,1,0.5829774030323628,310.322,0.16385203203284493,0.10333261638879776,0.14565038681030273,0.14565038681030273,1289.118,1599.44,0.5818341176470588,-73.38570349963247,497.5779652130753,438.5423309516907,457.0,0.9558072420056016,0.007156429812312126,0,376,0,0,0,0.0,86,0.22872340425531915,62,228,0.0,0.5829774030323628,0.03869476588598552,1.7855,309.80875,297.923828125,nan,792.4632098208715,730.5546505649031,-314.33333183306513,-252.42477257709675,0,0,65.57144827650495,141.8074129509073,585.0843485934593,57.29892371716527
W3,195,1,success,1,1458,5.447116374969482,1,0.7349169888317063,183.9825,0.11299774565901556,0.08748531341552734,0.11201754212379456,0.11201754212379456,1431.418,1615.4005,0.66554,139.62553530623154,748.821015871048,720.7835455737561,432.0660171508789,0.9036582674339749,0.015535416081547737,0,26,0,2,2,0.07692307692307693,15,0.5769230769230769,9,0,50.0,0.21903182698507795,0.0053423913607302,11.4355,29.154712890625,48.51311492919922,29.154712890625,568.4621730822532,493.0041447432291,-90.33229509444686,-14.874266755422752,0,0,84.19080975698131,82.8052873609785,401.4660759642934,58.1713562616563
W3,196,1,success,1,2098,5.64978551864624,3,0.6264127637594423,121.7265,0.0415688493025877,0.027709735557436943,0.019980018958449364,0.027709735557436943,491.2835,369.557,0.11251970588235294,154.0764733364822,301.1314388948372,234.88054334949143,411.4213562011719,0.8604803321068847,0.02241945080459118,0,15,0,0,0,0.0,15,1.0,0,0,0.0,0.08231628594854991,0.0036127369143502184,5.3705,19.17592578125,49.55935287475586,19.17592578125,308.68783829492804,247.08221073731198,169.44203969287832,231.04766725049438,1,1,81.06688942414151,68.50742658369859,159.11352228708793,46.51886924661918
W3,197,1,success,1,850,5.604064464569092,1,0.84818132214694,174.984,0.09482139823129679,0.04944303259253502,0.04631297290325165,0.04944303259253502,895.9945,721.0105,0.350585,142.6177735330687,536.6922540867273,392.55840988392384,416.0660171508789,0.8701945565541289,0.020874880254268646,0,35,1,1,2,0.05714285714285714,25,0.7142857142857143,8,0,35.0,0.27804878353987394,0.006658651037082363,8.172,28.8636328125,49.15321350097656,28.8636328125,550.6793601969639,459.8060953628282,-72.54948220915753,18.32378262497815,0,1,106.6093078797631,90.80711818467016,353.26293413253063,50.45117217799629
W3,198,1,success,1,1500,5.7131147384643555,1,0.9447578491333932,226.0885,0.025491588568659847,0.027290400117635727,0.05079185217618942,0.05079185217618942,1504.5535,1730.642,0.7085608823529411,144.37937884213466,1289.6264938371535,1319.1445971515923,405.0,0.847050181646102,0.024550843983888626,0,12,0,0,0,0.0,12,1.0,0,0,0.0,0.09570549777439798,0.002068649548125082,4.242,29.41115234375,25.808486938476562,29.41115234375,303.240380262621,244.63612390656908,174.88949772518538,233.49375408123728,1,1,113.24350981320792,99.96412042132654,90.03275002808651,59.215522396017
W3,199,4,safety_cap,0,3000,0.0,1,0.6490911262380004,256.515,0.13832091820263345,0.07325607538223267,0.06620218604803085,0.07325607538223267,1292.7175,1036.2025,0.5839514705882353,-171.87252697994128,731.3036331118643,545.8295019995608,453.35533905029297,0.9481844994883478,0.008385642431676388,0,263,5,0,5,0.019011406844106463,62,0.23574144486692014,45,151,5.0,0.4455180583972843,0.022915490051311552,2.7455,174.292546875,160.27626037597656,nan,702.7353928386513,632.5065665025952,-224.60551485084488,-154.37668851478884,0,0,75.9270302100094,123.80386191872297,503.0045007099189,54.249331106706784
W3,200,1,success,1,2102,5.171698570251465,1,0.9235924802776989,251.285,0.11227124738887659,0.06422462314367294,0.06694594025611877,0.06694594025611877,1981.2225,1729.9375,0.9889544117647059,-179.49713243288804,1444.8041575253942,1187.6126221064478,460.35533905029297,0.9628248729982803,0.006023447494953871,0,58,5,0,5,0.08620689655172414,34,0.5862068965517241,19,0,50.0,0.35111225090642584,0.0038522000417308545,8.2265,29.286107421875,42.33140182495117,29.286107421875,602.4743791867136,511.0358886775832,-124.34450119890721,-32.90601068977685,0,0,105.40559112998135,106.31987609526209,390.7489119614701,61.88119937146634
W4,1,4,safety_cap,0,6000,0.0,1,0.3913037787058519,454.455,0.4952341036334374,0.24134884774684906,0.26646414399147034,0.26646414399147034,7747.642,7293.187,0.9672262337662337,-76.13983753604457,4340.124021549732,3652.171107705623,451.0,0.9432583504256593,0.009179203771054745,0,2206,7,0,7,0.003173164097914778,25,0.011332728921124207,295,1879,7.0,0.43058787852144476,0.410811011599194,198.244,809.0668125,2619.37255859375,nan,1447.7919391937862,1414.4648038412872,-969.6620612059799,-936.3349258534809,0,0,33.75661367225426,87.63017002933869,1326.4051554921934,135.78426312564045
W4,2,4,safety_cap,0,6000,0.0,2,0.9012283065009615,179.07,0.1844804080693755,0.11372879892587662,0.14191308617591858,0.14191308617591858,2006.283,1827.213,0.2215951948051948,7.343009187147009,1053.5446661478356,663.779292042464,442.0,0.9244350130557459,0.012205639854073524,0,3992,36,0,36,0.009018036072144289,26,0.006513026052104208,66,3864,36.0,0.5595738132021669,0.09511713749662414,91.113,182.325,1147.2645263671875,nan,812.9388646333169,722.1288440996416,-334.8089866455106,-243.99896611183522,0,0,98.32207334310091,74.92485801362406,639.691933276592,62.572648894114785
W4,3,4,safety_cap,0,6000,0.0,1,0.3698379615679564,523.988,0.11800613350165483,0.15937423706054688,0.11573487520217896,0.15937423706054688,7211.508,7735.496,0.8975984415584416,-93.36244003942276,5046.806150131226,6102.882445899963,361.0,0.7550249767265256,0.039030950516462326,0,583,9,0,9,0.015437392795883362,337,0.5780445969125214,46,191,27.0,0.08331167929837349,0.023507862735530162,42.118,86.6753515625,104.47135925292969,309.5618125,449.34435590907844,419.6838457012974,28.785522078727922,58.44603228650897,1,1,31.19351550353612,101.55529213170279,316.59554827383954,135.09701149032813
W4,4,4,safety_cap,0,6000,0.0,1,0.43541484791308677,214.323,0.2055428451706733,0.12189450860023499,0.08365730196237564,0.12189450860023499,4483.61,4697.933,0.543325974025974,-141.1592274451041,3160.4926480028034,3771.9359296176954,461.0,0.9641731697255631,0.005805619992315769,0,4642,2,0,2,0.00043084877208099956,96,0.02068074105988798,27,4517,2.0,0.4520280024086734,0.06494997831581867,83.293,292.282875,549.7029418945312,nan,723.7414465658761,680.3162266850671,-245.61156857806975,-202.18634869726077,0,0,45.06129633541341,58.95248543961662,619.727664790846,95.18112896934421
W4,5,4,safety_cap,0,6000,0.0,1,0.5974678094391035,60.705,0.10392755720749026,0.11661544442176819,0.08169911056756973,0.11661544442176819,6710.993,6650.288,0.8325964935064935,-150.94031092584032,5185.430572382539,5586.460351955831,324.35533905029297,0.6783833305195893,0.05092627555131912,0,165,0,0,0,0.0,113,0.6848484848484848,7,45,0.0,0.3985720071172446,0.024028018305717564,43.198,82.0272734375,255.80929565429688,nan,353.54768905141697,304.96658275814076,124.5821889363894,173.1632952296656,1,1,53.52713916652503,12.85187764117683,287.1686722437151,123.65947227227211
W4,6,4,safety_cap,0,6000,0.0,1,0.39865284880937407,514.636,0.15891781133538355,0.19036716222763062,0.17609180510044098,0.19036716222763062,4727.521,4212.885,0.5750027272727273,76.61996347565241,2614.727052306235,2349.149585374519,431.0,0.9014287118258518,0.015892067924141884,0,4433,0,0,0,0.0,132,0.02977667493796526,56,4245,0.0,0.39865284880937407,0.0393213617165904,135.682,128.6876796875,280.5567932128906,nan,663.5100594232152,627.2343655427618,-185.38018143540887,-149.10448755495543,0,0,37.7525005397878,143.95097638227742,481.8065825011501,93.6151094404133
W4,7,4,safety_cap,0,6000,0.0,1,0.891274693167843,282.191,0.499562133543945,0.2537766098976135,0.24645838141441345,0.2537766098976135,5430.158,5712.349,0.6662542857142857,-57.425917946980746,2435.300129893899,2734.3063633945285,454.0,0.9495327962156305,0.008168332278728485,0,1959,14,0,14,0.0071465033180193975,68,0.03471158754466565,248,1629,14.0,0.9075702438670241,0.4251605274430478,554.461,1116.18725,2992.301025390625,nan,1580.9054913193675,1513.0008725524342,-1102.775613331561,-1034.8709945646278,0,0,69.58116659327668,68.26142612078277,1443.062898605308,108.23286710187084
W4,8,4,safety_cap,0,6000,0.0,1,0.8408013561095943,272.222,0.0820376777643612,0.17301124334335327,0.20489101111888885,0.20489101111888885,7486.557,7214.335,0.9333190909090909,-22.154594412845913,5089.043833728611,4430.82197546117,420.77669525146484,0.8800468546795057,0.019305864349007607,0,1621,16,1,17,0.010487353485502776,335,0.2066625539790253,112,1157,41.0,0.10007019542734108,0.015581844905560385,50.306,18.30005859375,85.91569519042969,428.22546875,344.71607367865397,285.4157122268007,133.4138043091524,192.7141657610057,1,1,70.16854399303546,53.46607673132431,221.0814529542942,133.2998177578854
W4,9,4,safety_cap,0,6000,0.0,1,0.9526420218697036,487.7545,0.05575488061447227,0.03198288008570671,0.02651669830083847,0.03198288008570671,1270.3885,782.634,0.1260244805194805,43.50459907678397,1025.9948879162018,592.9432454673797,415.77669525146484,0.8695894450295538,0.020971165969967842,0,3910,2,0,2,0.0005115089514066496,244,0.06240409207161125,10,3654,2.0,0.37324096991978295,0.0036828925733585973,19.4525,115.0319375,71.89717864990234,nan,563.0831007449592,477.49645996935885,-84.95322275715284,0.6334180184475144,0,1,116.35187217384296,242.0966764628857,204.63455210823054,52.76648754653975
W4,10,4,safety_cap,0,6000,0.0,1,0.925437271683837,224.335,0.2636766315144984,0.11623214185237885,0.15281204879283905,0.15281204879283905,5977.445,5753.11,0.7373305194805195,-86.15122486899318,4542.158789103702,3900.399911110252,454.35533905029297,0.9502759814183381,0.008048529736697674,0,3758,0,1,1,0.00026609898882384245,112,0.029803086748270355,120,3525,25.0,0.6934210816637929,0.1567668935641241,18.229,571.793,1212.156494140625,2001.27025,884.493212025214,808.9951382230034,-406.36333403740764,-330.86526023519707,0,0,79.70800281170926,52.32095201681868,752.464257196686,112.25448733122533
W4,11,4,safety_cap,0,6000,0.0,1,0.552967899696854,548.936,0.1385030431840636,0.08907558768987656,0.057543423026800156,0.08907558768987656,7301.81,6752.874,0.909325974025974,-114.06200908524855,6083.896413877979,5997.681366667576,436.35533905029297,0.9126293066785114,0.014099055901169777,0,5419,12,1,13,0.0023989665990035063,73,0.013471120132865843,84,5249,37.0,0.30367069074644293,0.029087507597295365,160.616,119.4834140625,294.1009826660156,nan,537.377153591982,492.4990916523264,-59.247275604175684,-14.369213664520032,0,0,47.903561459701656,111.75124611404817,377.72234601823226,128.6193537840492
W4,12,4,safety_cap,0,6000,0.0,2,0.6746801631591887,531.164,0.061619106075281954,0.0367848202586174,0.029955433681607246,0.0367848202586174,2226.515,1695.351,0.2501967532467532,-121.23942491312162,1910.2569560542331,1453.7199575669338,454.77669525146484,0.9511572402991785,0.007906450890004635,0,5029,17,0,17,0.0033803937164446213,13,0.002585006959634122,131,4868,17.0,0.03650360917874927,0.018806377795830116,41.763,6.36424365234375,135.5170440673828,nan,512.9618450240107,447.9325352630518,-34.83196703620433,30.19734272475455,0,1,79.30911026254716,220.5537398702258,213.09899489123777,63.073711587910914
W4,13,4,safety_cap,0,6000,0.0,1,0.755060550715396,586.142,0.04282944799309264,0.018009137362241745,0.0261868704110384,0.0261868704110384,4015.54,3429.398,0.4825376623376623,-127.18991754789974,3828.4873744215815,3172.7562475974,372.71067810058594,0.779517648361835,0.03519817069172859,0,1408,34,1,35,0.024857954545454544,62,0.04403409090909091,41,1270,83.0,0.11158730176047757,0.014874859246861629,1.585,19.70180859375,95.90686798095703,79.426953125,397.68950905718617,339.38397571745264,80.4403689306202,138.74590227035372,1,1,80.59217175781116,182.52334313889088,134.5739941604841,84.09891924549953
W4,14,4,safety_cap,0,6000,0.0,1,0.7000934827918077,333.5745,0.05103313613804035,0.09590553492307663,0.14536088705062866,0.14536088705062866,1102.4185,1435.993,0.1042101948051948,45.20615114076887,385.67630105348303,301.1615723219514,420.35533905029297,0.8791655957986654,0.01944631151854992,0,448,19,2,21,0.046875,177,0.3950892857142857,38,212,117.0,0.11304976932576026,0.01328550956781871,26.0765,28.1571796875,59.61036682128906,40.2414296875,426.79884977286326,360.57971870632963,51.3310282149431,117.55015928147674,1,1,84.78591485143394,157.7072959812786,184.30563894015071,55.384382224088185
W4,15,4,safety_cap,0,6000,0.0,2,0.9678166744930621,436.572,0.24485384208069808,0.2208670675754547,0.28042489290237427,0.28042489290237427,4464.729,4028.157,0.5408738961038961,16.597577370845194,2071.4733107276857,1111.9745120000243,450.0,0.941166868495669,0.009515931829810143,0,4570,21,0,21,0.004595185995623632,162,0.035448577680525166,269,4118,21.0,0.9022753531563833,0.1543229641876642,124.413,188.53259375,1002.5851440429688,nan,981.9496586946339,883.5469344482161,-503.8197807068275,-405.41705646040975,0,0,105.83153240380732,125.98931530433062,750.128810986496,90.73182399912672
W4,16,4,safety_cap,0,6000,0.0,3,0.9842367694228903,462.912,0.17936171321466235,0.26328492164611816,0.28957992792129517,0.28957992792129517,6193.95,6656.862,0.765448051948052,-65.87721680609053,2885.7881237626075,2884.25466107142,438.35533905029297,0.9168122705384921,0.013428601436316967,0,4506,11,0,11,0.0024411895250776743,5,0.0011096316023080338,127,4363,11.0,0.4971598647317078,0.06939839246987856,1.573,765.8628125,372.7416687011719,nan,680.0738289627367,607.6178833567371,-201.94395097493032,-129.48800536893077,0,0,78.58799389227231,100.96215348364906,500.52368158681537,120.04988562087728
W4,17,4,safety_cap,0,6000,0.0,2,0.9943154605951846,484.636,0.08744013499322097,0.11314506083726883,0.06931662559509277,0.11314506083726883,4062.222,4546.858,0.4886002597402597,122.81211223180468,2881.7544620812682,3790.0689247136115,442.0,0.9244350130557459,0.012205639854073524,0,3083,24,0,24,0.007784625364904314,122,0.03957184560493026,95,2842,48.0,0.3748591377836942,0.014635960466384311,66.13,62.566578125,136.8826904296875,nan,502.2584772037498,422.72974053493425,-24.12859921594344,55.400137452872116,0,1,96.38404398477053,138.72467494615995,267.1497582728193,91.47754748602249
W4,18,4,safety_cap,0,6000,0.0,1,0.7116123300227698,433.058,0.2870639903962189,0.2662403881549835,0.2505260407924652,0.2662403881549835,5625.223,6058.281,0.6915874025974026,95.48209526087503,2431.343932086259,2944.4224411729874,446.0,0.9328009407757074,0.010861700400710106,0,2307,6,0,6,0.002600780234070221,36,0.015604681404421327,45,2220,6.0,0.6881051134162603,0.1559146854489292,19.387,1086.3085,516.9364624023438,2299.83525,977.335887899156,923.2085239623617,-499.2060099113496,-445.07864597455534,0,0,56.040079668962576,101.30149462783514,819.9943136023583,111.93091181427387
W4,19,4,safety_cap,0,6000,0.0,1,0.34970541870038835,472.021,0.32460471958801107,0.16006025671958923,0.16501715779304504,0.16501715779304504,7163.383,7635.404,0.8913484415584415,-123.19953808918146,4997.066182478756,5324.107021018863,456.0,0.9537157600756112,0.00749384518712759,0,4553,46,0,46,0.010103228640456841,77,0.016911926202503844,138,4292,46.0,0.7399074025157526,0.2164939108778758,187.292,111.4399453125,1114.188720703125,3963.50475,995.5814667549673,965.9546837050451,-517.451588767161,-487.82480571723875,0,0,30.147029537720528,92.22072520807333,873.2137120091735,134.01371935453045
W4,20,4,safety_cap,0,6000,0.0,2,0.7933988294135008,116.012,0.052156227563982485,0.10844174027442932,0.07416337728500366,0.10844174027442932,7590.287,7706.299,0.9467905194805195,3.2177273055193987,6076.300741249233,6662.2789631091955,357.71067810058594,0.7481454194119794,0.04010476917028427,0,780,23,2,25,0.03205128205128205,109,0.13974358974358975,60,586,145.0,0.013169069959720727,0.0010703438505286628,36.803,72.0282734375,18.34221076965332,72.0282734375,231.43741683485513,177.88607742421848,246.69246115295124,300.2438005635879,1,1,70.32135459368313,22.06253570155976,139.05352653961222,137.66353049053566
W4,21,4,safety_cap,0,6000,0.0,1,0.7709164079867576,147.019,0.17815855081481927,0.2688996493816376,0.2887672781944275,0.2887672781944275,7509.583,7362.564,0.9363094805194805,-95.1524573839058,3777.099098087281,3396.7601038110256,437.0,0.913977603405794,0.013882997445762157,0,1590,20,0,20,0.012578616352201259,229,0.1440251572327044,97,1244,20.0,0.6025517646982673,0.053297732889002705,256.73,278.64846875,811.288818359375,952.037875,581.807276770523,513.0059850810285,-103.67739878271664,-34.87610709322212,0,0,74.57648931050808,28.60648634490391,478.624301115111,134.5495314059016
W4,22,4,safety_cap,0,6000,0.0,1,0.7184941191375279,566.009,0.494636586588606,0.23847627639770508,0.2772729694843292,0.2772729694843292,6336.472,6902.481,0.7839574025974027,132.06882266136876,3306.041395011902,3222.103507736176,440.0,0.9202520491957652,0.012876925058662891,0,4754,22,0,22,0.004627681952040387,146,0.030710980227177113,365,4221,22.0,0.7030025030479986,0.44364741786974726,171.276,447.4268125,2278.9609375,nan,1548.7758330375054,1491.904891640036,-1070.645955049699,-1013.7750136522297,0,0,58.10249055558667,120.69851314108537,1369.9748293408334,122.79123201566806
W4,23,4,safety_cap,0,6000,0.0,1,0.5924754747643531,551.097,0.1609140091756211,0.22749841213226318,0.18266955018043518,0.22749841213226318,7903.822,7352.725,0.9875093506493506,2.691105199214224,4656.322661529302,4845.818327450007,450.0,0.941166868495669,0.009515931829810143,0,4449,20,0,20,0.004495392222971455,298,0.06698134412227467,99,4032,20.0,0.4729595973678535,0.028672218265573715,80.736,304.84546875,252.6133270263672,nan,585.9527457636381,537.451590221559,-107.8228677758317,-59.32171223375258,0,0,51.58972242345137,105.04413270154038,429.31889063864634,137.36876124565717
W4,24,4,safety_cap,0,6000,0.0,1,0.3620650995707761,348.385,0.095989928830634,0.07261244207620621,0.023890843614935875,0.07261244207620621,7399.013,7050.628,0.9219497402597403,-104.5202541575859,6399.138728648893,6729.973984394155,348.0,0.7278357116366506,0.04326788708567619,0,705,30,0,30,0.0425531914893617,415,0.5886524822695035,24,236,30.0,0.2486702722897979,0.007235238173903831,38.189,38.5049765625,71.5174560546875,85.422578125,362.11352068482296,331.32027483212414,116.01635730298341,146.80960315568223,1,1,32.86287937973093,69.37722793487899,259.87341337021303,131.47339194656217
W4,25,4,safety_cap,0,6000,0.0,2,0.9468647490489306,465.106,0.1768369335310027,0.20309960842132568,0.2084989845752716,0.2084989845752716,4878.166,5343.272,0.594567012987013,-136.92237751759436,2593.4647903335094,2900.858182961464,444.0,0.9286179769157267,0.011533898301422596,0,3374,14,0,14,0.004149377593360996,148,0.04386484884410195,53,3159,14.0,0.588180833241149,0.06302013777740792,93.998,204.833921875,299.7549133300781,898.6495,720.2060573687017,646.4107926512612,-242.07617938089538,-168.28091466345484,0,0,79.88438777127278,119.3568332871006,520.9648363103283,102.03287059117358
W4,26,4,safety_cap,0,6000,0.0,2,0.4208745491088932,176.346,0.27274451276792405,0.21267683804035187,0.18791238963603973,0.21267683804035187,5714.947,5538.601,0.7032398701298701,-132.70158501002808,3144.5460073167233,3300.6394164782314,448.0,0.9369839046356883,0.010189044289290905,0,780,0,0,0,0.0,44,0.05641025641025641,55,681,0.0,0.4208745491088932,0.1370137628639627,661.039,677.6614375,1008.2680053710938,nan,870.380861956589,829.5207226082105,-392.25098396878263,-351.3908446204041,0,0,41.98037310993075,42.360617878890665,786.0398709677676,108.98851867255078
W4,27,4,safety_cap,0,6000,0.0,1,0.9159104384521386,93.476,0.0874402713823128,0.0662173479795456,0.08686792105436325,0.08686792105436325,2916.68,2823.204,0.3398285714285714,-144.93574345830976,2301.674461517334,2024.5226127702892,413.0,0.8637820370860251,0.021894751116633415,0,580,19,0,19,0.032758620689655175,341,0.5879310344827586,54,166,19.0,0.16530253074535609,0.013452965147028713,6.052,26.940953125,89.10897064208984,66.72540625,418.39088389821933,336.63079115329487,59.73899408958704,141.4990868345115,1,1,98.03418598905539,33.21764286569751,287.1390550434664,73.67227839783845
W4,28,4,safety_cap,0,6000,0.0,1,0.2396760070503753,352.126,0.26398670798812707,0.16792501509189606,0.09619827568531036,0.16792501509189606,7193.575,7545.701,0.8952694805194805,80.79132128241343,4915.743538409844,6206.938360571966,438.0,0.9160690853357845,0.013547753915190697,0,3692,5,0,5,0.0013542795232936078,39,0.01056338028169014,74,3574,5.0,0.20831369937238087,0.1263644047607409,291.264,356.27090625,541.701416015625,nan,800.8575163883269,780.2392074655065,-322.7276384005205,-302.10932947770016,0,0,20.9262307513314,69.01657114202341,710.914714494972,133.57958249135967
W4,29,4,safety_cap,0,6000,0.0,1,0.7540004306510161,540.641,0.39419151982143313,0.19487330317497253,0.21195878088474274,0.21195878088474274,7652.299,7111.658,0.954844025974026,23.41694192565025,4919.532402459711,4253.890247234076,431.0,0.9014287118258518,0.015892067924141884,0,3867,91,0,91,0.023532454098784586,89,0.023015257305404706,259,3428,91.0,0.4695135534881705,0.38004774937372915,44.318,1186.982125,2682.349365234375,nan,1235.576754072468,1169.1303144091753,-757.4468760846617,-691.0004364213689,0,0,68.66591687716597,105.83167133640961,1061.0791658588926,133.75957510513857
W4,30,4,safety_cap,0,6000,0.0,1,0.9173368807716132,564.003,0.40681465908489073,0.2504476010799408,0.24893304705619812,0.2504476010799408,4328.891,4892.894,0.5232325974025974,-39.30605369707549,1649.1289672331511,2088.9385448619723,455.0,0.9516242781456208,0.007831146009266376,0,1333,0,0,0,0.0,72,0.05401350337584396,46,1215,0.0,0.776278426650335,0.37450623089671536,395.464,555.3269375,2525.46337890625,nan,1462.5906471338353,1382.9637451572582,-984.460769146029,-904.8338671694519,0,0,82.39365685215208,154.7433339437453,1225.453656337938,95.44331534124782
W4,31,4,safety_cap,0,6000,0.0,1,0.3224051525878474,332.974,0.10863262831165241,0.21553190052509308,0.2744380831718445,0.2744380831718445,6250.914,5917.94,0.772845974025974,65.19658147656293,3530.48888731572,2545.3868621861934,425.0,0.8888798202459096,0.017897043377161026,0,3220,25,0,25,0.007763975155279503,338,0.10496894409937889,98,2759,25.0,0.08329531085674927,0.011628160369351732,2.048,159.598984375,110.14236450195312,nan,410.596108507058,384.1369834136419,67.53376948074839,93.9928945741645,1,1,27.705668367248943,75.6206462934214,307.2697938463876,115.28363600694504
W4,32,1,success,1,4964,6.057185173034668,1,0.875808370122584,168.412,0.07949587755016699,0.22739532589912415,0.22346743941307068,0.22739532589912415,3961.639,3793.227,0.47553753246753244,99.94968295206994,1612.0451871969997,1521.8532186968027,370.35533905029297,0.7745914992991466,0.03597027435898781,0,769,3,0,3,0.0039011703511053317,238,0.3094928478543563,80,448,60.0,0.013947735704238642,0.00452825971146557,20.849,6.33561572265625,66.75602722167969,29.99851953125,391.21065488604455,315.680290864375,86.91922310176182,162.44958712343134,1,1,92.07981880129658,51.243256516958844,247.88757956778912,86.04307718133431
W4,33,4,safety_cap,0,6000,0.0,1,0.8774424395206566,225.707,0.3383298329900438,0.23835882544517517,0.21410763263702393,0.23835882544517517,6454.543,6680.25,0.7992912987012987,126.31292420087568,3397.4616348234117,3885.8777595460415,450.0,0.941166868495669,0.009515931829810143,0,2103,20,0,20,0.009510223490252021,67,0.03185924869234427,158,1858,20.0,0.7492981122117268,0.2185357855635231,188.666,207.884140625,1287.18505859375,nan,1067.36061120163,990.7591747989862,-589.2307332138237,-512.6292968111799,0,0,80.0036753058787,48.41451965051024,938.9424162452411,122.05355081055771
