rung,policy,seed,decisions,sim_steps,cause,shaping_sum_nonterminal,telescope_resid,clamp_recon_err,r_env_terminal,phi_T_prev,phi_0,undisc_cap-10_clampshipped,disc_cap-10_clampshipped,undisc_cap-10_clampnone,disc_cap-10_clampnone,undisc_cap-10_clampall,disc_cap-10_clampall,undisc_cap0_clampshipped,disc_cap0_clampshipped,undisc_cap0_clampnone,disc_cap0_clampnone,undisc_cap0_clampall,disc_cap0_clampall
L0_e0_gap30,expert,4,266,1625,success,0.14593383438477758,6.66279531547076e-11,0.0,9.77416501934262,-0.013259068181794592,-0.15919290263320013,9.933357921909192,2.662239514178782,9.920098853727398,2.658726908480716,9.933357921909192,2.662239514178782,9.933357921909192,2.662239514178782,9.920098853727398,2.658726908480716,9.933357921909192,2.662239514178782
L0_e0_gap30,expert,5,169,1350,success,0.07971566850392264,1.448530129177783e-08,0.0,9.909480654206815,-0.012959874662813934,-0.09267552868143529,10.002156197373552,4.322448349740908,9.989196322710738,4.316865211687721,10.002156197373552,4.322448349740908,10.002156197373552,4.322448349740908,9.989196322710738,4.316865211687721,10.002156197373552,4.322448349740908
L0_e0_gap30,expert,6,1632,1925,success,0.0043681161041604355,1.031997194384654e-08,0.0,9.954710082787932,-0.00684253714615123,-0.011210642930339722,9.965920736038242,0.0028051342812346653,9.959078198892092,0.002803208256500693,9.965920736038242,0.0028051342812346653,9.965920736038242,0.0028051342812346653,9.959078198892092,0.002803208256500693,9.965920736038242,0.0028051342812346653
L0_e0_gap30,expert,7,180,1359,success,0.05935183390829479,1.0396089385189544e-08,0.0,9.93208789376666,-0.010902409272891399,-0.07025425357727558,10.002342136947846,4.084436318977292,9.991439727674955,4.079991501469063,10.002342136947846,4.084436318977292,10.002342136947846,4.084436318977292,9.991439727674955,4.079991501469063,10.002342136947846,4.084436318977292
L0_e0_gap30,expert,8,290,1547,success,0.13789789364818716,1.3076300708902977e-08,0.0,9.807942735235903,-0.013821257073667076,-0.15171913764555353,9.959661885957757,2.370598196660516,9.94584062888409,2.3673516781726196,9.959661885957757,2.370598196660516,9.959661885957757,2.370598196660516,9.94584062888409,2.3673516781726196,9.959661885957757,2.370598196660516
L0_e0_gap30,expert,9,175,1507,success,0.0892311601783149,4.559514737989545e-09,0.0,9.864315511849682,-0.010918138357837138,-0.1001492939766373,9.964464810385834,4.183057184627649,9.953546672027997,4.178492984873267,9.964464810385834,4.183057184627649,9.964464810385834,4.183057184627649,9.953546672027997,4.178492984873267,9.964464810385834,4.183057184627649
L0_e0_gap30,expert,10,1379,1876,success,0.010554774664342261,1.4300538864198131e-08,0.0,9.954710463089956,-0.00812961717127507,-0.018684406136156195,9.973394854925573,0.009978041099996417,9.965265237754299,0.009969907639484785,9.973394854925573,0.009978041099996417,9.973394854925573,0.009978041099996417,9.965265237754299,0.009969907639484785,9.973394854925573,0.009978041099996417
L0_e0_gap30,expert,11,249,1451,success,0.05399956371184089,1.5214492485315922e-08,0.0,9.943397066327837,-0.008780935075972777,-0.06278048357332118,10.00617756511565,2.892486085028574,9.997396630039677,2.8899529123749352,10.00617756511565,2.892486085028574,10.00617756511565,2.892486085028574,9.997396630039677,2.8899529123749352,10.00617756511565,2.892486085028574
L1_e0_gap180,coast_forever,0,3000,3000,safety_cap,0.0,2.3547865601880602e-09,0.0,-10.0,-0.23372230365473318,-0.23372230129994662,-10.0,-2.960868750733424e-06,-10.0,-2.960868750733424e-06,-9.766277696345266,-2.891666644208976e-06,0.0,1.6033582488012378e-17,0.0,1.6033582488012378e-17,0.23372230365473318,6.92021065404811e-08
L1_e0_gap180,coast_forever,1,3000,3000,safety_cap,-1.2212453270876722e-15,6.1402123385789764e-09,0.0,-10.0,-0.5112106538112116,-0.511210647670998,-10.0,-2.960868750389733e-06,-10.0,-2.960868750389733e-06,-9.488789346188788,-2.809505985397751e-06,-1.2212453270876722e-15,3.5972468613704173e-16,-1.2212453270876722e-15,3.5972468613704173e-16,0.5112106538112103,1.513627653517062e-07
L1_e0_gap180,coast_forever,2,3000,3000,safety_cap,1.4224732503009818e-16,6.253062241612373e-09,0.0,-10.0,-0.02242128653142648,-0.022421292784488865,-10.0,-2.96086875057587e-06,-10.0,-2.96086875057587e-06,-9.977578713468574,-2.95423010191162e-06,1.4224732503009818e-16,1.7358744195424844e-16,1.4224732503009818e-16,1.7358744195424844e-16,0.022421286531426624,6.638648837837478e-09
L1_e0_gap180,coast_forever,3,3000,3000,safety_cap,-2.7755575615628914e-16,1.0678323336676954e-08,0.0,-10.0,-0.466368066507097,-0.4663680558287734,-10.000000000000004,-2.9608687520359032e-06,-10.000000000000004,-2.9608687520359032e-06,-9.533631933492906,-2.822783288589072e-06,-2.7755575615628914e-16,-1.2864458114055807e-15,-2.7755575615628914e-16,-1.2864458114055807e-15,0.4663680665070967,1.38085462160385e-07
L1_e0_gap180,coast_forever,4,3000,3000,safety_cap,-5.551115123125783e-16,2.674327981289082e-09,0.0,-10.0,-0.9551574221802948,-0.9551574248546222,-10.0,-2.960868752188952e-06,-10.0,-2.960868752188952e-06,-9.044842577819706,-2.6780591758509476e-06,-5.551115123125783e-16,-1.4394944562355335e-15,-5.551115123125783e-16,-1.4394944562355335e-15,0.9551574221802942,2.828095748985097e-07
L1_e0_gap180,coast_forever,5,3000,3000,safety_cap,3.3306690738754696e-16,5.406506686789214e-09,0.0,-10.0,-0.5560532177714945,-0.5560532231780015,-10.0,-2.9608687505358667e-06,-10.0,-2.9608687505358667e-06,-9.443946782228505,-2.7962286909105364e-06,3.3306690738754696e-16,2.135907323204141e-16,3.3306690738754696e-16,2.135907323204141e-16,0.5560532177714949,1.6464005983892083e-07
