episode,terminal_cause,success,steps,episode_orbits,a_sat_km,a_tgt_km,hohmann_dv,policy_dv,lambert_dv_immediate,lambert_dv_free,lambert_dv_timematched,ratio_immediate,ratio_free,ratio_timematched,best_tof_immediate_s,best_revs_immediate,best_wait_free_s,best_tof_free_s,best_revs_free,best_wait_tm_s,best_tof_tm_s,best_revs_tm,n_burns,teleport_net_deg,teleport_abs_deg,teleport_coast_deg
ep_0000155.npz,1,1,717,7.6865909579938565,7075.947,6813.189,143.34590329411822,300.0,1054.1219308718566,648.4946372502367,284.02752442971433,0.2845970577159629,0.46260983941527656,1.056235660971084,14826.596218594184,2,2745.5800703754703,10100.185559891599,1,2756.7101332720586,37996.53623363483,6,12,1.909972298305317e-05,0.0005315361370575665,0.0005239739396399492
ep_0000156.npz,1,1,840,8.676011473616924,6736.9435,6984.462,137.51391774631065,205.0,626.7011508665655,531.2025285665308,288.53745347488217,0.32710965939114367,0.38591683769503116,0.7104796882732789,16995.795506928986,2,3900.048911492207,11618.241896812257,1,4015.6709558823522,46326.94432860345,7,10,6.908202654906124e-05,0.0006453291230155487,0.0006371972069086149
ep_0000157.npz,1,1,758,7.819847407359324,6885.6875,6989.951,56.956843878559084,200.0,587.4102202731581,470.7349077698685,172.85019362838858,0.340477562523505,0.42486757769359096,1.1570713101425905,17447.91079575225,2,3341.803875767107,11631.9405305015,1,3591.8473444065125,40115.160475177116,6,8,7.21591850109405e-05,0.0005913641659499574,0.0005890723779371286
ep_0000158.npz,1,1,922,9.418272284405877,6780.262,7036.121,140.68535751546824,275.0,1114.1717513044637,1114.1717513044637,570.8606967919831,0.2468201151914255,0.2468201151914255,0.4817287326757542,17621.06626231067,2,0.0,17621.06626231067,2,3486.5546218487398,47601.15352645935,8,11,-2.0430809467572296e-05,0.000654199932253195,0.0006457929084967561
ep_0000159.npz,1,1,433,4.318176611661823,6931.277,7149.6565,116.70454199899632,210.0,179.9198029114535,175.231143251447,147.0039543025585,1.167186694303741,1.198417108416976,1.4285330010088382,15461.3434286546,2,5312.619712386107,10243.714564374244,1,15412.139943868173,9136.786639190761,1,9,-4.681282009005748e-05,0.00034293349114883505,0.00033669777039611496
ep_0000160.npz,1,1,261,2.592291946642501,6897.691,7169.099,145.2695741299649,160.0,171.66893091848004,145.27814366532323,145.27814366532323,0.9320265416925021,1.1013356583671077,1.1013356583671077,15179.830823371707,2,748.0328692736558,9228.715400046518,1,748.0328692736558,9228.715400046518,1,7,-8.447258867270223e-06,0.00020104882286889277,0.0001955933772911789
ep_0000161.npz,1,1,480,4.935462644031526,7111.5505,7005.4455,56.482706462731585,220.0,248.4263301240502,194.60236755079148,194.60236755079148,0.885574407069268,1.1305103980432287,1.1305103980432287,14944.28041053322,2,4742.798908209732,9991.137426138495,1,4742.798908209732,9991.137426138495,1,10,-8.878437734438685e-07,0.0003594702634260258,0.0003524507311794935
ep_0000162.npz,1,1,757,8.157494112235748,7030.5595,6789.7365,132.3595522921496,220.0,742.6639817290904,742.6639817290904,143.72947560380288,0.2962308734668807,0.2962308734668807,1.5306533268544056,13663.61571621372,2,0.0,13663.61571621372,2,2290.0840336134456,39586.607722516594,6,10,-1.8239511614237482e-05,0.0005893084835895745,0.0005838790087929455
ep_0000163.npz,1,1,486,5.220873264245445,6983.267,6803.8635,98.9535879493651,210.0,343.70102329218525,279.2077243998564,158.50922663258245,0.6109961442316566,0.7521281886143549,1.324844013571342,16755.817575403868,2,6433.107673481267,11170.545050269246,1,1917.5016412815128,20861.479673338577,3,9,-6.077782066014332e-06,0.0003573767838118082,0.00034964628273777813
ep_0000164.npz,1,1,835,8.472308290270963,6881.7095,7067.785,100.84731886620284,285.0,867.4033985461888,867.4033985461888,261.8147840850669,0.32856684730273616,0.32856684730273616,1.0885557933481707,17740.147649324157,2,0.0,17740.147649324157,2,725.1499720982143,48094.10411856092,7,12,-6.670872107241312e-05,0.0006097660177569133,0.0006012161617017281
ep_0000165.npz,1,1,1038,11.436436039648154,6982.419,6690.0795,163.29543015525724,250.0,1298.1806842081735,1288.9343282232694,193.62430849697293,0.19257719903026269,0.1939586792948655,1.291160195435422,14171.603173409709,2,3860.5821582519857,8782.742771027684,1,12691.512605042019,44153.55314791207,7,10,-1.322249649203251e-05,0.0007919023925445075,0.0007858415884829383
ep_0000166.npz,1,1,797,8.186406654081882,7086.4125,7010.304,40.601758823433556,195.0,466.9023180828174,466.9023180828174,127.68505865462586,0.4176462451518856,0.4176462451518856,1.5271951319492574,17524.17221156103,2,0.0,17524.17221156103,2,1414.5154116334033,39525.40599663058,6,9,6.972460513057648e-05,0.0005528293610005712,0.0005463495806133689
ep_0000167.npz,1,1,853,8.67754118242104,6896.316,7055.51,86.25518455977453,370.0,789.425826005435,789.425826005435,294.816253495246,0.4686950791466159,0.4686950791466159,1.2550190012029523,14078.326079511315,2,0.0,14078.326079511315,2,618.1407973345589,48329.72819426749,8,16,7.538131547064467e-05,0.000676175280267958,0.0006655274063541358
ep_0000168.npz,1,1,781,8.14865034376993,6819.25,6937.512,65.44354334624859,340.0,774.526500054598,774.526500054598,225.86615891985286,0.4389778787117454,0.4389778787117454,1.5053162528904862,17251.936709676193,2,0.0,17251.936709676193,2,1279.8860540309875,44972.1911704346,7,15,9.145147902818168e-05,0.0005648191436306051,0.0005521897008196984
ep_0000169.npz,1,1,810,8.815561742894701,7162.764,6745.0245,227.48318919071335,210.0,1454.2877868771748,1454.2877868771748,227.73481028399658,0.14440058006052417,0.14440058006052417,0.922125167154374,15006.777496590708,2,0.0,15006.777496590708,2,32485.914932379204,8807.12509491856,1,9,7.646983239782767e-05,0.0006132687127056227,0.0006082169739667385
ep_0000170.npz,1,1,839,8.875193821552047,7022.5325,6874.1065,80.8998628645586,235.0,874.1959052884572,700.1963201014973,217.2412331156783,0.2688184634340713,0.3356201585948573,1.0817467597178725,15241.60234969288,2,3107.334772137373,9768.139539083655,1,4258.137063419118,45326.32912367451,8,10,0.0001379494084037786,0.0006221145467521328,0.0006096053989821662
ep_0000171.npz,1,1,901,9.043559665141247,6872.2225,7118.969,133.13845002670223,240.0,659.1699729555397,659.1699729555397,171.10485123276365,0.36409425466379325,0.36409425466379325,1.4026487166837507,15982.623122550092,3,0.0,15982.623122550092,3,3180.0,37266.01047575887,6,11,-1.3859567446950267e-05,0.0007313966779044719,0.0007224957328094409
ep_0000172.npz,1,1,501,5.094103263338721,6976.461,7057.8675,43.71807107078166,160.0,298.1604491597246,298.1604491597246,156.08531775881886,0.5366238226797411,0.5366238226797411,1.0250804002412965,17232.309840002647,2,0.0,17232.309840002647,2,233.4253134847689,25133.027426206176,4,7,3.067694148924719e-06,0.00037759468102044943,0.00037442851359080975
ep_0000173.npz,1,1,247,2.467329012003611,6837.209,7141.785,164.5671009480293,255.0,326.39917447590744,198.1764871596796,198.1764871596796,0.7812519759262515,1.2867318603469602,1.2867318603469602,2596.692347196845,0,863.6661079666194,11078.18309480938,1,863.6661079666194,11078.18309480938,1,12,-8.741051181417999e-06,0.00017901105489095089,0.00017127807860748992
ep_0000174.npz,1,1,332,3.303948697589501,6885.745,7159.731,146.98382639749707,195.0,405.6570227443017,405.6570227356567,405.65702273532463,0.4807016495876483,0.4807016495978926,0.4807016495982861,4329.815320719309,0,0.0,4329.813706405926,0,0.0,4329.816111324996,0,9,3.3855410312061725e-05,0.00023660113744693818,0.000231993790871591
ep_0000175.npz,1,1,1064,11.325464086880718,6965.5305,6845.6905,65.92495413486904,270.0,1172.0678768812681,1172.0678768812681,155.08547793496865,0.2303620851024751,0.2303620851024751,1.7409753872198013,13164.189907409818,1,0.0,13164.189907409818,1,1609.4117647058824,60612.30715773843,10,12,-1.950779942057073e-05,0.0007566843427371537,0.0007476910149200673
ep_0000176.npz,1,1,391,4.182229455630277,6973.294,6823.483,82.5430143656622,185.0,146.70572974801019,142.35453712668289,120.90953108427806,1.2610277752461758,1.2995722070689355,1.5300696176800876,16289.581860098862,2,6123.551283450089,10066.326545916505,1,16166.388113839286,2372.8635600651855,0,8,-6.600237432875621e-06,0.0002907696489434768,0.0002886790055952575
ep_0000177.npz,1,1,505,5.458411992388644,6948.816,6776.0545,95.93879848505003,300.0,470.8653452310565,309.0054008407468,228.69528984172246,0.6371248235581835,0.9708568173363806,1.3117891505663575,16155.180430659197,2,1298.739745856259,10637.485263643059,1,7780.885635504202,9395.755037256187,1,12,9.87097740388741e-07,0.0003676728225531009,0.0003591541080212462
ep_0000178.npz,1,1,860,8.561381578595128,6949.6195,7158.0805,111.08615678542174,300.0,1465.323145534291,1465.323145534291,248.04977028272248,0.20473299757413782,0.20473299757413782,1.2094347019876923,13793.193064117795,2,0.0,13793.193064117795,2,17238.03998161765,31360.95980978896,5,12,-7.588461919110261e-05,0.0006579560960366897,0.0006539802861747812
ep_0000179.npz,1,1,642,6.6462084992706405,7086.6485,6973.769,60.45220340128617,130.0,230.5438287728402,230.5438287728402,60.82492460575537,0.5638841026106659,0.5638841026106659,2.137281728544866,17068.00597903932,2,0.0,17068.00597903932,2,29097.921891412818,4602.632269972371,0,7,7.171025773264972e-05,0.00046774662703288477,0.00046135580849034476
ep_0000180.npz,1,1,771,8.113199510486638,7121.1235,6898.1875,119.92653164613785,345.0,979.6952537811683,936.5689832838549,396.94961459417414,0.3521503229381385,0.368365818383543,0.8691279379442517,15092.028649593336,2,3859.024116956911,9651.205841116995,1,3818.017865349265,37873.225714312466,6,15,-4.618773008106929e-05,0.0005882224047992769,0.0005752073107513564
ep_0000181.npz,1,1,728,7.829164057081719,6974.8095,6798.882,97.17815765085015,310.0,617.532273390452,617.532273390452,255.0432024134809,0.5019980547704813,0.5019980547704813,1.215480346335293,15575.590808032852,2,0.0,15575.590808032852,2,4340.094209558823,36466.06259769945,6,13,1.4582272368555995e-05,0.0005567452540212796,0.0005477566624063361
ep_0000182.npz,1,1,657,7.052649472559348,7140.158,6807.206,180.51784782159302,235.0,180.73689107815554,178.04224089955,177.98951590060886,1.3002326121587409,1.3199114929843256,1.3203024841711821,15973.85877381196,2,5697.2897961570025,10187.423951666065,1,2676.044634650735,13618.418872998252,2,10,-1.3936217695218289e-05,0.0004985107301728446,0.0004877638010894673
ep_0000183.npz,1,1,493,4.987275183917585,6901.0635,7081.891,97.651110284477,150.0,261.73482195247385,145.61046052183355,97.99432979323262,0.5730991347694545,1.030145770176369,1.5307008101029824,13045.957184792584,2,2596.2526505151254,11045.340542256003,1,2064.611467633929,17454.803712818684,3,8,-3.695023385453064e-05,0.0003944069644195898,0.0003883899503366528
ep_0000184.npz,1,1,781,8.354651568644334,6918.2275,6822.999,52.78620058291108,255.0,870.4517919669296,870.4517919669296,180.55581974017463,0.29295131833066296,0.29295131833066296,1.4123056258554991,12646.757002323437,1,0.0,12646.757002323437,1,0.0,45672.8728764668,7,11,4.457621307250804e-05,0.0005868969047427781,0.0005810852328424082
ep_0000185.npz,1,1,1067,11.014807690566943,7127.5325,6986.9105,74.8785983570715,260.0,829.1233636334232,829.1233636334232,238.39979476009404,0.3135842160575669,0.3135842160575669,1.0906049657536099,15117.978012566526,2,0.0,15117.978012566526,2,4756.344086462709,56074.7730582839,9,11,-0.00011224219922384195,0.0007745634610186581,0.0007655252963115607
ep_0000186.npz,1,1,423,4.246150980580673,6770.3005,7118.527,189.99831002096835,195.0,292.79614868320584,189.86005577551956,189.83644124416884,0.6659923666242703,1.0270722780707366,1.0272000397920953,15038.68578041545,2,5718.694075926642,8855.524345892363,1,9429.085724133402,2935.3520343069367,0,9,-1.902138067969461e-05,0.0003067732377410879,0.0002994159913995897
ep_0000187.npz,1,1,914,9.313615608529705,6793.7095,7047.668,139.26196008480383,185.0,1196.552711449161,1196.552711449161,138.82017539173108,0.15461082343455143,0.15461082343455143,1.3326593161113356,13960.253564890088,2,0.0,13960.253564890088,2,49590.62803637079,3803.647802923942,0,8,-7.660887306828266e-07,0.0006783541624571494,0.0006714847885990167
ep_0000188.npz,1,1,377,3.941066490094407,6804.888,6928.596,68.63154846547513,285.0,646.4527413191006,292.96278726303,206.3438762683166,0.4408674939152573,0.9728197996154344,1.3811895228206528,16299.248724188046,2,2180.94304742878,11061.664498305801,1,3205.6725561318276,19149.583253065735,3,12,-2.276373487642893e-05,0.00027093175529906827,0.00025195541786377244
ep_0000189.npz,1,1,977,9.948172023152035,6958.6705,7051.1675,49.80454330724024,225.0,1233.7728831538973,1233.7728831538973,256.18349268813483,0.18236743818265144,0.18236743818265144,0.8782767290705336,13112.721289968656,1,0.0,13112.721289968656,1,1276.7322085084033,54131.77662389404,8,9,5.0784325541926695e-05,0.0007068090798229505,0.0006988920178435252
ep_0000190.npz,1,1,397,4.3639804154292845,7087.2865,6700.368,213.4499701716113,205.0,249.54221353630476,211.83686109021622,211.83686109021622,0.8215042941829779,0.9677258195054893,0.9677258195054893,9374.133170368172,1,5210.456490073005,3707.7684853174596,0,5210.456490073005,3707.7684853174596,0,10,1.1182018607915453e-05,0.0003096713741281667,0.0003044367597289854
ep_0000191.npz,1,1,415,4.305880886755001,7021.8235,6963.3395,31.57348373613604,345.0,525.7738147910653,369.53448520129973,292.68539676538126,0.6561756981699399,0.9336070483707769,1.178740052673535,2777.0179175849757,0,6939.346625196167,3531.3386603125136,0,13231.854196756827,3204.2760576084793,0,15,-4.168742199474983e-05,0.00029898417698126257,0.00028630800240764335
ep_0000192.npz,1,1,1151,12.153644622030479,7112.9415,6882.3915,124.34214623158641,345.0,1598.3869904331978,1528.6435063776698,239.089366455732,0.21584259760929203,0.22569029244596392,1.4429750896674765,13728.71770503573,1,4203.565950322171,8974.700109526077,1,65659.59296218486,3400.405887008052,0,15,8.567165392005947e-05,0.0008424451683675956,0.0008312043294210676
ep_0000193.npz,1,1,699,7.496223817386415,7120.583,6811.6125,167.78443781134956,170.0,887.5519295538686,874.7332606341282,168.36660814914612,0.19153808846480808,0.19434495937282684,1.0097014002289988,13898.87986462136,2,6713.780328072839,11189.633880121399,1,20531.260709361868,14844.468691933023,2,8,1.552744775202155e-05,0.0004892009246208449,0.0004844992719020819
ep_0000194.npz,1,1,533,5.799432103395956,7121.799,6746.1295,205.44330149621965,325.0,961.0197449874097,763.4997051098103,525.4990080467205,0.3381824376607973,0.4256714152276678,0.6184597782744153,15133.560618593552,2,3828.8199148107915,9595.3484085322,1,3864.180015756303,25902.48184674784,4,13,3.739437414358144e-05,0.00041922925687783375,0.0004128240999367898
ep_0000195.npz,1,1,559,5.617020531870475,6856.842,7113.73,138.91895113145893,270.0,291.2256929061211,291.2256929061211,215.97400229372357,0.92711600170194,0.92711600170194,1.2501504677993667,17913.41146593484,2,0.0,17913.41146593484,2,0.0,30651.902416715377,5,12,5.620442925402001e-05,0.0004151025771247212,0.00040507453041966685
ep_0000196.npz,1,1,564,5.910683691698857,7092.93,6917.053,94.70266278350573,340.0,498.1906986557357,290.7099240747358,290.7099240747358,0.682469586279751,1.169550716516278,1.169550716516278,17023.467293079662,2,2951.2573773376944,9542.044151055185,1,2951.2573773376944,9542.044151055185,1,16,-1.5229674044967957e-05,0.0004332796802257767,0.00042444241271069014
ep_0000197.npz,1,1,288,3.1325613964422176,7109.81,6747.695,198.25040421367157,205.0,236.71627683072307,197.3587128729385,197.3587128729385,0.8660156485419735,1.0387177592305288,1.0387177592305288,15430.823802694786,2,1334.2700282797043,9395.989411473896,1,1334.2700282797043,9395.989411473896,1,10,1.5363631451153276e-05,0.00020510576941861408,0.00019883779995331222
ep_0000198.npz,1,1,635,6.617393505993406,6882.499,6943.067,33.26640456768837,185.0,448.42949658342343,437.16442493203067,149.80231409114427,0.41255091694349233,0.42318173540485,1.2349608957805578,17059.531498753335,2,1520.0252154525003,11515.107863992867,1,1619.9128479516805,34870.31081277772,5,8,4.784250192085421e-05,0.00044184245635563337,0.0004379774375792769
ep_0000199.npz,1,1,295,3.2091237812104025,6951.096,6747.101,113.61728817846506,195.0,175.42149419442407,175.42149419442407,175.42149419442407,1.1116083630200788,1.1116083630200788,1.1116083630200788,14653.31597881266,2,0.0,14653.31597881266,2,0.0,14653.31597881266,2,9,-1.8428226187707565e-05,0.00021893940730446817,0.0002092090704409294
ep_0000200.npz,1,1,993,10.723455276356502,7056.044,6780.1065,151.40369795854804,295.0,802.796411149617,802.796411149617,394.28589884252165,0.367465519156414,0.367465519156414,0.7481880555860899,14801.870867151116,2,0.0,14801.870867151116,2,6681.578994879201,52812.75741945119,8,13,-6.523424635363383e-05,0.0007133599229108454,0.0007054469607936266
